Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,36.101159,[32 50] ; [78 16],[51.25 30.75] ; [58.75 35.25],1
d3,1,2.9e-05,17.463634,[30 50] ; [65 29],[43.67816092 36.32183908] ; [51.32183908 42.67816092],1
d4,1,5.9e-05,16.144975,[43 39] ; [76 18],[55.44318182 26.55681818] ; [63.55681818 30.44318182],1
v4,1,0.000282,13.18462,[54 27] ; [83 10],[63.77586207 17.22413793] ; [73.22413793 19.77586207],1
d1,1,0.000336,12.85668,[21 61] ; [49 45],[32.61363636 49.38636364] ; [37.38636364 56.61363636],1
u3,1,0.000678,11.54787,[11 30] ; [23 12],[18.34210526 22.65789474] ; [15.65789474 19.34210526],1
a5,1,0.001956,9.589965,[35 47] ; [62 32],[45.19318182 36.80681818] ; [51.80681818 42.19318182],0
r3,1,0.002377,9.233107,[53 28] ; [80 14],[61.56 19.44] ; [71.44 22.56],0
u2,1,0.003081,8.758684,[13 28] ; [23 12],[19.42105263 21.57894737] ; [16.57894737 18.42105263],0
r2,1,0.003248,8.662447,[58 21] ; [85  9],[65.30057803 13.69942197] ; [77.69942197 16.30057803],0
v1,1,0.01045,6.556548,[14 65] ; [33 61],[21.46242775 57.53757225] ; [25.53757225 68.46242775],0
p1,1,0.012254,6.273682,[11 70] ; [ 3 90],[ 6.51724138 74.48275862] ; [ 7.48275862 85.51724138],0
a2,1,0.0145,5.976223,[ 6 76] ; [19 75],[11.64772727 70.35227273] ; [13.35227273 80.64772727],0
a7,1,0.019764,5.432627,[43 38] ; [66 28],[50.45142857 30.54857143] ; [58.54857143 35.45142857],0
a6,1,0.022579,5.200604,[42 40] ; [64 30],[49.38636364 32.61363636] ; [56.61363636 37.38636364],0
p11,1,0.032078,4.594319,[41 41] ; [62 32],[47.98863636 34.01136364] ; [55.01136364 38.98863636],0
d5,1,0.045738,3.991224,[46 35] ; [67 27],[52.30285714 28.69714286] ; [60.69714286 33.30285714],0
