Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,62.507977,[38 63] ; [228  57],[69.60103627 31.39896373] ; [196.39896373  88.60103627],1
d3,1,0.0,40.014144,[52 49] ; [238  48],[75.68475452 25.31524548] ; [214.31524548  71.68475452],1
a2,1,0.0,25.692103,[10 91] ; [105 181],[30.0129199 70.9870801] ; [ 84.9870801 201.0129199],1
u1,1,2e-06,22.390904,[ 8 93] ; [ 91 195],[25.8372093 75.1627907] ; [ 73.1627907 212.8372093],1
b5,1,0.001285,10.363706,[45 56] ; [180 106],[58.72093023 42.27906977] ; [166.27906977 119.72093023],0
s5,1,0.004136,8.222903,[51 45] ; [ 99 173],[39.13043478 56.86956522] ; [110.86956522 161.13043478],0
s7,1,0.005385,7.745244,[67 29] ; [141 123],[55.46666667 40.53333333] ; [152.53333333 111.46666667],0
b1,1,0.009186,6.786319,[55 46] ; [113 173],[43.84496124 57.15503876] ; [124.15503876 161.84496124],0
r2,1,0.01023,6.59435,[91  9] ; [274   8],[95.54973822  4.45026178] ; [269.45026178  12.54973822],0
s4,1,0.011383,6.404559,[27 74] ; [ 43 237],[18.55643045 82.44356955] ; [ 51.44356955 228.55643045],0
v4,1,0.014943,5.923204,[93  8] ; [277   7],[97.06493506  3.93506494] ; [272.93506494  11.06493506],0
s8,1,0.045667,3.99385,[62 39] ; [141 142],[53.39322917 47.60677083] ; [149.60677083 133.39322917],0
n1,1,0.048315,3.89901,[13  8] ; [17 30],[ 9.26470588 11.73529412] ; [20.73529412 26.26470588],0
d1,1,0.085926,2.949082,[67 34] ; [215  71],[73.59689922 27.40310078] ; [208.40310078  77.59689922],0
r4,1,0.095507,2.779008,[89 12] ; [267  19],[92.90956072  8.09043928] ; [263.09043928  22.90956072],0
n3,1,0.09552,2.778791,[13  8] ; [38  9],[15.75  5.25] ; [35.25 11.75],0
p4,1,0.101858,2.676208,[77 24] ; [239  47],[82.47028424 18.52971576] ; [233.52971576  52.47028424],0
a5,1,0.117894,2.445084,[87 14] ; [226  60],[81.6873385 19.3126615] ; [231.3126615  54.6873385],0
a3,1,0.118842,2.432514,[85 16] ; [218  66],[79.48831169 21.51168831] ; [223.51168831  60.48831169],0
u4,1,0.139765,2.180544,[ 5 96] ; [  6 279],[ 2.87823834 98.12176166] ; [  8.12176166 276.87823834],0
p10,1,0.142928,2.146154,[83 17] ; [251  32],[87.20626632 12.79373368] ; [246.79373368  36.20626632],0
v1,1,0.15308,2.041291,[55 42] ; [179  97],[60.85254692 36.14745308] ; [173.14745308 102.85254692],0
p9,1,0.206774,1.59387,[86 14] ; [258  27],[89.35064935 10.64935065] ; [254.64935065  30.35064935],0
r1,1,0.244916,1.352073,[79 22] ; [236  47],[82.8515625 18.1484375] ; [232.1484375  50.8515625],0
