Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,7e-06,20.208827,[47 16] ; [11 27],[36.17821782 26.82178218] ; [21.82178218 16.17821782],1
d5,1,4.3e-05,16.729504,[56  7] ; [20 18],[47.40594059 15.59405941] ; [28.59405941  9.40594059],1
a6,1,0.000443,12.340505,[47 16] ; [15 23],[38.67326733 24.32673267] ; [23.32673267 14.67326733],1
v4,1,0.002191,9.382171,[52 11] ; [20 17],[45.36 17.64] ; [26.64 10.36],0
r3,1,0.003488,8.53261,[53 10] ; [22 16],[46.78217822 16.21782178] ; [28.21782178  9.78217822],0
d4,1,0.003488,8.53261,[53 10] ; [22 16],[46.78217822 16.21782178] ; [28.21782178  9.78217822],0
d1,1,0.005135,7.831301,[38 25] ; [12 26],[31.18811881 31.81188119] ; [18.81188119 19.18811881],0
a2,1,0.005623,7.66738,[20 43] ; [ 3 35],[14.34653465 48.65346535] ; [ 8.65346535 29.34653465],0
p4,1,0.006271,7.470701,[24 38] ; [ 5 33],[17.98 44.02] ; [11.02 26.98],0
p2,1,0.007195,7.223564,[32 31] ; [ 9 29],[25.57425743 37.42574257] ; [15.42574257 22.57425743],0
r4,1,0.007605,7.124307,[45 18] ; [17 21],[38.67326733 24.32673267] ; [23.32673267 14.67326733],0
s1,1,0.024586,5.052779,[ 2 60] ; [ 6 32],[ 4.96 57.04] ; [ 3.04 34.96],0
v2,1,0.027256,4.874496,[27 35] ; [ 8 29],[21.91919192 40.08080808] ; [13.08080808 23.91919192],0
r1,1,0.034138,4.48778,[49 14] ; [22 16],[44.28712871 18.71287129] ; [26.71287129 11.28712871],0
u3,1,0.042891,4.099685,[12  7] ; [ 5 12],[ 8.97222222 10.02777778] ; [8.02777778 8.97222222],0
u1,1,0.052116,3.772053,[12 51] ; [ 2 36],[ 8.73267327 54.26732673] ; [ 5.26732673 32.73267327],0
b5,1,0.085331,2.960314,[36 27] ; [15 23],[31.81188119 31.18811881] ; [19.18811881 18.81188119],0
a3,1,0.110005,2.554152,[44 18] ; [21 17],[40.3 21.7] ; [24.7 13.3],0
n3,1,0.138069,2.199349,[17 11] ; [ 6 10],[14.63636364 13.36363636] ; [8.36363636 7.63636364],0
s3,1,0.239932,1.380994,[18 44] ; [15 22],[20.66666667 41.33333333] ; [12.33333333 24.66666667],0
p6,1,0.271435,1.20948,[ 5 56] ; [ 1 36],[ 3.73469388 57.26530612] ; [ 2.26530612 34.73469388],0
s6,1,0.300364,1.072578,[26 36] ; [12 26],[23.56 38.44] ; [14.44 23.56],0
s8,1,0.323788,0.973585,[13 49] ; [ 5 33],[11.16 50.84] ; [ 6.84 31.16],0
a5,1,0.326293,0.963555,[41 22] ; [21 17],[38.67326733 24.32673267] ; [23.32673267 14.67326733],0
v3,1,0.326466,0.962865,[20 42] ; [ 8 27],[17.89690722 44.10309278] ; [10.10309278 24.89690722],0
p10,1,0.326663,0.962083,[11 51] ; [ 4 34],[ 9.3 52.7] ; [ 5.7 32.3],0
a8,1,0.338837,0.914826,[ 4 52] ; [ 1 37],[ 2.9787234 53.0212766] ; [ 2.0212766 35.9787234],0
d2,1,0.353068,0.862401,[35 28] ; [17 20],[32.76 30.24] ; [19.24 17.76],0
s7,1,0.360557,0.835953,[13 44] ; [11 24],[14.86956522 42.13043478] ; [ 9.13043478 25.86956522],0
s4,1,0.36444,0.822535,[ 9 53] ; [ 8 29],[10.64646465 51.35353535] ; [ 6.35353535 30.64646465],0
b4,1,0.375405,0.785695,[42 21] ; [22 16],[39.92079208 23.07920792] ; [24.07920792 13.92079208],0
v1,1,0.385645,0.75263,[20 43] ; [ 9 29],[18.08910891 44.91089109] ; [10.91089109 27.08910891],0
s5,1,0.419015,0.653077,[ 9 52] ; [ 8 30],[10.47474747 50.52525253] ; [ 6.52525253 31.47474747],0
r2,1,0.470036,0.521892,[53 10] ; [29  8],[51.66 11.34] ; [30.34  6.66],0
p1,1,0.582738,0.30183,[ 7 55] ; [ 3 35],[ 6.2 55.8] ; [ 3.8 34.2],0
a4,1,0.593276,0.285257,[29 34] ; [15 22],[27.72 35.28] ; [16.28 20.72],0
p3,1,0.63487,0.225514,[12 49] ; [ 9 29],[12.93939394 48.06060606] ; [ 8.06060606 29.93939394],0
s2,1,0.649183,0.206932,[14 47] ; [10 27],[14.93877551 46.06122449] ; [ 9.06122449 27.93877551],0
b1,1,0.663028,0.189866,[32 31] ; [21 17],[33.05940594 29.94059406] ; [19.94059406 18.05940594],0
u2,1,0.67558,0.175144,[ 8 11] ; [ 6 11],[ 7.38888889 11.61111111] ; [ 6.61111111 10.38888889],0
p11,1,0.689756,0.159349,[24 39] ; [16 22],[24.95049505 38.04950495] ; [15.04950495 22.95049505],0
p5,1,0.715166,0.133172,[ 1 62] ; [ 1 37],[ 1.24752475 61.75247525] ; [ 0.75247525 37.24752475],0
n4,1,0.730636,0.118529,[41 22] ; [26 12],[41.79207921 21.20792079] ; [25.20792079 12.79207921],0
p8,1,0.7438,0.106815,[ 8 55] ; [ 4 34],[ 7.48514851 55.51485149] ; [ 4.51485149 33.48514851],0
n2,1,0.760148,0.0932,[16 12] ; [10  9],[15.4893617 12.5106383] ; [10.5106383  8.4893617],0
b2,1,0.77515,0.081593,[14 26] ; [10 16],[14.54545455 25.45454545] ; [ 9.45454545 16.54545455],0
