Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,50.585806,[48  2] ; [ 6 25],[33.33333333 16.66666667] ; [20.66666667 10.33333333],1
s7,1,0.002394,9.219948,[32 16] ; [ 9 20],[25.55844156 22.44155844] ; [15.44155844 13.55844156],0
s8,1,0.010074,6.621733,[27 22] ; [ 8 23],[21.4375 27.5625] ; [13.5625 17.4375],0
a3,1,0.018571,5.541489,[41  9] ; [18 13],[36.41975309 13.58024691] ; [22.58024691  8.41975309],0
s6,1,0.027672,4.848356,[45  5] ; [22  9],[41.35802469  8.64197531] ; [25.64197531  5.35802469],0
r2,1,0.047496,3.927744,[49  1] ; [27  4],[46.91358025  3.08641975] ; [29.08641975  1.91358025],0
v1,1,0.072468,3.226218,[28 22] ; [11 20],[24.07407407 25.92592593] ; [14.92592593 16.07407407],0
n2,1,0.074791,3.174603,[16  2] ; [4 3],[14.4  3.6] ; [5.6 1.4],0
b5,1,0.075389,3.161613,[37 13] ; [17 14],[33.33333333 16.66666667] ; [20.66666667 10.33333333],0
p9,1,0.096422,2.76375,[41  8] ; [21 10],[37.975 11.025] ; [24.025  6.975],0
p11,1,0.140256,2.175149,[34 16] ; [16 15],[30.86419753 19.13580247] ; [19.13580247 11.86419753],0
p6,1,0.153973,2.032438,[11 39] ; [ 3 28],[ 8.64197531 41.35802469] ; [ 5.35802469 25.64197531],0
a5,1,0.15878,1.985806,[38 12] ; [19 12],[35.18518519 14.81481481] ; [21.81481481  9.18518519],0
s4,1,0.166523,1.913972,[15 34] ; [ 5 25],[12.40506329 36.59493671] ; [ 7.59493671 22.40506329],0
d1,1,0.19796,1.657361,[33 17] ; [16 15],[30.24691358 19.75308642] ; [18.75308642 12.24691358],0
r4,1,0.207331,1.589969,[44  6] ; [24  7],[41.97530864  8.02469136] ; [26.02469136  4.97530864],0
p5,1,0.232268,1.426917,[ 5 45] ; [ 6 25],[ 6.79012346 43.20987654] ; [ 4.20987654 26.79012346],0
n1,1,0.236958,1.398601,[11  7] ; [2 4],[9.75 8.25] ; [3.25 2.75],0
u3,1,0.251268,1.316239,[7 2] ; [7 6],[5.72727273 3.27272727] ; [8.27272727 4.72727273],0
a2,1,0.298976,1.078756,[13 37] ; [ 5 26],[11.11111111 38.88888889] ; [ 6.88888889 24.11111111],0
a1,1,0.302086,1.064964,[ 2 48] ; [ 3 28],[ 3.08641975 46.91358025] ; [ 1.91358025 29.08641975],0
p12,1,0.305444,1.050273,[ 9 41] ; [ 3 28],[ 7.40740741 42.59259259] ; [ 4.59259259 26.40740741],0
p10,1,0.308899,1.035375,[40 10] ; [21  9],[38.125 11.875] ; [22.875  7.125],0
u2,1,0.342095,0.902564,[6 3] ; [6 7],[4.90909091 4.09090909] ; [7.09090909 5.90909091],0
d2,1,0.345779,0.888889,[32 18] ; [16 14],[30. 20.] ; [18. 12.],0
b1,1,0.357211,0.847673,[19 31] ; [15 16],[20.98765432 29.01234568] ; [13.01234568 17.98765432],0
n5,1,0.364639,0.821852,[34 16] ; [18 13],[32.09876543 17.90123457] ; [19.90123457 11.09876543],0
p2,1,0.418962,0.653226,[35 15] ; [19 12],[33.33333333 16.66666667] ; [20.66666667 10.33333333],0
a4,1,0.439316,0.598068,[27 23] ; [14 17],[25.30864198 24.69135802] ; [15.69135802 15.30864198],0
d5,1,0.458651,0.549185,[42  8] ; [24  7],[40.74074074  9.25925926] ; [25.25925926  5.74074074],0
v4,1,0.472187,0.516854,[46  4] ; [27  4],[45.0617284  4.9382716] ; [27.9382716  3.0617284],0
a6,1,0.483107,0.491841,[30 20] ; [21 10],[31.48148148 18.51851852] ; [19.51851852 11.48148148],0
v3,1,0.512835,0.428277,[17 30] ; [ 9 22],[15.66666667 31.33333333] ; [10.33333333 20.66666667],0
n4,1,0.537134,0.380878,[34 16] ; [19 12],[32.71604938 17.28395062] ; [20.28395062 10.71604938],0
p1,1,0.598024,0.277986,[ 6 44] ; [ 5 26],[ 6.79012346 43.20987654] ; [ 4.20987654 26.79012346],0
a7,1,0.614295,0.253968,[36 14] ; [20 10],[35. 15.] ; [21.  9.],0
d3,1,0.641589,0.21667,[33 17] ; [22  9],[33.95061728 16.04938272] ; [21.04938272  9.95061728],0
d4,1,0.64782,0.208659,[45  5] ; [26  4],[44.375  5.625] ; [26.625  3.375],0
v2,1,0.674265,0.176653,[24 24] ; [14 17],[23.08860759 24.91139241] ; [14.91139241 16.08860759],0
n3,1,0.727943,0.121008,[11  6] ; [4 3],[10.625  6.375] ; [4.375 2.625],0
b4,1,0.778679,0.078984,[34 16] ; [22  9],[34.56790123 15.43209877] ; [21.43209877  9.56790123],0
p8,1,0.797418,0.06589,[ 9 40] ; [ 5 26],[ 8.575 40.425] ; [ 5.425 25.575],0
r1,1,0.807129,0.0596,[36 13] ; [22  9],[35.525 13.475] ; [22.475  8.525],0
s1,1,0.826495,0.048048,[ 4 46] ; [ 2 28],[ 3.75 46.25] ; [ 2.25 27.75],0
n6,1,0.828631,0.046854,[41  9] ; [26  5],[41.35802469  8.64197531] ; [25.64197531  5.35802469],0
b2,1,0.837733,0.041941,[13 21] ; [ 6 11],[12.66666667 21.33333333] ; [ 6.33333333 10.66666667],0
b3,1,0.837733,0.041941,[13 21] ; [ 6 11],[12.66666667 21.33333333] ; [ 6.33333333 10.66666667],0
a8,1,0.851131,0.035222,[ 3 43] ; [ 2 24],[ 3.19444444 42.80555556] ; [ 1.80555556 24.19444444],0
r3,1,0.861414,0.030476,[44  6] ; [26  4],[43.75  6.25] ; [26.25  3.75],0
p3,1,0.863191,0.029692,[20 30] ; [13 18],[20.37037037 29.62962963] ; [12.62962963 18.37037037],0
u1,1,0.878735,0.023279,[ 9 41] ; [ 6 25],[ 9.25925926 40.74074074] ; [ 5.74074074 25.25925926],0
p4,1,0.907958,0.013367,[24 26] ; [14 16],[23.75 26.25] ; [14.25 15.75],0
