Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.000123,14.750476,[43  7] ; [5 9],[37.5 12.5] ; [10.5  3.5],1
n5,1,0.297453,1.085576,[34 16] ; [8 7],[32.30769231 17.69230769] ; [9.69230769 5.30769231],0
r1,1,0.307151,1.042889,[37 13] ; [13  2],[38.46153846 11.53846154] ; [11.53846154  3.46153846],0
s3,1,0.345348,0.890476,[34 17] ; [8 7],[32.45454545 18.54545455] ; [9.54545455 5.45454545],0
b5,1,0.345348,0.890476,[34 17] ; [8 7],[32.45454545 18.54545455] ; [9.54545455 5.45454545],0
v3,1,0.347994,0.880759,[20 30] ; [ 4 11],[18.46153846 31.53846154] ; [5.53846154 9.46153846],0
p1,1,0.358656,0.842593,[ 8 42] ; [ 1 14],[ 6.92307692 43.07692308] ; [ 2.07692308 12.92307692],0
s1,1,0.3676,0.811762,[ 1 48] ; [ 1 14],[ 1.53125 47.46875] ; [ 0.46875 14.53125],0
d4,1,0.370888,0.800688,[43  8] ; [14  1],[44.04545455  6.95454545] ; [12.95454545  2.04545455],0
d2,1,0.374465,0.788796,[31 20] ; [11  4],[32.45454545 18.54545455] ; [9.54545455 5.45454545],0
b1,1,0.417696,0.656789,[28 23] ; [10  5],[29.36363636 21.63636364] ; [8.63636364 6.36363636],0
v2,1,0.485711,0.486013,[29 22] ; [7 8],[27.81818182 23.18181818] ; [8.18181818 6.81818182],0
p5,1,0.51557,0.422745,[ 4 47] ; [ 2 13],[ 4.63636364 46.36363636] ; [ 1.36363636 13.63636364],0
n2,1,0.561545,0.337037,[14  4] ; [7 1],[14.53846154  3.46153846] ; [6.46153846 1.53846154],0
d3,1,0.561856,0.336502,[37 14] ; [12  3],[37.86363636 13.13636364] ; [11.13636364  3.86363636],0
n1,1,0.568261,0.3256,[ 8 10] ; [4 3],[8.64 9.36] ; [3.36 3.64],0
a4,1,0.574265,0.315598,[28 23] ; [7 8],[27.04545455 23.95454545] ; [7.95454545 7.04545455],0
d1,1,0.584735,0.298643,[30 21] ; [10  5],[30.90909091 20.09090909] ; [9.09090909 5.90909091],0
a3,1,0.63612,0.223852,[37 13] ; [12  3],[37.69230769 12.30769231] ; [11.30769231  3.69230769],0
u1,1,0.678752,0.171534,[11 40] ; [ 4 11],[11.59090909 39.40909091] ; [ 3.40909091 11.59090909],0
r3,1,0.695672,0.153013,[45  5] ; [14  1],[45.38461538  4.61538462] ; [13.61538462  1.38461538],0
b4,1,0.739094,0.110924,[33 18] ; [9 6],[32.45454545 18.54545455] ; [9.54545455 5.45454545],0
u2,1,0.761001,0.092517,[6 8] ; [1 2],[5.76470588 8.23529412] ; [1.23529412 1.76470588],0
a8,1,0.787235,0.072848,[ 8 36] ; [ 3 11],[ 8.34482759 35.65517241] ; [ 2.65517241 11.34482759],0
a5,1,0.80318,0.062118,[39 12] ; [11  4],[38.63636364 12.36363636] ; [11.36363636  3.63636364],0
a2,1,0.80318,0.062118,[12 39] ; [ 4 11],[12.36363636 38.63636364] ; [ 3.63636364 11.36363636],0
p8,1,0.886035,0.020542,[16 35] ; [ 5 10],[16.22727273 34.77272727] ; [ 4.77272727 10.22727273],0
a7,1,0.886035,0.020542,[35 16] ; [10  5],[34.77272727 16.22727273] ; [10.22727273  4.77272727],0
a6,1,0.956419,0.002986,[31 20] ; [9 6],[30.90909091 20.09090909] ; [9.09090909 5.90909091],0
d5,1,0.968966,0.001514,[44  7] ; [13  2],[44.04545455  6.95454545] ; [12.95454545  2.04545455],0
