Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,29.940561,[24 77] ; [47 25],[41.45086705 59.54913295] ; [29.54913295 42.45086705],1
p3,1,0.000228,13.586757,[33 71] ; [43 29],[44.90909091 59.09090909] ; [31.09090909 40.90909091],1
v3,1,0.000391,12.575175,[19 84] ; [31 41],[29.42857143 73.57142857] ; [20.57142857 51.42857143],1
s6,1,0.000814,11.208122,[46 58] ; [49 21],[56.7816092 47.2183908] ; [38.2183908 31.7816092],1
d4,1,0.00266,9.026952,[64 40] ; [61 13],[73.03370787 30.96629213] ; [51.96629213 22.03370787],0
p10,1,0.004623,8.021128,[65 37] ; [60 12],[73.27586207 28.72413793] ; [51.72413793 20.27586207],0
s3,1,0.004663,8.005531,[36 66] ; [42 32],[45.20454545 56.79545455] ; [32.79545455 41.20454545],0
p5,1,0.005388,7.744358,[ 5 99] ; [13 61],[10.51685393 93.48314607] ; [ 7.48314607 66.51685393],0
p4,1,0.009298,6.764729,[43 60] ; [45 28],[51.5 51.5] ; [36.5 36.5],0
s5,1,0.013462,6.107403,[19 80] ; [25 44],[25.92857143 73.07142857] ; [18.07142857 50.92857143],0
s2,1,0.016013,5.801428,[36 68] ; [39 35],[43.82022472 60.17977528] ; [31.17977528 42.82022472],0
p9,1,0.016906,5.706116,[73 27] ; [65  9],[79.31034483 20.68965517] ; [58.68965517 15.31034483],0
d5,1,0.024137,5.084776,[66 37] ; [59 15],[72.74011299 30.25988701] ; [52.25988701 21.74011299],0
d1,1,0.031721,4.613493,[34 70] ; [36 38],[40.8988764 63.1011236] ; [29.1011236 44.8988764],0
n5,1,0.05858,3.577152,[61 42] ; [54 20],[66.92090395 36.07909605] ; [48.07909605 25.92090395],0
n4,1,0.066124,3.376701,[59 45] ; [52 22],[64.85393258 39.14606742] ; [46.14606742 27.85393258],0
p2,1,0.120845,2.406339,[75 29] ; [60 13],[79.3220339 24.6779661] ; [55.6779661 17.3220339],0
a7,1,0.145334,2.120553,[57 46] ; [49 25],[61.68361582 41.31638418] ; [44.31638418 29.68361582],0
n3,1,0.173482,1.852592,[30 11] ; [13 10],[27.546875 13.453125] ; [15.453125  7.546875],0
s8,1,0.17355,1.852008,[28 76] ; [27 47],[32.13483146 71.86516854] ; [22.86516854 51.13483146],0
