Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,141.937062,[ 19 138] ; [188  72],[77.9352518 79.0647482] ; [129.0647482 130.9352518],1
d4,1,0.0,98.194431,[100  57] ; [257   3],[134.41007194  22.58992806] ; [222.58992806  37.41007194],1
d3,1,0.0,93.726409,[71 86] ; [232  29],[113.8062201  43.1937799] ; [189.1937799  71.8062201],1
d5,1,0.0,80.882893,[102  55] ; [253   7],[133.65707434  23.34292566] ; [221.34292566  38.65707434],1
a4,1,0.0,36.073307,[ 45 111] ; [154 106],[74.625 81.375] ; [124.375 135.625],1
a5,1,0.0,35.510966,[98 59] ; [228  33],[122.44497608  34.55502392] ; [203.55502392  57.44497608],1
a2,1,0.0,33.475944,[ 17 140] ; [ 96 165],[ 42.44258373 114.55741627] ; [ 70.55741627 190.44258373],1
u1,1,0.0,28.324998,[ 11 146] ; [ 75 186],[ 32.30143541 124.69856459] ; [ 53.69856459 207.30143541],1
a3,1,3.2e-05,17.306473,[103  54] ; [216  43],[120.39182692  36.60817308] ; [198.60817308  60.39182692],1
p4,1,3.8e-05,16.987117,[90 67] ; [199  61],[108.80815348  48.19184652] ; [180.19184652  79.80815348],1
v3,1,0.000389,12.58471,[61 95] ; [143 107],[78.38423645 77.61576355] ; [125.61576355 124.38423645],1
a6,1,0.00064,11.655088,[92 65] ; [194  66],[107.67865707  49.32134293] ; [178.32134293  81.67865707],1
p8,1,0.001213,10.470058,[80 74] ; [174  82],[95.40487805 58.59512195] ; [158.59512195  97.40487805],0
r4,1,0.001268,10.388248,[136  21] ; [249  12],[144.60526316  12.39473684] ; [240.39473684  20.60526316],0
v2,1,0.001471,10.114433,[91 61] ; [191  64],[105.31695332  46.68304668] ; [176.68304668  78.31695332],0
s5,1,0.001498,10.080682,[ 44 108] ; [113 139],[59.06930693 92.93069307] ; [ 97.93069307 154.06930693],0
a7,1,0.001683,9.866312,[102  54] ; [207  54],[115.5971223  40.4028777] ; [193.4028777  67.5971223],0
s2,1,0.002867,8.890306,[67 88] ; [150 107],[81.63834951 73.36165049] ; [135.36165049 121.63834951],0
v4,1,0.003183,8.69937,[143  11] ; [256   4],[148.42028986   5.57971014] ; [250.57971014   9.42028986],0
r1,1,0.003215,8.681235,[121  35] ; [229  30],[131.56626506  24.43373494] ; [218.43373494  40.56626506],0
p3,1,0.003483,8.53518,[77 80] ; [166  95],[91.27033493 65.72966507] ; [151.72966507 109.27033493],0
n4,1,0.004671,8.00245,[118  38] ; [225  35],[128.625  27.375] ; [214.375  45.625],0
n6,1,0.005578,7.681771,[126  30] ; [233  25],[135.27536232  20.72463768] ; [223.72463768  34.27536232],0
r3,1,0.007147,7.235577,[145  10] ; [257   4],[149.78365385   5.21634615] ; [252.21634615   8.78365385],0
s8,1,0.008159,6.99833,[66 91] ; [143 115],[79.06746988 77.93253012] ; [129.93253012 128.06746988],0
p6,1,0.012888,6.184427,[55 97] ; [125 131],[67.05882353 84.94117647] ; [112.94117647 143.05882353],0
n5,1,0.022709,5.190637,[120  36] ; [222  37],[128.55903614  27.44096386] ; [213.44096386  45.55903614],0
p10,1,0.025833,4.967185,[126  27] ; [233  26],[133.31796117  19.68203883] ; [225.68203883  33.31796117],0
r2,1,0.03258,4.567695,[143  11] ; [252   7],[147.28813559   6.71186441] ; [247.71186441  11.28813559],0
p9,1,0.039365,4.245046,[134  22] ; [237  20],[140.13559322  15.86440678] ; [230.86440678  26.13559322],0
p11,1,0.056562,3.635431,[122  35] ; [222  39],[129.20574163  27.79425837] ; [214.79425837  46.20574163],0
p12,1,0.110332,2.549461,[ 11 145] ; [ 31 229],[ 15.75 140.25] ; [ 26.25 233.75],0
p7,1,0.111455,2.533469,[104  51] ; [189  65],[111.0391198  43.9608802] ; [181.9608802  72.0391198],0
u4,1,0.129408,2.299595,[  2 155] ; [ 10 251],[  4.50717703 152.49282297] ; [  7.49282297 253.50717703],0
s1,1,0.131494,2.274773,[  6 147] ; [  4 254],[  3.72262774 149.27737226] ; [  6.27737226 251.72262774],0
s6,1,0.170291,1.880379,[102  51] ; [187  69],[108.11002445  44.88997555] ; [180.88997555  75.11002445],0
s3,1,0.187319,1.738576,[79 76] ; [147 108],[85.43902439 69.56097561] ; [140.56097561 114.43902439],0
p5,1,0.22313,1.484125,[ 19 138] ; [ 43 218],[ 23.28708134 133.71291866] ; [ 38.71291866 222.28708134],0
b2,1,0.425942,0.633862,[39 61] ; [73 93],[42.10526316 57.89473684] ; [69.89473684 96.10526316],0
b3,1,0.425942,0.633862,[39 61] ; [73 93],[42.10526316 57.89473684] ; [69.89473684 96.10526316],0
b5,1,0.429019,0.625479,[95 62] ; [168  93],[98.78229665 58.21770335] ; [164.21770335  96.78229665],0
u2,1,0.541858,0.372108,[28 24] ; [27 18],[29.48453608 22.51546392] ; [25.51546392 19.48453608],0
n1,1,0.558262,0.342722,[15 17] ; [16 24],[13.77777778 18.22222222] ; [17.22222222 22.77777778],0
s7,1,0.569191,0.324038,[77 72] ; [136 113],[79.74120603 69.25879397] ; [133.25879397 115.74120603],0
a8,1,0.604635,0.268062,[ 25 121] ; [ 34 191],[ 23.21832884 122.78167116] ; [ 35.78167116 189.21832884],0
s4,1,0.613843,0.254616,[ 21 136] ; [ 39 218],[ 22.75362319 134.24637681] ; [ 37.24637681 219.75362319],0
b4,1,0.622728,0.242052,[90 67] ; [156 105],[92.39712919 64.60287081] ; [153.60287081 107.39712919],0
u3,1,0.794274,0.067998,[31 23] ; [27 18],[31.63636364 22.36363636] ; [26.36363636 18.63636364],0
n3,1,0.810978,0.0572,[24  8] ; [29 11],[23.55555556  8.44444444] ; [29.44444444 10.55555556],0
a1,1,0.817364,0.053331,[  8 149] ; [ 12 249],[  7.51196172 149.48803828] ; [ 12.48803828 248.51196172],0
n2,1,0.845655,0.037895,[25  7] ; [32  8],[25.33333333  6.66666667] ; [31.66666667  8.33333333],0
b1,1,0.880916,0.022443,[59 98] ; [100 161],[59.72009569 97.27990431] ; [ 99.27990431 161.72009569],0
p1,1,0.983584,0.000423,[ 15 142] ; [ 25 235],[ 15.05995204 141.94004796] ; [ 24.94004796 235.05995204],0
