Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,5e-06,20.692158,[43 16] ; [127 185],[27.03504043 31.96495957] ; [142.96495957 169.03504043],1
s5,1,0.000438,12.361003,[26 30] ; [ 73 235],[15.23076923 40.76923077] ; [ 83.76923077 224.23076923],1
n4,1,0.002208,9.36825,[32 27] ; [233  82],[41.80481283 17.19518717] ; [223.19518717  91.80481283],0
r1,1,0.002594,9.0734,[37 22] ; [252  61],[45.83602151 13.16397849] ; [243.16397849  69.83602151],0
s7,1,0.003398,8.580357,[34 25] ; [113 191],[23.89256198 35.10743802] ; [123.10743802 180.89256198],0
s3,1,0.006857,7.310012,[41 18] ; [155 153],[31.50953678 27.49046322] ; [164.49046322 143.50953678],0
r3,1,0.008967,6.829481,[51  7] ; [301  12],[55.0296496  2.9703504] ; [296.9703504  16.0296496],0
s6,1,0.018816,5.518548,[43 14] ; [184 128],[35.06504065 21.93495935] ; [191.93495935 120.06504065],0
b1,1,0.029133,4.759751,[11 48] ; [104 212],[18.09333333 40.90666667] ; [ 96.90666667 219.09333333],0
a8,1,0.036767,4.361172,[ 3 48] ; [ 50 237],[ 7.99704142 43.00295858] ; [ 45.00295858 241.99704142],0
v2,1,0.072579,3.22371,[23 34] ; [161 141],[29.21448468 27.78551532] ; [154.78551532 147.21448468],0
v1,1,0.100708,2.694291,[22 36] ; [152 154],[27.72527473 30.27472527] ; [146.27472527 159.72527473],0
n2,1,0.137434,2.206462,[16  2] ; [68 26],[13.5  4.5] ; [70.5 23.5],0
a4,1,0.143388,2.141216,[18 41] ; [128 187],[23.03208556 35.96791444] ; [122.96791444 192.03208556],0
v3,1,0.156125,2.011359,[13 44] ; [ 99 208],[17.53846154 39.46153846] ; [ 94.46153846 212.53846154],0
b2,1,0.171342,1.871165,[ 6 21] ; [ 63 114],[ 9.13235294 17.86764706] ; [ 59.86764706 117.13235294],0
b3,1,0.171342,1.871165,[ 6 21] ; [ 63 114],[ 9.13235294 17.86764706] ; [ 59.86764706 117.13235294],0
d3,1,0.181531,1.785048,[44 14] ; [211 104],[39.65147453 18.34852547] ; [215.34852547  99.65147453],0
p11,1,0.198028,1.656856,[42 17] ; [249  67],[45.784 13.216] ; [245.216  70.784],0
d4,1,0.201327,1.632721,[43 16] ; [252  62],[46.66219839 12.33780161] ; [248.33780161  65.66219839],0
d2,1,0.208998,1.57835,[20 39] ; [134 180],[24.35924933 34.64075067] ; [129.64075067 184.35924933],0
n3,1,0.231438,1.432003,[15  3] ; [66 29],[12.90265487  5.09734513] ; [68.09734513 26.90265487],0
s8,1,0.233689,1.418268,[25 34] ; [108 207],[20.98128342 38.01871658] ; [112.01871658 202.98128342],0
r4,1,0.311781,1.023115,[48 11] ; [273  43],[50.504  8.496] ; [270.496  45.504],0
p10,1,0.325812,0.965474,[48 10] ; [240  72],[45.14594595 12.85405405] ; [242.85405405  69.14594595],0
a5,1,0.340279,0.909381,[36 23] ; [213 103],[39.176 19.824] ; [209.824 106.176],0
a7,1,0.359148,0.840872,[45 13] ; [226  89],[42.13941019 15.86058981] ; [228.86058981  86.13941019],0
n6,1,0.489843,0.47687,[45 13] ; [255  58],[46.90026954 11.09973046] ; [253.09973046  59.90026954],0
p4,1,0.496549,0.462304,[22 37] ; [132 182],[24.35924933 34.64075067] ; [129.64075067 184.35924933],0
v4,1,0.523197,0.407586,[56  2] ; [294  17],[55.01355014  2.98644986] ; [294.98644986  16.01355014],0
d1,1,0.531007,0.392465,[28 31] ; [164 152],[30.208 28.792] ; [161.792 154.208],0
d5,1,0.572362,0.318747,[43 15] ; [245  71],[44.6631016 13.3368984] ; [243.3368984  72.6631016],0
a2,1,0.606259,0.265659,[ 9 50] ; [ 57 259],[10.384 48.616] ; [ 55.616 260.384],0
s1,1,0.607685,0.26356,[ 1 57] ; [  9 299],[ 1.58469945 56.41530055] ; [  8.41530055 299.58469945],0
p8,1,0.610748,0.259087,[22 33] ; [135 174],[23.72252747 31.27747253] ; [133.27747253 175.72252747],0
p5,1,0.642404,0.215612,[ 2 57] ; [ 15 300],[ 2.68181818 56.31818182] ; [ 14.31818182 300.68181818],0
r2,1,0.652768,0.202428,[54  4] ; [284  27],[53.12737127  4.87262873] ; [284.87262873  26.12737127],0
n5,1,0.665181,0.187291,[40 19] ; [221  92],[41.39516129 17.60483871] ; [219.60483871  93.39516129],0
p9,1,0.681613,0.168316,[49  9] ; [255  55],[47.91304348 10.08695652] ; [256.08695652  53.91304348],0
a3,1,0.691552,0.15741,[37 22] ; [206 109],[38.3342246 20.6657754] ; [204.6657754 110.3342246],0
u3,1,0.697501,0.151085,[12 10] ; [54 54],[11.16923077 10.83076923] ; [54.83076923 53.16923077],0
n1,1,0.708063,0.14022,[ 5 13] ; [30 63],[ 5.67567568 12.32432432] ; [29.32432432 63.67567568],0
p6,1,0.77865,0.079005,[16 41] ; [ 82 230],[15.13821138 41.86178862] ; [ 82.86178862 229.13821138],0
p1,1,0.787816,0.072441,[ 2 57] ; [ 13 301],[ 2.37265416 56.62734584] ; [ 12.62734584 301.37265416],0
b4,1,0.788857,0.071714,[34 25] ; [188 128],[34.928 24.072] ; [187.072 128.928],0
u2,1,0.879638,0.022931,[12 10] ; [57 51],[11.67692308 10.32307692] ; [57.32307692 50.67692308],0
a6,1,0.966916,0.00172,[39 20] ; [208 108],[38.86133333 20.13866667] ; [208.13866667 107.86133333],0
p7,1,0.968579,0.001552,[30 24] ; [172 136],[30.13259669 23.86740331] ; [171.86740331 136.13259669],0
b5,1,0.969394,0.001472,[37 22] ; [199 117],[37.13066667 21.86933333] ; [198.86933333 117.13066667],0
u1,1,0.972813,0.001161,[ 7 52] ; [ 37 279],[ 6.92266667 52.07733333] ; [ 37.07733333 278.92266667],0
