Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,3e-06,21.609767,[29 72] ; [43 23],[43.54491018 57.45508982] ; [28.45508982 37.54491018],1
a3,1,0.590696,0.289258,[66 36] ; [40 26],[64.35714286 37.64285714] ; [41.64285714 24.35714286],0
a1,1,0.600624,0.274056,[10 92] ; [ 5 62],[ 9.05325444 92.94674556] ; [ 5.94674556 61.05325444],0
a6,1,0.623314,0.241237,[62 39] ; [38 28],[60.47904192 40.52095808] ; [39.52095808 26.47904192],0
p12,1,0.661286,0.191965,[ 8 94] ; [ 4 62],[ 7.28571429 94.71428571] ; [ 4.71428571 61.28571429],0
n3,1,0.681393,0.168562,[24 16] ; [15  8],[24.76190476 15.23809524] ; [14.23809524  8.76190476],0
u1,1,0.685959,0.163495,[13 89] ; [10 57],[13.8816568 88.1183432] ; [ 9.1183432 57.8816568],0
a7,1,0.707114,0.141177,[61 41] ; [42 25],[62.16568047 39.83431953] ; [40.83431953 26.16568047],0
d5,1,0.771697,0.08419,[71 30] ; [45 21],[70.15568862 30.84431138] ; [45.84431138 20.15568862],0
d1,1,0.779944,0.07806,[54 48] ; [34 33],[53.11242604 48.88757396] ; [34.88757396 32.11242604],0
a2,1,0.782929,0.075903,[20 82] ; [12 55],[19.31360947 82.68639053] ; [12.68639053 54.31360947],0
d3,1,0.961901,0.002282,[57 44] ; [37 29],[56.8502994 44.1497006] ; [37.1497006 28.8502994],0
s1,1,0.96827,0.001582,[ 9 92] ; [ 6 60],[ 9.07185629 91.92814371] ; [ 5.92814371 60.07185629],0
u4,1,0.986856,0.000271,[ 3 99] ; [ 2 65],[ 3.01775148 98.98224852] ; [ 1.98224852 65.01775148],0
