Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,35.273681,[44 21] ; [ 5 41],[28.69369369 36.30630631] ; [20.30630631 25.69369369],1
d5,1,0.0,27.667694,[63  2] ; [26 20],[52.11711712 12.88288288] ; [36.88288288  9.11711712],1
d3,1,5e-06,20.919408,[62  3] ; [28 18],[52.7027027 12.2972973] ; [37.2972973  8.7027027],1
u1,1,1.6e-05,18.639936,[24 41] ; [ 1 45],[14.63963964 50.36036036] ; [10.36036036 35.63963964],1
a2,1,3.7e-05,17.029782,[25 40] ; [ 2 44],[15.81081081 49.18918919] ; [11.18918919 34.81081081],1
a5,1,8.5e-05,15.449839,[55 10] ; [23 23],[45.67567568 19.32432432] ; [32.32432432 13.67567568],1
s8,1,0.0003,13.070272,[41 24] ; [13 33],[31.62162162 33.37837838] ; [22.37837838 23.62162162],1
a3,1,0.000427,12.410622,[53 12] ; [23 23],[44.5045045 20.4954955] ; [31.4954955 14.5045045],1
p10,1,0.000608,11.752137,[60  5] ; [30 15],[53.18181818 11.81818182] ; [36.81818182  8.18181818],1
p6,1,0.002114,9.447696,[35 30] ; [11 34],[27.18181818 37.81818182] ; [18.81818182 26.18181818],0
p4,1,0.002551,9.103503,[48 17] ; [21 25],[40.40540541 24.59459459] ; [28.59459459 17.40540541],0
a4,1,0.002685,9.009708,[34 31] ; [11 35],[26.35135135 38.64864865] ; [18.64864865 27.35135135],0
a6,1,0.004152,8.216331,[53 12] ; [26 20],[46.26126126 18.73873874] ; [32.73873874 13.26126126],0
n4,1,0.008795,6.863973,[47 18] ; [22 24],[40.40540541 24.59459459] ; [28.59459459 17.40540541],0
s6,1,0.014196,6.013636,[58  6] ; [32 12],[53.33333333 10.66666667] ; [36.66666667  7.33333333],0
p3,1,0.047104,3.941668,[35 30] ; [16 30],[29.86486486 35.13513514] ; [21.13513514 24.86486486],0
p5,1,0.053999,3.712739,[ 8 57] ; [ 1 45],[ 5.27027027 59.72972973] ; [ 3.72972973 42.27027027],0
v2,1,0.05881,3.570635,[37 25] ; [19 27],[32.14814815 29.85185185] ; [23.85185185 22.14814815],0
r2,1,0.07646,3.138587,[63  1] ; [42  4],[61.09090909  2.90909091] ; [43.90909091  2.09090909],0
r1,1,0.087012,2.928798,[53 12] ; [31 15],[49.18918919 15.81081081] ; [34.81081081 11.18918919],0
s2,1,0.089077,2.890972,[51 14] ; [28 16],[47.11009174 17.88990826] ; [31.88990826 12.11009174],0
p9,1,0.095141,2.785168,[59  6] ; [35  9],[56.05504587  8.94495413] ; [37.94495413  6.05504587],0
b2,1,0.096604,2.76074,[11 23] ; [ 3 20],[ 8.35087719 25.64912281] ; [ 5.64912281 17.35087719],0
b3,1,0.096604,2.76074,[11 23] ; [ 3 20],[ 8.35087719 25.64912281] ; [ 5.64912281 17.35087719],0
v1,1,0.096986,2.754427,[35 30] ; [17 28],[30.72727273 34.27272727] ; [21.27272727 23.72727273],0
s7,1,0.101121,2.687773,[40 24] ; [21 24],[35.81651376 28.18348624] ; [25.18348624 19.81651376],0
s5,1,0.10936,2.563439,[32 27] ; [16 26],[28.03960396 30.96039604] ; [19.96039604 22.03960396],0
p7,1,0.134658,2.237964,[42 22] ; [22 21],[38.28037383 25.71962617] ; [25.71962617 17.28037383],0
p8,1,0.152057,2.051491,[34 29] ; [18 27],[30.33333333 32.66666667] ; [21.66666667 23.33333333],0
n6,1,0.176977,1.822831,[58  7] ; [36  9],[55.54545455  9.45454545] ; [38.45454545  6.54545455],0
p12,1,0.205298,1.604276,[ 5 60] ; [ 1 45],[ 3.51351351 61.48648649] ; [ 2.48648649 43.51351351],0
s3,1,0.214195,1.542845,[49 16] ; [29 16],[46.09090909 18.90909091] ; [31.90909091 13.09090909],0
p2,1,0.258414,1.277234,[55 10] ; [35 11],[52.7027027 12.2972973] ; [37.2972973  8.7027027],0
b5,1,0.28772,1.130262,[51 14] ; [32 14],[48.6036036 16.3963964] ; [34.3963964 11.6036036],0
v3,1,0.298804,1.079524,[20 44] ; [10 35],[17.6146789 46.3853211] ; [12.3853211 32.6146789],0
p11,1,0.300753,1.070853,[47 18] ; [29 17],[44.5045045 20.4954955] ; [31.4954955 14.5045045],0
b1,1,0.424685,0.637315,[18 47] ; [16 30],[19.90990991 45.09009009] ; [14.09009009 31.90990991],0
p1,1,0.475164,0.509942,[ 5 60] ; [ 2 44],[ 4.0990991 60.9009009] ; [ 2.9009009 43.0990991],0
r4,1,0.486812,0.483565,[58  7] ; [39  7],[56.8018018  8.1981982] ; [40.1981982  5.8018018],0
u2,1,0.560891,0.338164,[4 8] ; [10 13],[4.8 7.2] ; [ 9.2 13.8],0
a8,1,0.708829,0.139449,[ 4 56] ; [ 2 39],[ 3.56435644 56.43564356] ; [ 2.43564356 38.56435644],0
u3,1,0.736183,0.11351,[8 4] ; [14  9],[7.54285714 4.45714286] ; [14.45714286  8.54285714],0
v4,1,0.772572,0.083528,[63  2] ; [45  1],[63.24324324  1.75675676] ; [44.75675676  1.24324324],0
a1,1,0.804179,0.061476,[ 1 64] ; [ 1 45],[ 1.17117117 63.82882883] ; [ 0.82882883 45.17117117],0
b4,1,0.81326,0.055801,[41 24] ; [28 18],[40.40540541 24.59459459] ; [28.59459459 17.40540541],0
n5,1,0.834288,0.043767,[44 21] ; [32 14],[44.5045045 20.4954955] ; [31.4954955 14.5045045],0
r3,1,0.93038,0.007633,[60  4] ; [42  3],[59.88990826  4.11009174] ; [42.11009174  2.88990826],0
n3,1,1.0,0.0,[12  3] ; [8 2],[12.  3.] ; [8. 2.],0
n1,1,1.0,0.0,[ 3 12] ; [2 8],[ 3. 12.] ; [2. 8.],0
