Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.000382,12.619385,[ 4 46] ; [6 6],[ 8.06451613 41.93548387] ; [ 1.93548387 10.06451613],1
s7,1,0.008843,6.854254,[ 8 39] ; [6 5],[11.34482759 35.65517241] ; [2.65517241 8.34482759],0
p6,1,0.020612,5.359325,[ 4 45] ; [4 8],[ 6.42622951 42.57377049] ; [ 1.57377049 10.42622951],0
b4,1,0.029099,4.761755,[30 20] ; [3 9],[26.61290323 23.38709677] ; [6.38709677 5.61290323],0
p2,1,0.06022,3.531315,[18 31] ; [8 4],[20.8852459 28.1147541] ; [5.1147541 6.8852459],0
a6,1,0.071038,3.258875,[27 23] ; [3 9],[24.19354839 25.80645161] ; [5.80645161 6.19354839],0
b5,1,0.124075,2.365113,[21 29] ; [8 4],[23.38709677 26.61290323] ; [5.61290323 6.38709677],0
s3,1,0.188941,1.725852,[11 37] ; [5 7],[12.8 35.2] ; [3.2 8.8],0
v3,1,0.231216,1.433365,[12 38] ; [ 1 11],[10.48387097 39.51612903] ; [2.51612903 9.48387097],0
s6,1,0.241294,1.373019,[ 9 41] ; [4 8],[10.48387097 39.51612903] ; [2.51612903 9.48387097],0
u2,1,0.270673,1.213333,[ 7 14] ; [3 2],[ 8.07692308 12.92307692] ; [1.92307692 3.07692308],0
n6,1,0.273541,1.198904,[20 29] ; [7 5],[21.68852459 27.31147541] ; [5.31147541 6.68852459],0
p11,1,0.356427,0.850445,[14 36] ; [5 7],[15.32258065 34.67741935] ; [3.67741935 8.32258065],0
s1,1,0.361814,0.831587,[ 4 46] ; [ 2 10],[ 4.83870968 45.16129032] ; [ 1.16129032 10.83870968],0
a4,1,0.399188,0.710769,[18 31] ; [6 6],[19.27868852 29.72131148] ; [4.72131148 7.27868852],0
s5,1,0.440817,0.594156,[ 5 45] ; [2 9],[ 5.73770492 44.26229508] ; [1.26229508 9.73770492],0
d3,1,0.442639,0.589431,[23 27] ; [7 5],[24.19354839 25.80645161] ; [5.80645161 6.19354839],0
n2,1,0.45794,0.550926,[14 14] ; [2 4],[13.17647059 14.82352941] ; [2.82352941 3.17647059],0
p9,1,0.477706,0.504097,[21 26] ; [4 8],[19.91525424 27.08474576] ; [5.08474576 6.91525424],0
a1,1,0.498376,0.458393,[ 8 42] ; [ 1 11],[ 7.25806452 42.74193548] ; [ 1.74193548 10.25806452],0
r2,1,0.510222,0.433613,[30 19] ; [5 5],[29.06779661 19.93220339] ; [5.93220339 4.06779661],0
s8,1,0.512265,0.429437,[ 5 45] ; [ 2 10],[ 5.64516129 44.35483871] ; [ 1.35483871 10.64516129],0
u1,1,0.529864,0.394652,[ 2 48] ; [ 1 11],[ 2.41935484 47.58064516] ; [ 0.58064516 11.41935484],0
p10,1,0.547685,0.361481,[21 28] ; [4 8],[20.08196721 28.91803279] ; [4.91803279 7.08196721],0
r1,1,0.549221,0.358714,[17 33] ; [3 9],[16.12903226 33.87096774] ; [3.87096774 8.12903226],0
n4,1,0.582589,0.302068,[29 21] ; [8 4],[29.83870968 20.16129032] ; [7.16129032 4.83870968],0
a2,1,0.598996,0.276512,[ 7 43] ; [ 1 11],[ 6.4516129 43.5483871] ; [ 1.5483871 10.4516129],0
p1,1,0.598996,0.276512,[ 7 43] ; [ 1 11],[ 6.4516129 43.5483871] ; [ 1.5483871 10.4516129],0
d5,1,0.615715,0.251937,[29 21] ; [6 6],[28.22580645 21.77419355] ; [6.77419355 5.22580645],0
u3,1,0.618757,0.247619,[ 6 15] ; [2 3],[ 6.46153846 14.53846154] ; [1.53846154 3.46153846],0
b2,1,0.622358,0.242567,[14 19] ; [3 6],[13.35714286 19.64285714] ; [3.64285714 5.35714286],0
b3,1,0.622358,0.242567,[14 19] ; [3 6],[13.35714286 19.64285714] ; [3.64285714 5.35714286],0
n3,1,0.628439,0.234184,[11 17] ; [3 3],[11.52941176 16.47058824] ; [2.47058824 3.52941176],0
n5,1,0.636681,0.223109,[34 16] ; [9 3],[34.67741935 15.32258065] ; [8.32258065 3.67741935],0
d2,1,0.655249,0.199346,[21 28] ; [6 6],[21.68852459 27.31147541] ; [5.31147541 6.68852459],0
n1,1,0.667082,0.185034,[12 16] ; [2 4],[11.52941176 16.47058824] ; [2.47058824 3.52941176],0
p7,1,0.67127,0.18012,[14 33] ; [4 7],[14.5862069 32.4137931] ; [3.4137931 7.5862069],0
v4,1,0.692943,0.155918,[26 24] ; [7 5],[26.61290323 23.38709677] ; [6.38709677 5.61290323],0
a5,1,0.692943,0.155918,[26 24] ; [7 5],[26.61290323 23.38709677] ; [6.38709677 5.61290323],0
v1,1,0.731845,0.117424,[15 35] ; [3 9],[14.51612903 35.48387097] ; [3.48387097 8.51612903],0
p4,1,0.745814,0.105082,[14 35] ; [4 8],[14.45901639 34.54098361] ; [3.54098361 8.45901639],0
b1,1,0.814847,0.054839,[31 19] ; [7 5],[30.64516129 19.35483871] ; [7.35483871 4.64516129],0
p3,1,0.850606,0.035474,[11 38] ; [3 9],[11.24590164 37.75409836] ; [2.75409836 9.24590164],0
p8,1,0.850606,0.035474,[11 38] ; [3 9],[11.24590164 37.75409836] ; [2.75409836 9.24590164],0
d4,1,0.883608,0.021432,[28 22] ; [7 5],[28.22580645 21.77419355] ; [6.77419355 5.22580645],0
a7,1,0.915825,0.011171,[20 30] ; [5 7],[20.16129032 29.83870968] ; [4.83870968 7.16129032],0
d1,1,0.929296,0.007873,[16 34] ; [4 8],[16.12903226 33.87096774] ; [3.87096774 8.12903226],0
a3,1,0.957189,0.002882,[29 20] ; [7 5],[28.91803279 20.08196721] ; [7.08196721 4.91803279],0
v2,1,0.977244,0.000814,[ 8 41] ; [ 2 10],[ 8.03278689 40.96721311] ; [ 1.96721311 10.03278689],0
