Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,77.225659,[58 53] ; [230  19],[88.8 22.2] ; [199.2  49.8],1
r2,1,1e-06,24.618459,[80 28] ; [230  17],[94.30985915 13.69014085] ; [215.69014085  31.30985915],1
v2,1,1e-06,24.423573,[30 80] ; [130 103],[51.31195335 58.68804665] ; [108.68804665 124.31195335],1
r3,1,3e-06,21.730889,[84 26] ; [232  16],[97.09497207 12.90502793] ; [218.90502793  29.09497207],1
a5,1,5.9e-05,16.150581,[45 66] ; [157  91],[62.45682451 48.54317549] ; [139.54317549 108.45682451],1
s6,1,0.000153,14.340179,[44 65] ; [152  93],[60.35028249 48.64971751] ; [135.64971751 109.35028249],1
u3,1,0.000295,13.098739,[16 41] ; [57 41],[26.84516129 30.15483871] ; [46.15483871 51.84516129],1
v4,1,0.000384,12.610692,[87 22] ; [229  18],[96.75280899 12.24719101] ; [219.24719101  27.75280899],1
s8,1,0.000832,11.168608,[22 89] ; [ 93 154],[35.65642458 75.34357542] ; [ 79.34357542 167.65642458],1
v1,1,0.003456,8.549715,[38 70] ; [127 117],[50.625 57.375] ; [114.375 129.625],0
v3,1,0.00382,8.367377,[25 85] ; [ 93 149],[36.875 73.125] ; [ 81.125 160.875],0
s7,1,0.003968,8.298215,[27 78] ; [ 98 135],[38.83136095 66.16863905] ; [ 86.16863905 146.83136095],0
p11,1,0.004437,8.095784,[69 42] ; [191  58],[80.16666667 30.83333333] ; [179.83333333  69.16666667],0
d4,1,0.008875,6.847712,[53 58] ; [155  93],[64.31197772 46.68802228] ; [143.68802228 104.31197772],0
s5,1,0.011031,6.460246,[16 92] ; [ 66 176],[25.30285714 82.69714286] ; [ 56.69714286 185.30285714],0
n4,1,0.015703,5.835853,[68 43] ; [184  65],[77.7 33.3] ; [174.3  74.7],0
p2,1,0.018757,5.524014,[75 35] ; [196  50],[83.73595506 26.26404494] ; [187.26404494  58.73595506],0
a7,1,0.020246,5.390594,[58 53] ; [161  86],[67.90223464 43.09776536] ; [151.09776536  95.90223464],0
a3,1,0.029268,4.7518,[53 57] ; [149  97],[62.41573034 47.58426966] ; [139.58426966 106.41573034],0
a1,1,0.034512,4.469176,[ 10 101] ; [  9 240],[  5.85833333 105.14166667] ; [ 13.14166667 235.85833333],0
p10,1,0.046982,3.946025,[68 38] ; [182  62],[75.71428571 30.28571429] ; [174.28571429  69.71428571],0
p7,1,0.060426,3.525663,[54 54] ; [147  95],[62.02285714 45.97714286] ; [138.97714286 103.02285714],0
s2,1,0.075053,3.168902,[33 78] ; [ 98 150],[40.50417827 70.49582173] ; [ 90.49582173 157.50417827],0
s3,1,0.09678,2.757816,[43 66] ; [120 125],[50.18926554 58.81073446] ; [112.81073446 132.18926554],0
d5,1,0.102681,2.6634,[53 58] ; [142 107],[60.125 50.875] ; [134.875 114.125],0
n5,1,0.119972,2.417688,[69 41] ; [174  71],[75.29577465 34.70422535] ; [167.70422535  77.29577465],0
a4,1,0.124867,2.355192,[21 90] ; [ 65 181],[26.7394958 84.2605042] ; [ 59.2605042 186.7394958],0
d3,1,0.137087,2.210353,[34 76] ; [ 97 151],[40.25139665 69.74860335] ; [ 90.74860335 157.25139665],0
p3,1,0.144977,2.124321,[39 72] ; [107 140],[45.26815642 65.73184358] ; [100.73184358 146.26815642],0
p6,1,0.180906,1.790168,[27 82] ; [ 77 165],[32.2962963 76.7037037] ; [ 71.7037037 170.2962963],0
p8,1,0.188786,1.727064,[44 66] ; [115 127],[49.6875 60.3125] ; [109.3125 132.6875],0
u2,1,0.196391,1.669008,[25 32] ; [53 44],[28.87012987 28.12987013] ; [49.12987013 47.87012987],0
n6,1,0.21844,1.514593,[79 32] ; [190  56],[83.63865546 27.36134454] ; [185.36134454  60.63865546],0
p4,1,0.223331,1.48284,[48 63] ; [123 122],[53.31741573 57.68258427] ; [117.68258427 127.31741573],0
b5,1,0.23219,1.427395,[69 42] ; [138 111],[63.825 47.175] ; [143.175 105.825],0
n2,1,0.257371,1.282844,[23 11] ; [50 14],[25.32653061  8.67346939] ; [47.67346939 16.32653061],0
u1,1,0.356099,0.851604,[  2 109] ; [  9 240],[  3.39166667 107.60833333] ; [  7.60833333 241.39166667],0
b1,1,0.377201,0.779805,[51 60] ; [102 147],[47.175 63.825] ; [105.825 143.175],0
b4,1,0.399704,0.709215,[58 53] ; [142 107],[61.66666667 49.33333333] ; [138.33333333 110.66666667],0
s1,1,0.404089,0.696126,[  4 107] ; [ 14 232],[  5.59663866 105.40336134] ; [ 12.40336134 233.59663866],0
a8,1,0.471866,0.517603,[14 92] ; [ 38 196],[16.21176471 89.78823529] ; [ 35.78823529 198.21176471],0
a6,1,0.48767,0.481663,[61 50] ; [146 102],[64.00278552 46.99721448] ; [142.99721448 105.00278552],0
a2,1,0.521822,0.41029,[  6 105] ; [ 18 231],[  7.4 103.6] ; [ 16.6 232.4],0
p5,1,0.632126,0.229189,[11 98] ; [ 29 216],[12.31638418 96.68361582] ; [ 27.68361582 217.31638418],0
b2,1,0.773535,0.082803,[22 39] ; [55 89],[22.91219512 38.08780488] ; [54.08780488 89.91219512],0
b3,1,0.773535,0.082803,[22 39] ; [55 89],[22.91219512 38.08780488] ; [54.08780488 89.91219512],0
n1,1,0.79503,0.067488,[14 19] ; [25 38],[13.40625 19.59375] ; [25.59375 37.40625],0
p1,1,0.805513,0.060623,[  9 101] ; [ 22 223],[  9.6056338 100.3943662] ; [ 21.3943662 223.6056338],0
n3,1,0.835498,0.043121,[24 10] ; [45 17],[24.4375  9.5625] ; [44.5625 17.4375],0
p9,1,0.934483,0.006758,[81 27] ; [184  60],[81.30681818 26.69318182] ; [183.69318182  60.30681818],0
p12,1,0.960965,0.002395,[  6 104] ; [ 13 231],[  5.9039548 104.0960452] ; [ 13.0960452 230.9039548],0
d2,1,0.962573,0.002202,[17 93] ; [ 38 211],[16.85236769 93.14763231] ; [ 38.14763231 210.85236769],0
