Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,33.635767,[21 37] ; [84 19],[37.82608696 20.17391304] ; [67.17391304 35.82608696],1
n6,1,1.8e-05,18.430193,[33 26] ; [88 14],[44.34161491 14.65838509] ; [76.65838509 25.34161491],1
p11,1,0.00189,9.653162,[26 33] ; [71 32],[35.32716049 23.67283951] ; [61.67283951 41.32716049],0
u1,1,0.001948,9.598,[ 2 57] ; [22 81],[ 8.74074074 50.25925926] ; [15.25925926 87.74074074],0
s7,1,0.008177,6.994364,[13 40] ; [46 53],[20.57236842 32.42763158] ; [38.42763158 60.57236842],0
r2,1,0.010081,6.62051,[51  8] ; [99  3],[54.9689441  4.0310559] ; [95.0310559  6.9689441],0
v3,1,0.013518,6.100011,[13 43] ; [41 54],[20.02649007 35.97350993] ; [33.97350993 61.02649007],0
p3,1,0.016166,5.784766,[12 46] ; [40 62],[18.85 39.15] ; [33.15 68.85],0
a6,1,0.016366,5.763165,[29 30] ; [69 32],[36.1375 22.8625] ; [61.8625 39.1375],0
r1,1,0.019073,5.494792,[37 22] ; [82 21],[43.33950617 15.66049383] ; [75.66049383 27.33950617],0
s8,1,0.021851,5.257606,[15 43] ; [45 57],[21.75 36.25] ; [38.25 63.75],0
n3,1,0.034141,4.487637,[15 13] ; [21  5],[18.66666667  9.33333333] ; [17.33333333  8.66666667],0
a7,1,0.037643,4.321087,[31 28] ; [71 32],[37.14814815 21.85185185] ; [64.85185185 38.14814815],0
a5,1,0.054329,3.702573,[33 26] ; [73 30],[38.60493827 20.39506173] ; [67.39506173 35.60493827],0
n2,1,0.05459,3.694557,[18 10] ; [25  4],[21.12280702  6.87719298] ; [21.87719298  7.12280702],0
d1,1,0.055484,3.667492,[24 35] ; [58 45],[29.86419753 29.13580247] ; [52.13580247 50.86419753],0
n1,1,0.071934,3.238323,[ 8 19] ; [15 13],[11.29090909 15.70909091] ; [11.70909091 16.29090909],0
s6,1,0.073122,3.21152,[28 29] ; [65 37],[33.33962264 23.66037736] ; [59.66037736 42.33962264],0
a8,1,0.080136,3.062136,[ 2 56] ; [11 84],[ 4.92810458 53.07189542] ; [ 8.07189542 86.92810458],0
p5,1,0.095898,2.772464,[ 2 56] ; [11 89],[ 4.7721519 53.2278481] ; [ 8.2278481 91.7721519],0
p9,1,0.097016,2.753922,[31 24] ; [71 31],[35.73248408 19.26751592] ; [66.26751592 35.73248408],0
d3,1,0.102576,2.665031,[29 30] ; [63 38],[33.925 25.075] ; [58.075 42.925],0
b5,1,0.123906,2.367238,[41 18] ; [59 44],[36.41975309 22.58024691] ; [63.58024691 39.41975309],0
a2,1,0.133975,2.245825,[ 8 51] ; [24 79],[11.65432099 47.34567901] ; [20.34567901 82.65432099],0
p12,1,0.1465,2.108319,[ 2 56] ; [10 93],[ 4.32298137 53.67701863] ; [ 7.67701863 95.32298137],0
p10,1,0.187635,1.736093,[32 25] ; [68 34],[35.8490566 21.1509434] ; [64.1509434 37.8490566],0
r4,1,0.219731,1.506125,[48 11] ; [91 12],[50.62345679  8.37654321] ; [88.37654321 14.62345679],0
d5,1,0.23075,1.436232,[45 14] ; [68 33],[41.66875 17.33125] ; [71.33125 29.66875],0
v2,1,0.255379,1.293636,[24 30] ; [53 45],[27.35526316 26.64473684] ; [49.64473684 48.35526316],0
a4,1,0.265459,1.240064,[23 36] ; [49 53],[26.38509317 32.61490683] ; [45.61490683 56.38509317],0
u3,1,0.303345,1.05943,[16  6] ; [22 15],[14.16949153  7.83050847] ; [23.83050847 13.16949153],0
d2,1,0.309017,1.034872,[24 35] ; [49 51],[27.08805031 31.91194969] ; [45.91194969 54.08805031],0
s3,1,0.352003,0.866223,[25 34] ; [50 50],[27.83018868 31.16981132] ; [47.16981132 52.83018868],0
s4,1,0.367466,0.812217,[14 45] ; [18 83],[11.8 47.2] ; [20.2 80.8],0
b2,1,0.394892,0.723825,[ 9 21] ; [28 44],[10.88235294 19.11764706] ; [26.11764706 45.88235294],0
b3,1,0.394892,0.723825,[ 9 21] ; [28 44],[10.88235294 19.11764706] ; [26.11764706 45.88235294],0
p6,1,0.419469,0.651801,[11 47] ; [25 77],[13.05 44.95] ; [22.95 79.05],0
u4,1,0.43831,0.600702,[ 1 58] ; [ 4 99],[ 1.82098765 57.17901235] ; [ 3.17901235 99.82098765],0
p7,1,0.469532,0.523078,[18 40] ; [36 62],[20.07692308 37.92307692] ; [33.92307692 64.07692308],0
b4,1,0.480908,0.496804,[31 28] ; [60 43],[33.14197531 25.85802469] ; [57.85802469 45.14197531],0
p1,1,0.513754,0.426414,[ 3 56] ; [ 8 95],[ 4.00617284 54.99382716] ; [ 6.99382716 96.00617284],0
s2,1,0.527887,0.398457,[25 34] ; [48 53],[26.91875 32.08125] ; [46.08125 54.91875],0
v1,1,0.619471,0.246612,[23 36] ; [43 57],[24.49056604 34.50943396] ; [41.50943396 58.49056604],0
s5,1,0.624219,0.239982,[14 41] ; [28 68],[15.29801325 39.70198675] ; [26.70198675 69.29801325],0
s1,1,0.720555,0.127961,[ 5 54] ; [ 7 94],[ 4.425 54.575] ; [ 7.575 93.425],0
d4,1,0.740818,0.109409,[43 16] ; [76 25],[43.88125 15.11875] ; [75.11875 25.88125],0
u2,1,0.79193,0.069593,[13  9] ; [20 16],[12.51724138  9.48275862] ; [20.48275862 15.51724138],0
a3,1,0.79954,0.064487,[37 22] ; [66 36],[37.74534161 21.25465839] ; [65.25465839 36.74534161],0
b1,1,0.80101,0.063524,[28 31] ; [51 52],[28.77160494 30.22839506] ; [50.22839506 52.77160494],0
a1,1,0.817391,0.053316,[ 4 55] ; [ 8 95],[ 4.37037037 54.62962963] ; [ 7.62962963 95.37037037],0
r3,1,0.817391,0.053316,[52  7] ; [92 11],[52.44444444  6.55555556] ; [91.55555556 11.44444444],0
p4,1,0.873433,0.025376,[19 39] ; [34 66],[19.4556962 38.5443038] ; [33.5443038 66.4556962],0
p8,1,0.979657,0.00065,[15 44] ; [26 77],[14.93209877 44.06790123] ; [26.06790123 76.93209877],0
