Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.00845,6.935579,[67 55] ; [ 5 16],[61.42657343 60.57342657] ; [10.57342657 10.42657343],0
s1,1,0.732522,0.116809,[  4 118] ; [ 1 20],[  4.26573427 117.73426573] ; [ 0.73426573 20.26573427],0
p3,1,0.74162,0.108708,[36 85] ; [ 7 14],[36.64084507 84.35915493] ; [ 6.35915493 14.64084507],0
d5,1,0.76934,0.085989,[78 45] ; [12  8],[77.41258741 45.58741259] ; [12.58741259  7.41258741],0
n1,1,0.770436,0.08515,[10 24] ; [3 9],[ 9.60869565 24.39130435] ; [3.39130435 8.60869565],0
d4,1,0.774304,0.082225,[78 45] ; [14  7],[78.58333333 44.41666667] ; [13.41666667  7.58333333],0
d3,1,0.780349,0.077765,[63 59] ; [11  9],[63.57746479 58.42253521] ; [10.42253521  9.57746479],0
p6,1,0.824121,0.049394,[25 93] ; [ 4 17],[24.61870504 93.38129496] ; [ 4.38129496 16.61870504],0
p8,1,0.825151,0.048808,[43 77] ; [ 7 14],[42.55319149 77.44680851] ; [ 7.44680851 13.55319149],0
a4,1,0.871205,0.026285,[37 85] ; [ 6 15],[36.68531469 85.31468531] ; [ 6.31468531 14.68531469],0
r4,1,0.9216,0.009686,[63 60] ; [11 10],[63.20833333 59.79166667] ; [10.79166667 10.20833333],0
s5,1,0.928858,0.007971,[ 18 102] ; [ 3 16],[ 18.1294964 101.8705036] ; [ 2.8705036 16.1294964],0
b4,1,0.928889,0.007964,[69 54] ; [12  9],[69.1875 53.8125] ; [11.8125  9.1875],0
p10,1,0.938697,0.005915,[72 46] ; [13  8],[72.15827338 45.84172662] ; [12.84172662  8.15827338],0
b3,1,0.944422,0.00486,[21 44] ; [4 8],[21.1038961 43.8961039] ; [3.8961039 8.1038961],0
b2,1,0.944422,0.00486,[21 44] ; [4 8],[21.1038961 43.8961039] ; [3.8961039 8.1038961],0
d2,1,0.948229,0.004216,[47 74] ; [ 8 13],[46.86619718 74.13380282] ; [ 8.13380282 12.86619718],0
n6,1,0.991255,0.00012,[87 35] ; [15  6],[87.02097902 34.97902098] ; [14.97902098  6.02097902],0
r3,1,0.996904,1.5e-05,[93 29] ; [16  5],[92.99300699 29.00699301] ; [16.00699301  4.99300699],0
