Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.001833,9.709304,[5 9] ; [30  7],[9.60784314 4.39215686] ; [25.39215686 11.60784314],0
b1,1,0.00966,6.696472,[13  1] ; [20 17],[9.05882353 4.94117647] ; [23.94117647 13.05882353],0
n6,1,0.010496,6.548686,[ 2 12] ; [20 17],[6.03921569 7.96078431] ; [15.96078431 21.03921569],0
d4,1,0.010496,6.548686,[12  2] ; [17 20],[7.96078431 6.03921569] ; [21.03921569 15.96078431],0
u3,1,0.029501,4.738125,[3 2] ; [ 2 14],[1.19047619 3.80952381] ; [ 3.80952381 12.19047619],0
d3,1,0.039142,4.254688,[9 5] ; [12 25],[5.76470588 8.23529412] ; [15.23529412 21.76470588],0
u2,1,0.074716,3.17625,[3 2] ; [ 3 13],[1.42857143 3.57142857] ; [ 4.57142857 11.42857143],0
v1,1,0.080021,3.06448,[6 8] ; [ 7 30],[ 3.56862745 10.43137255] ; [ 9.43137255 27.56862745],0
d2,1,0.170507,1.878479,[ 4 10] ; [18 18],[6.16 7.84] ; [15.84 20.16],0
a7,1,0.176435,1.827396,[7 7] ; [11 26],[4.94117647 9.05882353] ; [13.05882353 23.94117647],0
a6,1,0.179759,1.799617,[5 9] ; [21 16],[7.1372549 6.8627451] ; [18.8627451 18.1372549],0
r2,1,0.193226,1.692848,[6 7] ; [24 12],[7.95918367 5.04081633] ; [22.04081633 13.95918367],0
p7,1,0.224994,1.472233,[ 4 10] ; [ 5 31],[ 2.52 11.48] ; [ 6.48 29.52],0
n3,1,0.250478,1.320635,[4 2] ; [ 8 12],[2.76923077 3.23076923] ; [ 9.23076923 10.76923077],0
p2,1,0.275641,1.188455,[7 7] ; [12 24],[5.32 8.68] ; [13.68 22.32],0
n2,1,0.303294,1.059655,[2 4] ; [12  9],[3.11111111 2.88888889] ; [10.88888889 10.11111111],0
p3,1,0.344704,0.892857,[ 4 10] ; [ 6 30],[ 2.8 11.2] ; [ 7.2 28.8],0
a4,1,0.368066,0.810185,[7 7] ; [13 23],[5.6 8.4] ; [14.4 21.6],0
a5,1,0.374813,0.787645,[6 8] ; [21 16],[7.41176471 6.58823529] ; [19.58823529 17.41176471],0
b5,1,0.374813,0.787645,[8 6] ; [16 21],[6.58823529 7.41176471] ; [17.41176471 19.58823529],0
d1,1,0.374813,0.787645,[6 8] ; [11 26],[4.66666667 9.33333333] ; [12.33333333 24.66666667],0
s8,1,0.400731,0.706131,[ 1 13] ; [ 6 31],[ 1.92156863 12.07843137] ; [ 5.07843137 31.92156863],0
b4,1,0.407431,0.686284,[9 5] ; [19 18],[7.68627451 6.31372549] ; [20.31372549 16.68627451],0
r1,1,0.486919,0.483327,[6 8] ; [12 25],[4.94117647 9.05882353] ; [13.05882353 23.94117647],0
p4,1,0.487917,0.481116,[ 3 11] ; [ 5 32],[ 2.19607843 11.80392157] ; [ 5.80392157 31.19607843],0
s3,1,0.526599,0.40095,[ 3 10] ; [12 25],[3.9 9.1] ; [11.1 25.9],0
n1,1,0.534561,0.385714,[2 4] ; [10 11],[2.66666667 3.33333333] ; [ 9.33333333 11.66666667],0
b2,1,0.557706,0.343693,[2 4] ; [13 15],[2.64705882 3.35294118] ; [12.35294118 15.64705882],0
b3,1,0.557706,0.343693,[2 4] ; [13 15],[2.64705882 3.35294118] ; [12.35294118 15.64705882],0
d5,1,0.625872,0.2377,[9 5] ; [21 16],[8.23529412 5.76470588] ; [21.76470588 15.23529412],0
s7,1,0.65115,0.204453,[ 2 10] ; [ 8 27],[2.55319149 9.44680851] ; [ 7.44680851 27.55319149],0
s5,1,0.669879,0.181744,[ 2 12] ; [ 7 29],[ 2.52 11.48] ; [ 6.48 29.52],0
s2,1,0.698509,0.150028,[ 2 12] ; [ 7 30],[ 2.47058824 11.52941176] ; [ 6.52941176 30.47058824],0
a3,1,0.699676,0.14881,[9 5] ; [21 15],[8.4 5.6] ; [21.6 14.4],0
a2,1,0.731053,0.118147,[ 2 12] ; [ 4 33],[ 1.64705882 12.35294118] ; [ 4.35294118 32.64705882],0
s1,1,0.813951,0.055381,[ 1 13] ; [ 2 35],[ 0.82352941 13.17647059] ; [ 2.17647059 34.82352941],0
v3,1,0.840345,0.040583,[ 3 11] ; [ 7 30],[ 2.74509804 11.25490196] ; [ 7.25490196 29.74509804],0
s4,1,0.840345,0.040583,[ 3 11] ; [ 7 30],[ 2.74509804 11.25490196] ; [ 7.25490196 29.74509804],0
p9,1,0.869744,0.026891,[5 9] ; [13 21],[5.25 8.75] ; [12.75 21.25],0
p10,1,0.890664,0.018896,[ 4 10] ; [11 25],[4.2 9.8] ; [10.8 25.2],0
r4,1,0.908903,0.013092,[ 1 13] ; [ 3 34],[ 1.09803922 12.90196078] ; [ 2.90196078 34.09803922],0
s6,1,0.912178,0.012164,[ 4 10] ; [10 27],[ 3.84313725 10.15686275] ; [10.15686275 26.84313725],0
v4,1,0.931346,0.007422,[7 7] ; [19 18],[7.1372549 6.8627451] ; [18.8627451 18.1372549],0
v2,1,0.971036,0.001318,[ 2 12] ; [ 5 31],[ 1.96 12.04] ; [ 5.04 30.96],0
p11,1,0.988065,0.000224,[ 3 11] ; [ 8 29],[ 3.01960784 10.98039216] ; [ 7.98039216 29.01960784],0
