Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,27.84481,[59 65] ; [ 20 103],[39.65991903 84.34008097] ; [39.34008097 83.65991903],1
r1,1,7.9e-05,15.578282,[103  22] ; [76 51],[88.78968254 36.21031746] ; [90.21031746 36.78968254],1
v1,1,0.000675,11.556894,[72 49] ; [46 76],[58.75720165 62.24279835] ; [59.24279835 62.75720165],1
a5,1,0.001775,9.768635,[100  26] ; [78 49],[88.64822134 37.35177866] ; [89.35177866 37.64822134],0
r3,1,0.001925,9.620059,[123   3] ; [110  16],[116.5   9.5] ; [116.5   9.5],0
p12,1,0.003047,8.779221,[ 17 109] ; [  4 122],[ 10.5 115.5] ; [ 10.5 115.5],0
d5,1,0.006409,7.431585,[104  22] ; [86 41],[94.62450593 31.37549407] ; [95.37549407 31.62450593],0
d1,1,0.006652,7.364524,[78 48] ; [57 70],[67.23320158 58.76679842] ; [67.76679842 59.23320158],0
r4,1,0.0148,5.940081,[114  12] ; [101  26],[107.07509881  18.92490119] ; [107.92490119  19.07509881],0
a7,1,0.028546,4.794772,[98 28] ; [83 44],[90.14229249 35.85770751] ; [90.85770751 36.14229249],0
r2,1,0.031771,4.610797,[121   5] ; [112  14],[116.5   9.5] ; [116.5   9.5],0
s6,1,0.050643,3.820034,[85 40] ; [70 55],[77.5 47.5] ; [77.5 47.5],0
d2,1,0.057819,3.598858,[65 61] ; [50 76],[57.5 68.5] ; [57.5 68.5],0
a3,1,0.064318,3.422395,[89 37] ; [75 51],[82. 44.] ; [82. 44.],0
s2,1,0.146939,2.103742,[66 59] ; [55 71],[60.25896414 64.74103586] ; [60.74103586 65.25896414],0
p5,1,0.156454,2.008169,[  7 119] ; [ 13 112],[ 10.03984064 115.96015936] ; [  9.96015936 115.03984064],0
s8,1,0.16157,1.959473,[52 73] ; [42 85],[46.62698413 78.37301587] ; [47.37301587 79.62698413],0
d4,1,0.174439,1.844378,[104  22] ; [96 31],[99.60474308 26.39525692] ; [100.39525692  26.60474308],0
p4,1,0.186662,1.743771,[62 64] ; [52 75],[56.77470356 69.22529644] ; [57.22529644 69.77470356],0
p1,1,0.187055,1.740663,[  8 118] ; [ 14 113],[ 10.95652174 115.04347826] ; [ 11.04347826 115.95652174],0
s7,1,0.191741,1.704186,[54 66] ; [46 79],[48.97959184 71.02040816] ; [51.02040816 73.97959184],0
p11,1,0.203283,1.618629,[99 27] ; [91 36],[94.62450593 31.37549407] ; [95.37549407 31.62450593],0
n3,1,0.206409,1.596433,[23  7] ; [25 15],[20.57142857  9.42857143] ; [27.42857143 12.57142857],0
d3,1,0.207879,1.586134,[85 41] ; [76 51],[80.18181818 45.81818182] ; [80.81818182 46.18181818],0
p6,1,0.237958,1.39265,[ 26 100] ; [ 19 108],[ 22.41106719 103.58893281] ; [ 22.58893281 104.41106719],0
n4,1,0.277741,1.178111,[95 31] ; [88 39],[91.13833992 34.86166008] ; [91.86166008 35.13833992],0
b1,1,0.302509,1.063102,[37 89] ; [45 82],[40.83794466 85.16205534] ; [41.16205534 85.83794466],0
a1,1,0.302842,1.061638,[  6 120] ; [  3 124],[  4.48221344 121.51778656] ; [  4.51778656 122.48221344],0
