Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p12,1,0.0,35.70406,[ 18 238] ; [23 44],[ 32.49535604 223.50464396] ; [ 8.50464396 58.49535604],1
p1,1,0.0,29.365954,[ 16 237] ; [20 47],[ 28.4625 224.5375] ; [ 7.5375 59.4625],1
p6,1,1.7e-05,18.550972,[120 135] ; [50 15],[135.46875 119.53125] ; [34.53125 30.46875],1
a1,1,2.1e-05,18.101047,[  9 247] ; [12 55],[ 16.64396285 239.35603715] ; [ 4.35603715 62.64396285],1
s5,1,9.8e-05,15.18289,[106 144] ; [44 19],[119.80830671 130.19169329] ; [30.19169329 32.80830671],1
s7,1,0.000156,14.298703,[145 103] ; [53 10],[157.89067524  90.10932476] ; [40.10932476 22.89067524],1
v3,1,0.000341,12.83047,[ 94 156] ; [41 25],[106.80379747 143.19620253] ; [28.19620253 37.80379747],1
p3,1,0.001034,10.766287,[154 102] ; [54 12],[165.36645963  90.63354037] ; [42.63354037 23.36645963],0
n4,1,0.0026,9.068731,[194  62] ; [62  5],[202.89783282  53.10216718] ; [53.10216718 13.89783282],0
s1,1,0.004904,7.914555,[  5 251] ; [ 6 61],[  8.71826625 247.28173375] ; [ 2.28173375 64.71826625],0
s8,1,0.006816,7.320774,[142 112] ; [49 17],[151.60625 102.39375] ; [39.39375 26.60625],0
b2,1,0.011125,6.445308,[ 48 100] ; [24 21],[55.21243523 92.78756477] ; [16.78756477 28.21243523],0
b3,1,0.011125,6.445308,[ 48 100] ; [24 21],[55.21243523 92.78756477] ; [16.78756477 28.21243523],0
p4,1,0.018675,5.53172,[190  66] ; [58  8],[197.16770186  58.83229814] ; [50.83229814 15.16770186],0
n6,1,0.033162,4.537415,[218  36] ; [63  3],[223.04375  30.95625] ; [57.95625  8.04375],0
u4,1,0.039718,4.229894,[  6 250] ; [ 5 62],[  8.71826625 247.28173375] ; [ 2.28173375 64.71826625],0
n5,1,0.039934,4.220686,[200  55] ; [60  7],[205.90062112  49.09937888] ; [54.09937888 12.90062112],0
b5,1,0.049013,3.874897,[149 107] ; [30 37],[141.86996904 114.13003096] ; [37.13003096 29.86996904],0
p9,1,0.080086,3.063147,[225  30] ; [64  3],[228.86645963  26.13354037] ; [60.13354037  6.86645963],0
s4,1,0.086973,2.929524,[ 58 194] ; [ 9 58],[ 52.92789969 199.07210031] ; [14.07210031 52.92789969],0
u2,1,0.142281,2.15311,[45 30] ; [12  3],[47.5 27.5] ; [9.5 5.5],0
v1,1,0.154901,2.023308,[147 104] ; [45 21],[152.02523659  98.97476341] ; [39.97476341 26.02523659],0
a6,1,0.161109,1.963789,[174  81] ; [39 27],[169.20560748  85.79439252] ; [43.79439252 22.20560748],0
s2,1,0.163023,1.945963,[164  92] ; [49 18],[168.81733746  87.18266254] ; [44.18266254 22.81733746],0
p10,1,0.22914,1.446193,[222  33] ; [61  5],[224.81308411  30.18691589] ; [58.18691589  7.81308411],0
p2,1,0.238064,1.392021,[236  19] ; [59  8],[233.61801242  21.38198758] ; [61.38198758  5.61801242],0
n1,1,0.25727,1.283388,[15 23] ; [9 7],[16.88888889 21.11111111] ; [7.11111111 8.88888889],0
d3,1,0.27442,1.19452,[188  68] ; [44 22],[184.44720497  71.55279503] ; [47.55279503 18.44720497],0
a3,1,0.299818,1.075002,[181  73] ; [52 15],[184.36760125  69.63239875] ; [48.63239875 18.36760125],0
