Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,38.062879,[243  32] ; [16 18],[230.50161812  44.49838188] ; [28.49838188  5.50161812],1
n4,1,0.0,36.68993,[246  28] ; [18 17],[234.09708738  39.90291262] ; [29.90291262  5.09708738],1
r4,1,0.0,25.699022,[262  13] ; [25 10],[254.59677419  20.40322581] ; [32.40322581  2.59677419],1
p4,1,3.3e-05,17.216942,[197  77] ; [13 22],[186.21359223  87.78640777] ; [23.78640777 11.21359223],1
a5,1,0.000134,14.580422,[226  49] ; [19 16],[217.33870968  57.66129032] ; [27.66129032  7.33870968],1
d2,1,0.000585,11.824414,[166 109] ; [10 24],[156.63430421 118.36569579] ; [19.36569579 14.63430421],1
p11,1,0.000731,11.40798,[225  50] ; [20 15],[217.33870968  57.66129032] ; [27.66129032  7.33870968],1
a4,1,0.001133,10.596498,[151 124] ; [ 9 26],[141.93548387 133.06451613] ; [18.06451613 16.93548387],0
r1,1,0.001145,10.577768,[238  36] ; [23 12],[231.4368932  42.5631068] ; [29.5631068  5.4368932],0
p8,1,0.004325,8.142262,[161 110] ; [11 22],[153.32894737 117.67105263] ; [18.67105263 14.32894737],0
u1,1,0.004377,8.120382,[ 77 198] ; [ 2 33],[ 70.08064516 204.91935484] ; [ 8.91935484 26.08064516],0
p10,1,0.004485,8.076262,[242  32] ; [24 10],[236.63636364  37.36363636] ; [29.36363636  4.63636364],0
v3,1,0.006129,7.512031,[129 137] ; [ 7 24],[121.8047138 144.1952862] ; [14.1952862 16.8047138],0
p2,1,0.007808,7.076986,[241  33] ; [25 10],[235.87055016  38.12944984] ; [30.12944984  4.87055016],0
s8,1,0.012767,6.201092,[210  64] ; [20 15],[203.94822006  70.05177994] ; [26.05177994  8.94822006],0
a2,1,0.013413,6.113848,[ 87 188] ; [ 4 31],[ 80.72580645 194.27419355] ; [10.27419355 24.72580645],0
p9,1,0.013779,6.066286,[252  21] ; [27  7],[248.1009772  24.8990228] ; [30.8990228  3.1009772],0
p3,1,0.017081,5.688048,[160 114] ; [13 22],[153.40453074 120.59546926] ; [19.59546926 15.40453074],0
a3,1,0.017343,5.661332,[232  42] ; [24 11],[227.00323625  46.99676375] ; [28.99676375  6.00323625],0
p5,1,0.029724,4.725188,[ 47 224] ; [ 1 33],[ 42.64918033 228.35081967] ; [ 5.35081967 28.64918033],0
d1,1,0.040717,4.187761,[189  86] ; [18 17],[183.62903226  91.37096774] ; [23.37096774 11.62903226],0
u2,1,0.044552,4.035507,[24 19] ; [9 1],[26.77358491 16.22641509] ; [6.22641509 3.77358491],0
s4,1,0.05051,3.82446,[ 67 206] ; [14 21],[ 71.79545455 201.20454545] ; [ 9.20454545 25.79545455],0
s6,1,0.053383,3.731879,[249  20] ; [29  6],[245.99342105  23.00657895] ; [32.00657895  2.99342105],0
p7,1,0.085096,2.964784,[191  74] ; [19 14],[186.74496644  78.25503356] ; [23.25503356  9.74496644],0
p6,1,0.097339,2.748611,[137 135] ; [12 22],[132.44444444 139.55555556] ; [16.55555556 17.44444444],0
u3,1,0.120988,2.404489,[29 14] ; [10  1],[31.05555556 11.94444444] ; [7.94444444 3.05555556],0
p12,1,0.122047,2.390847,[ 31 243] ; [ 1 34],[ 28.37540453 245.62459547] ; [ 3.62459547 31.37540453],0
s5,1,0.262272,1.256725,[141 119] ; [14 18],[138.01369863 121.98630137] ; [16.98630137 15.01369863],0
n3,1,0.295332,1.095156,[38 12] ; [8 5],[36.50793651 13.49206349] ; [9.49206349 3.50793651],0
n2,1,0.297703,1.084454,[40 10] ; [12  1],[41.26984127  8.73015873] ; [10.73015873  2.26984127],0
b2,1,0.339442,0.912538,[ 81 110] ; [ 7 15],[ 78.91079812 112.08920188] ; [ 9.08920188 12.91079812],0
