Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p5,1,0.00067,11.571572,[2 1] ; [ 2 35],[0.3 2.7] ; [ 3.7 33.3],1
s7,1,0.011799,6.340873,[2 1] ; [ 4 31],[0.47368421 2.52631579] ; [ 5.52631579 29.47368421],0
s3,1,0.068058,3.329246,[2 1] ; [ 7 28],[0.71052632 2.28947368] ; [ 8.28947368 26.71052632],0
p10,1,0.08311,3.003003,[2 1] ; [ 8 29],[0.75 2.25] ; [ 9.25 27.75],0
p9,1,0.098174,2.734966,[2 1] ; [ 8 27],[0.78947368 2.21052632] ; [ 9.21052632 25.78947368],0
r4,1,0.341185,0.905973,[1 2] ; [ 5 33],[0.43902439 2.56097561] ; [ 5.56097561 32.43902439],0
p11,1,0.341185,0.905973,[1 2] ; [ 5 33],[0.43902439 2.56097561] ; [ 5.56097561 32.43902439],0
a2,1,0.341185,0.905973,[1 2] ; [ 5 33],[0.43902439 2.56097561] ; [ 5.56097561 32.43902439],0
a4,1,0.34734,0.883152,[2 1] ; [14 22],[1.23076923 1.76923077] ; [14.76923077 21.23076923],0
d1,1,0.35737,0.847115,[2 1] ; [15 23],[1.24390244 1.75609756] ; [15.75609756 22.24390244],0
n6,1,0.378645,0.775097,[2 1] ; [15 22],[1.275 1.725] ; [15.725 21.275],0
d3,1,0.409217,0.681075,[2 1] ; [16 22],[1.31707317 1.68292683] ; [16.68292683 21.31707317],0
d2,1,0.432851,0.615161,[2 1] ; [16 21],[1.35 1.65] ; [16.65 20.35],0
a7,1,0.519718,0.414453,[2 1] ; [18 20],[1.46341463 1.53658537] ; [18.53658537 19.46341463],0
s6,1,0.620788,0.244761,[1 2] ; [ 8 30],[0.65853659 2.34146341] ; [ 8.34146341 29.65853659],0
a6,1,0.638839,0.220264,[2 1] ; [20 18],[1.6097561 1.3902439] ; [20.3902439 17.6097561],0
n3,1,0.639207,0.21978,[1 1] ; [ 6 12],[0.7 1.3] ; [ 6.3 11.7],0
p8,1,0.640351,0.218283,[1 2] ; [ 8 29],[0.675 2.325] ; [ 8.325 28.675],0
v1,1,0.707904,0.140379,[1 2] ; [ 9 29],[0.73170732 2.26829268] ; [ 9.26829268 28.73170732],0
d5,1,0.766543,0.088149,[2 1] ; [22 16],[1.75609756 1.24390244] ; [22.24390244 15.75609756],0
d4,1,0.766543,0.088149,[2 1] ; [22 16],[1.75609756 1.24390244] ; [22.24390244 15.75609756],0
b1,1,0.766543,0.088149,[2 1] ; [22 16],[1.75609756 1.24390244] ; [22.24390244 15.75609756],0
v3,1,0.791701,0.06975,[1 2] ; [10 28],[0.80487805 2.19512195] ; [10.19512195 27.80487805],0
b5,1,0.833748,0.044057,[1 2] ; [15 23],[1.17073171 1.82926829] ; [14.82926829 23.17073171],0
a3,1,1.0,0.0,[2 1] ; [24 12],[2. 1.] ; [24. 12.],0
