Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
b5,1,0.021873,5.255834,[33 29] ; [31 10],[38.52427184 23.47572816] ; [25.47572816 15.52427184],0
a1,1,0.670948,0.180495,[ 2 60] ; [ 2 39],[ 2.40776699 59.59223301] ; [ 1.59223301 39.40776699],0
p5,1,0.670948,0.180495,[ 2 60] ; [ 2 39],[ 2.40776699 59.59223301] ; [ 1.59223301 39.40776699],0
d3,1,0.676507,0.174085,[43 19] ; [30 11],[43.94174757 18.05825243] ; [29.05825243 11.94174757],0
d5,1,0.709938,0.138339,[48 14] ; [33  8],[48.75728155 13.24271845] ; [32.24271845  8.75728155],0
n2,1,0.735039,0.114535,[10  7] ; [4 2],[10.34782609  6.65217391] ; [3.65217391 2.34782609],0
r3,1,0.738564,0.111393,[58  4] ; [39  2],[58.38834951  3.61165049] ; [38.61165049  2.38834951],0
a2,1,0.748852,0.102498,[12 50] ; [ 9 32],[12.6407767 49.3592233] ; [ 8.3592233 32.6407767],0
n3,1,0.799782,0.064327,[14  2] ; [5 1],[13.81818182  2.18181818] ; [5.18181818 0.81818182],0
r4,1,0.801881,0.062958,[54  8] ; [35  6],[53.57281553  8.42718447] ; [35.42718447  5.57281553],0
s7,1,0.818581,0.052611,[25 34] ; [17 21],[25.54639175 33.45360825] ; [16.45360825 21.54639175],0
u1,1,0.888579,0.019629,[ 7 55] ; [ 5 36],[ 7.22330097 54.77669903] ; [ 4.77669903 36.22330097],0
p8,1,0.893048,0.018076,[23 38] ; [16 25],[23.32352941 37.67647059] ; [15.67647059 25.32352941],0
s4,1,0.899456,0.015964,[10 52] ; [ 7 34],[10.23300971 51.76699029] ; [ 6.76699029 34.23300971],0
d2,1,0.899894,0.015824,[28 34] ; [18 23],[27.68932039 34.31067961] ; [18.31067961 22.68932039],0
s3,1,0.912416,0.012098,[28 31] ; [19 22],[27.73 31.27] ; [19.27 21.73],0
p9,1,0.953243,0.003438,[42 20] ; [28 13],[42.13592233 19.86407767] ; [27.86407767 13.13592233],0
p3,1,0.971712,0.001257,[27 35] ; [18 23],[27.08737864 34.91262136] ; [17.91262136 23.08737864],0
b1,1,0.971712,0.001257,[27 35] ; [18 23],[27.08737864 34.91262136] ; [17.91262136 23.08737864],0
