Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,33.853479,[64 30] ; [ 1 25],[50.91666667 43.08333333] ; [14.08333333 11.91666667],1
d3,1,0.0,30.56276,[73 21] ; [ 5 21],[61.1 32.9] ; [16.9  9.1],1
d5,1,0.0,25.295179,[81 13] ; [10 16],[71.28333333 22.71666667] ; [19.71666667  6.28333333],1
a4,1,0.002098,9.461504,[50 44] ; [ 5 21],[43.08333333 50.91666667] ; [11.91666667 14.08333333],0
d2,1,0.004336,8.137574,[55 39] ; [ 7 19],[48.56666667 45.43333333] ; [13.43333333 12.56666667],0
a5,1,0.007483,7.153307,[75 19] ; [14 12],[69.71666667 24.28333333] ; [19.28333333  6.71666667],0
a2,1,0.012699,6.210527,[25 69] ; [ 1 25],[20.36666667 73.63333333] ; [ 5.63333333 20.36666667],0
a3,1,0.031352,4.63357,[68 26] ; [13 13],[63.45 30.55] ; [17.55  8.45],0
u1,1,0.038429,4.285927,[20 74] ; [ 1 25],[16.45 77.55] ; [ 4.55 21.45],0
r4,1,0.076282,3.14239,[87  7] ; [21  5],[84.6  9.4] ; [23.4  2.6],0
n5,1,0.139381,2.184778,[61 32] ; [21  5],[64.08403361 28.91596639] ; [17.91596639  8.08403361],0
s3,1,0.147248,2.100531,[61 32] ; [13 13],[57.83193277 35.16806723] ; [16.16806723  9.83193277],0
p11,1,0.169054,1.891314,[67 27] ; [22  4],[69.71666667 24.28333333] ; [19.28333333  6.71666667],0
a8,1,0.268998,1.22185,[10 74] ; [ 1 23],[ 8.55555556 75.44444444] ; [ 2.44444444 21.55555556],0
s2,1,0.282629,1.154404,[58 36] ; [13 13],[55.61666667 38.38333333] ; [15.38333333 10.61666667],0
p2,1,0.29649,1.089916,[74 20] ; [22  3],[75.83193277 18.16806723] ; [20.16806723  4.83193277],0
r1,1,0.331543,0.942863,[76 17] ; [19  7],[74.24369748 18.75630252] ; [20.75630252  5.24369748],0
