Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p11,1,0.0,38.49648,[36 46] ; [218  57],[58.34173669 23.65826331] ; [195.65826331  79.34173669],1
r3,1,0.0,35.594697,[65 17] ; [266   6],[76.67231638  5.32768362] ; [254.32768362  17.67231638],1
p7,1,0.0,27.238978,[17 62] ; [144 118],[37.29912023 41.70087977] ; [123.70087977 138.29912023],1
p8,1,1e-06,24.280991,[13 68] ; [124 142],[31.97982709 49.02017291] ; [105.02017291 160.97982709],1
p9,1,1e-06,23.431327,[46 33] ; [224  43],[61.64739884 17.35260116] ; [208.35260116  58.64739884],1
p10,1,2e-06,22.894656,[43 37] ; [217  53],[59.42857143 20.57142857] ; [200.57142857  69.42857143],1
v4,1,2e-06,22.312175,[65 17] ; [260  12],[75.28248588  6.71751412] ; [249.71751412  22.28248588],1
p4,1,7e-06,20.261112,[13 68] ; [119 154],[30.20338983 50.79661017] ; [101.79661017 171.20338983],1
r4,1,4.9e-05,16.467384,[59 23] ; [247  28],[70.28571429 11.71428571] ; [235.71428571  39.28571429],1
b1,1,0.000873,11.078534,[38 44] ; [ 74 201],[25.7254902 56.2745098] ; [ 86.2745098 188.7254902],1
a1,1,0.001927,9.617789,[ 8 74] ; [  6 269],[ 3.21568627 78.78431373] ; [ 10.78431373 264.21568627],0
n6,1,0.002536,9.114116,[54 28] ; [222  50],[63.93220339 18.06779661] ; [212.06779661  59.93220339],0
r1,1,0.003527,8.512689,[56 26] ; [226  46],[65.3220339 16.6779661] ; [216.6779661  55.3220339],0
s1,1,0.005481,7.713479,[ 8 74] ; [  7 259],[ 3.53448276 78.46551724] ; [ 11.46551724 254.53448276],0
p6,1,0.009763,6.677658,[10 72] ; [ 70 201],[18.58356941 63.41643059] ; [ 61.41643059 209.58356941],0
v1,1,0.017923,5.603627,[26 55] ; [125 141],[35.24783862 45.75216138] ; [115.75216138 150.24783862],0
r2,1,0.030095,4.703848,[69 11] ; [254  17],[73.61823362  6.38176638] ; [249.38176638  21.61823362],0
s2,1,0.032896,4.551158,[29 52] ; [134 138],[37.40226629 43.59773371] ; [125.59773371 146.40226629],0
s3,1,0.034971,4.446589,[33 47] ; [146 121],[41.26801153 38.73198847] ; [137.73198847 129.26801153],0
s6,1,0.04185,4.14128,[43 38] ; [177  93],[50.76923077 30.23076923] ; [169.23076923 100.76923077],0
