Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,81.307698,[120  11] ; [21 48],[92.355 38.645] ; [48.645 20.355],1
d2,1,0.0,72.503064,[98 33] ; [ 8 61],[69.43 61.57] ; [36.57 32.43],1
d4,1,0.0,56.192886,[128   2] ; [40 29],[109.74874372  20.25125628] ; [58.25125628 10.74874372],1
d5,1,0.0,53.664237,[128   2] ; [41 28],[110.40201005  19.59798995] ; [58.59798995 10.40201005],1
a2,1,1e-06,24.211107,[53 78] ; [ 5 64],[37.99 93.01] ; [20.01 48.99],1
u1,1,2e-06,22.305099,[45 86] ; [ 3 66],[31.44 99.56] ; [16.56 52.44],1
a4,1,4.9e-05,16.503966,[77 53] ; [20 49],[63.36683417 66.63316583] ; [33.63316583 35.36683417],1
p10,1,0.000449,12.318395,[125   5] ; [56 13],[118.24120603  11.75879397] ; [62.75879397  6.24120603],1
a3,1,0.001343,10.283029,[111  18] ; [46 23],[102.28787879  26.71212121] ; [54.71212121 14.28787879],0
a5,1,0.001607,9.951934,[115  16] ; [48 21],[106.765  24.235] ; [56.235 12.765],0
s8,1,0.001843,9.699415,[85 43] ; [30 39],[74.72081218 53.27918782] ; [40.27918782 28.72081218],0
p9,1,0.002473,9.160163,[122   8] ; [55 14],[115.6281407  14.3718593] ; [61.3718593  7.6281407],0
n6,1,0.006516,7.401636,[124   6] ; [58 11],[118.89447236  11.10552764] ; [63.10552764  5.89447236],0
a6,1,0.015827,5.821944,[97 33] ; [40 29],[89.49748744 40.50251256] ; [47.50251256 21.49748744],0
v1,1,0.023284,5.147203,[102  29] ; [42 25],[95.27272727 35.72727273] ; [48.72727273 18.27272727],0
p4,1,0.03736,4.333933,[111  20] ; [50 19],[105.455  25.545] ; [55.545 13.455],0
p8,1,0.039756,4.228275,[95 34] ; [41 28],[88.60606061 40.39393939] ; [47.39393939 21.60606061],0
a7,1,0.042062,4.13272,[99 32] ; [42 26],[92.81909548 38.18090452] ; [48.18090452 19.81909548],0
p2,1,0.042062,4.132709,[122   9] ; [58 11],[117.9  13.1] ; [62.1  6.9],0
n1,1,0.053824,3.718155,[ 5 11] ; [7 3],[7.38461538 8.61538462] ; [4.61538462 5.38461538],0
r2,1,0.091411,2.849343,[127   3] ; [64  5],[124.77386935   5.22613065] ; [66.22613065  2.77386935],0
v4,1,0.094522,2.795624,[128   2] ; [65  4],[126.08040201   3.91959799] ; [66.91959799  2.08040201],0
s5,1,0.100261,2.701379,[59 65] ; [24 44],[53.60416667 70.39583333] ; [29.39583333 38.60416667],0
s2,1,0.140793,2.169271,[78 50] ; [34 34],[73.14285714 54.85714286] ; [38.85714286 29.14285714],0
s7,1,0.142849,2.146997,[83 36] ; [39 27],[78.47567568 40.52432432] ; [43.52432432 22.47567568],0
n5,1,0.152196,2.050105,[116  15] ; [56 13],[112.66  18.34] ; [59.34  9.66],0
a1,1,0.167061,1.909118,[ 13 118] ; [ 3 66],[ 10.48 120.52] ; [ 5.52 63.48],0
p12,1,0.168046,1.900289,[ 25 105] ; [ 8 61],[ 21.55778894 108.44221106] ; [11.44221106 57.55778894],0
s3,1,0.174497,1.843877,[83 46] ; [37 31],[78.5786802 50.4213198] ; [41.4213198 26.5786802],0
s4,1,0.229898,1.441494,[ 21 107] ; [ 7 62],[ 18.1928934 109.8071066] ; [ 9.8071066 59.1928934],0
p6,1,0.272894,1.202143,[67 61] ; [30 38],[63.34693878 64.65306122] ; [33.65306122 34.34693878],0
r4,1,0.290106,1.119127,[126   5] ; [64  5],[124.45   6.55] ; [65.55  3.45],0
v2,1,0.301769,1.06636,[107  23] ; [51 16],[104.26395939  25.73604061] ; [53.73604061 13.26395939],0
s6,1,0.302332,1.063881,[94 32] ; [46 22],[90.92783505 35.07216495] ; [49.07216495 18.92783505],0
n4,1,0.394447,0.72519,[119  12] ; [60  9],[117.245  13.755] ; [61.755  7.245],0
a8,1,0.421374,0.646481,[17 96] ; [ 7 58],[15.23595506 97.76404494] ; [ 8.76404494 56.23595506],0
p1,1,0.472605,0.515879,[ 22 108] ; [ 9 60],[ 20.25125628 109.74874372] ; [10.74874372 58.25125628],0
u2,1,0.490581,0.475251,[13  7] ; [12 10],[11.9047619  8.0952381] ; [13.0952381  8.9047619],0
p11,1,0.491856,0.472462,[113  18] ; [57 12],[111.35  19.65] ; [58.65 10.35],0
b1,1,0.55145,0.354726,[55 76] ; [32 37],[56.985 74.015] ; [30.015 38.985],0
u3,1,0.570603,0.321675,[13  7] ; [13 10],[12.09302326  7.90697674] ; [13.90697674  9.09302326],0
n2,1,0.606089,0.265909,[14  2] ; [8 2],[13.53846154  2.46153846] ; [8.46153846 1.53846154],0
b5,1,0.623109,0.241522,[75 56] ; [37 32],[73.36 57.64] ; [38.64 30.36],0
p7,1,0.648826,0.207383,[108  21] ; [56 13],[106.84848485  22.15151515] ; [57.15151515 11.84848485],0
b2,1,0.752129,0.099751,[38 54] ; [19 24],[38.84444444 53.15555556] ; [18.15555556 24.84444444],0
b3,1,0.752129,0.099751,[38 54] ; [19 24],[38.84444444 53.15555556] ; [18.15555556 24.84444444],0
p5,1,0.758452,0.094565,[ 31 100] ; [15 54],[ 30.13 100.87] ; [15.87 53.13],0
b4,1,0.767724,0.087234,[75 56] ; [41 28],[75.98 55.02] ; [40.02 28.98],0
r1,1,0.884116,0.021244,[113  18] ; [59 10],[112.66  18.34] ; [59.34  9.66],0
