Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,92.880081,[50 78] ; [330  68],[92.47148289 35.52851711] ; [287.52851711 110.47148289],1
n6,1,0.0,32.010724,[84 45] ; [348  51],[105.54545455  23.45454545] ; [326.45454545  72.54545455],1
a5,1,1.1e-05,19.262125,[71 59] ; [299 100],[90.92627599 39.07372401] ; [279.07372401 119.92627599],1
p10,1,0.00015,14.376405,[82 45] ; [321  76],[97.67366412 29.32633588] ; [305.32633588  91.67366412],1
p11,1,0.000218,13.667552,[89 41] ; [333  66],[103.70510397  26.29489603] ; [318.29489603  80.70510397],1
a4,1,0.000244,13.457526,[36 94] ; [182 214],[53.878327 76.121673] ; [164.121673 231.878327],1
p4,1,0.000302,13.057352,[54 75] ; [239 159],[71.72106262 57.27893738] ; [221.27893738 176.72106262],1
d1,1,0.000455,12.291078,[55 75] ; [239 160],[72.24952741 57.75047259] ; [221.75047259 177.24952741],1
p3,1,0.000526,12.022698,[42 88] ; [198 200],[59.09090909 70.90909091] ; [180.90909091 217.09090909],1
s7,1,0.000533,11.996066,[34 92] ; [168 210],[50.5 75.5] ; [151.5 226.5],1
v3,1,0.000865,11.096227,[30 91] ; [159 223],[45.46520875 75.53479125] ; [143.53479125 238.46520875],1
d2,1,0.000922,10.978107,[43 87] ; [198 200],[59.33712121 70.66287879] ; [181.66287879 216.33712121],1
a2,1,0.001653,9.899616,[ 15 115] ; [ 98 301],[ 27.76937618 102.23062382] ; [ 85.23062382 313.76937618],0
p6,1,0.002298,9.294544,[ 25 102] ; [134 260],[38.75815739 88.24184261] ; [120.24184261 273.75815739],0
s8,1,0.002872,8.887356,[34 96] ; [162 236],[48.25757576 81.74242424] ; [147.74242424 250.25757576],0
a3,1,0.004741,7.975676,[75 55] ; [282 115],[88.06451613 41.93548387] ; [268.93548387 128.06451613],0
d5,1,0.005212,7.80444,[92 37] ; [329  69],[103.05313093  25.94686907] ; [317.94686907  80.05313093],0
u1,1,0.005471,7.716831,[ 10 120] ; [ 71 328],[ 19.90548204 110.09451796] ; [ 61.09451796 337.90548204],0
a8,1,0.00757,7.132459,[  8 112] ; [ 59 300],[ 16.78496868 103.21503132] ; [ 50.21503132 308.78496868],0
p2,1,0.008194,6.990671,[96 33] ; [337  61],[105.99051233  23.00948767] ; [327.00948767  70.99051233],0
p12,1,0.00936,6.752748,[  1 129] ; [ 26 370],[  6.6730038 123.3269962] ; [ 20.3269962 375.6730038],0
r2,1,0.013888,6.052385,[123   7] ; [389   6],[126.78095238   3.21904762] ; [385.21904762   9.78095238],0
v1,1,0.015925,5.811157,[51 75] ; [205 183],[62.75486381 63.24513619] ; [193.24513619 194.75486381],0
s6,1,0.023245,5.150077,[64 65] ; [242 155],[75.04562738 53.95437262] ; [230.95437262 166.04562738],0
r1,1,0.024655,5.04796,[102  28] ; [344  53],[110.01897533  19.98102467] ; [335.98102467  61.01897533],0
s4,1,0.031473,4.626975,[ 21 109] ; [ 37 359],[ 14.33460076 115.66539924] ; [ 43.66539924 352.33460076],0
s3,1,0.032932,4.549318,[53 76] ; [205 190],[63.51526718 65.48473282] ; [194.48473282 200.51526718],0
n1,1,0.051552,3.790244,[ 9 32] ; [28 42],[13.66666667 27.33333333] ; [23.33333333 46.66666667],0
d4,1,0.067145,3.351462,[95 34] ; [323  75],[102.31878558  26.68121442] ; [315.68121442  82.31878558],0
b3,1,0.080199,3.060868,[16 48] ; [ 93 161],[21.93710692 42.06289308] ; [ 87.06289308 166.93710692],0
b2,1,0.080199,3.060868,[16 48] ; [ 93 161],[21.93710692 42.06289308] ; [ 87.06289308 166.93710692],0
a1,1,0.083832,2.988998,[  1 129] ; [ 15 384],[  3.93194707 126.06805293] ; [ 12.06805293 386.93194707],0
p1,1,0.087142,2.926394,[  4 125] ; [ 29 368],[  8.09315589 120.90684411] ; [ 24.90684411 372.09315589],0
p9,1,0.091927,2.840307,[96 31] ; [327  70],[102.52099237  24.47900763] ; [320.47900763  76.52099237],0
p8,1,0.093425,2.814344,[55 74] ; [200 191],[63.25961538 65.74038462] ; [191.74038462 199.25961538],0
s2,1,0.096804,2.757428,[43 86] ; [165 232],[51.01140684 77.98859316] ; [156.98859316 240.01140684],0
u4,1,0.152274,2.049325,[  1 129] ; [ 12 387],[  3.19470699 126.80529301] ; [  9.80529301 389.19470699],0
p7,1,0.158809,1.985528,[70 56] ; [246 147],[76.71676301 49.28323699] ; [239.28323699 153.71676301],0
v2,1,0.219155,1.509898,[60 60] ; [216 167],[65.84493042 54.15506958] ; [210.15506958 172.84493042],0
u3,1,0.292513,1.108021,[34 19] ; [65 52],[30.86470588 22.13529412] ; [68.13529412 48.86470588],0
s1,1,0.361101,0.83406,[  2 127] ; [ 12 382],[  3.45315488 125.54684512] ; [ 10.54684512 383.45315488],0
n2,1,0.370732,0.80121,[31 10] ; [48 23],[28.91964286 12.08035714] ; [50.08035714 20.91964286],0
p5,1,0.396328,0.71944,[  5 124] ; [ 23 373],[  6.88 122.12] ; [ 21.12 374.88],0
v4,1,0.418367,0.654897,[124   5] ; [388  10],[125.32827324   3.67172676] ; [386.67172676  11.32827324],0
d3,1,0.462826,0.539051,[85 44] ; [276 122],[88.36622391 40.63377609] ; [272.63377609 125.36622391],0
