Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,73.807725,[ 36 108] ; [196  89],[77.87412587 66.12587413] ; [154.12587413 130.87412587],1
p6,1,0.0,40.524914,[ 26 118] ; [142 143],[56.39160839 87.60839161] ; [111.60839161 173.39160839],1
p2,1,0.0,27.773308,[106  39] ; [263  23],[124.14153132  20.85846868] ; [244.85846868  41.14153132],1
p3,1,0.0,26.777202,[50 95] ; [174 112],[75.35962877 69.64037123] ; [148.64037123 137.35962877],1
p4,1,3.4e-05,17.181231,[77 67] ; [210  76],[96.11162791 47.88837209] ; [190.88837209  95.11162791],1
p10,1,3.8e-05,16.987736,[106  37] ; [255  30],[120.61448598  22.38551402] ; [240.38551402  44.61448598],1
p11,1,4.8e-05,16.528415,[95 50] ; [238  49],[111.77083333  33.22916667] ; [221.22916667  65.77083333],1
r3,1,0.002156,9.411466,[136   9] ; [282   3],[140.95348837   4.04651163] ; [277.04651163   7.95348837],0
p9,1,0.005982,7.555616,[116  26] ; [260  26],[124.74766355  17.25233645] ; [251.25233645  34.74766355],0
n5,1,0.009221,6.779542,[99 46] ; [227  58],[109.93023256  35.06976744] ; [216.06976744  68.93023256],0
p5,1,0.018573,5.541298,[ 11 133] ; [ 45 241],[ 18.75348837 125.24651163] ; [ 37.24651163 248.75348837],0
a8,1,0.019938,5.41735,[ 12 116] ; [ 48 212],[ 19.79381443 108.20618557] ; [ 40.20618557 219.79381443],0
a3,1,0.029879,4.71626,[95 49] ; [217  69],[104.48372093  39.51627907] ; [207.51627907  78.48372093],0
v4,1,0.031212,4.641271,[137   8] ; [280   5],[140.61627907   4.38372093] ; [276.38372093   8.61627907],0
s5,1,0.032361,4.579246,[48 92] ; [127 154],[58.19477435 81.80522565] ; [116.80522565 164.19477435],0
s8,1,0.069624,3.291859,[67 77] ; [159 126],[75.86013986 68.13986014] ; [150.13986014 134.86013986],0
a5,1,0.075715,3.15457,[103  42] ; [226  61],[110.42824074  34.57175926] ; [218.57175926  68.42824074],0
a1,1,0.091385,2.8498,[  4 141] ; [ 19 268],[  7.71990741 137.28009259] ; [ 15.28009259 271.71990741],0
v1,1,0.095673,2.776235,[71 68] ; [167 113],[78.95465394 60.04534606] ; [159.04534606 120.95465394],0
a6,1,0.098755,2.725532,[104  41] ; [224  60],[110.86247086  34.13752914] ; [217.13752914  66.86247086],0
n1,1,0.103832,2.645683,[19 24] ; [14 36],[15.25806452 27.74193548] ; [17.74193548 32.25806452],0
n4,1,0.104739,2.631853,[105  40] ; [227  59],[111.6937355  33.3062645] ; [220.3062645  65.6937355],0
b1,1,0.114461,2.491519,[ 42 103] ; [105 182],[49.34027778 95.65972222] ; [ 97.65972222 189.34027778],0
r1,1,0.139515,2.183304,[117  27] ; [247  38],[122.18181818  21.81818182] ; [241.81818182  43.18181818],0
b4,1,0.140015,2.177792,[96 49] ; [169 118],[88.94675926 56.05324074] ; [176.05324074 110.94675926],0
s7,1,0.196722,1.666548,[75 64] ; [166 108],[81.11138015 57.88861985] ; [159.88861985 114.11138015],0
b5,1,0.219413,1.508205,[103  42] ; [187 100],[97.33796296 47.66203704] ; [192.66203704  94.33796296],0
r2,1,0.244406,1.354999,[137   8] ; [273   9],[139.22716628   5.77283372] ; [270.77283372  11.22716628],0
a2,1,0.270629,1.213557,[ 39 106] ; [ 92 195],[ 43.96990741 101.03009259] ; [ 87.03009259 199.96990741],0
d2,1,0.290634,1.116681,[77 67] ; [137 148],[71.83216783 72.16783217] ; [142.16783217 142.83216783],0
s1,1,0.375408,0.785684,[  7 136] ; [  9 275],[  5.35831382 137.64168618] ; [ 10.64168618 273.35831382],0
u1,1,0.400285,0.707469,[ 33 112] ; [ 76 211],[ 36.58564815 108.41435185] ; [ 72.41435185 214.58564815],0
n3,1,0.40598,0.690542,[32 12] ; [40 10],[33.70212766 10.29787234] ; [38.29787234 11.70212766],0
r4,1,0.414776,0.665068,[134  11] ; [271  16],[135.9375   9.0625] ; [269.0625  17.9375],0
a4,1,0.41525,0.663719,[61 83] ; [133 153],[64.96744186 79.03255814] ; [129.03255814 156.96744186],0
v2,1,0.503781,0.446963,[81 57] ; [172 105],[84.13012048 53.86987952] ; [168.86987952 108.13012048],0
u4,1,0.546662,0.363331,[  5 140] ; [  7 280],[  4.02777778 140.97222222] ; [  7.97222222 279.02777778],0
n2,1,0.561423,0.337247,[33 11] ; [40 10],[34.17021277  9.82978723] ; [38.82978723 11.17021277],0
s3,1,0.637772,0.221669,[96 45] ; [199  84],[98.10141509 42.89858491] ; [196.89858491  86.10141509],0
u2,1,0.788859,0.071713,[31 18] ; [44 23],[31.68103448 17.31896552] ; [43.31896552 23.68103448],0
d4,1,0.790666,0.070461,[126  19] ; [245  40],[125.10465116  19.89534884] ; [245.89534884  39.10465116],0
p12,1,0.799699,0.064382,[ 15 130] ; [ 32 255],[ 15.77546296 129.22453704] ; [ 31.22453704 255.77546296],0
d1,1,0.827119,0.047698,[93 52] ; [181 106],[91.96759259 53.03240741] ; [182.03240741 104.96759259],0
s2,1,0.829941,0.046129,[92 51] ; [187  99],[93. 50.] ; [186. 100.],0
s4,1,0.853239,0.03422,[ 30 113] ; [ 57 225],[ 29.27294118 113.72705882] ; [ 57.72705882 224.27294118],0
u3,1,0.89711,0.016722,[34 16] ; [47 21],[34.3220339 15.6779661] ; [46.6779661 21.3220339],0
v3,1,0.909124,0.013029,[55 84] ; [108 169],[54.46394231 84.53605769] ; [108.53605769 168.46394231],0
n6,1,0.927851,0.008199,[127  18] ; [247  36],[126.70560748  18.29439252] ; [247.29439252  35.70560748],0
d3,1,0.928835,0.007976,[114  31] ; [223  62],[113.63953488  31.36046512] ; [223.36046512  61.63953488],0
d5,1,0.942289,0.005241,[123  22] ; [241  44],[122.74418605  22.25581395] ; [241.25581395  43.74418605],0
p1,1,0.94853,0.004167,[ 13 132] ; [ 26 258],[ 13.18181818 131.81818182] ; [ 25.81818182 258.18181818],0
b2,1,0.996368,2.1e-05,[26 49] ; [ 62 117],[25.98425197 49.01574803] ; [ 62.01574803 116.98425197],0
b3,1,0.996368,2.1e-05,[26 49] ; [ 62 117],[25.98425197 49.01574803] ; [ 62.01574803 116.98425197],0
