Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,33.710784,[187 110] ; [11 43],[167.53846154 129.46153846] ; [30.46153846 23.53846154],1
p4,1,0.0,31.056867,[221  82] ; [18 35],[203.41853933  99.58146067] ; [35.58146067 17.41853933],1
p7,1,0.0,26.075371,[222  72] ; [21 31],[206.47976879  87.52023121] ; [36.52023121 15.47976879],1
p3,1,0.001141,10.583274,[182 122] ; [19 34],[171.15966387 132.84033613] ; [29.84033613 23.15966387],0
b1,1,0.001367,10.249815,[115 189] ; [33 21],[125.67597765 178.32402235] ; [22.32402235 31.67597765],0
n5,1,0.001487,10.09521,[255  46] ; [36 18],[246.73521127  54.26478873] ; [44.26478873  9.73521127],0
p10,1,0.00237,9.238408,[264  36] ; [39 15],[256.77966102  43.22033898] ; [46.22033898  7.77966102],0
p9,1,0.009537,6.71944,[278  23] ; [43 10],[272.94067797  28.05932203] ; [48.05932203  4.94067797],0
p11,1,0.012642,6.21854,[248  56] ; [36 18],[241.16201117  62.83798883] ; [42.83798883 11.16201117],0
n6,1,0.023632,5.121468,[271  30] ; [42 11],[266.13841808  34.86158192] ; [46.86158192  6.13841808],0
v4,1,0.026389,4.93035,[296   6] ; [50  4],[293.51685393   8.48314607] ; [52.48314607  1.51685393],0
r3,1,0.046518,3.962723,[295   7] ; [50  4],[292.66853933   9.33146067] ; [52.33146067  1.66853933],0
s1,1,0.060015,3.536961,[ 14 285] ; [ 6 48],[ 16.94050992 282.05949008] ; [ 3.05949008 50.94050992],0
n4,1,0.107511,2.590427,[256  46] ; [41 13],[251.9494382  50.0505618] ; [45.0505618  8.9494382],0
u3,1,0.145742,2.116255,[39 17] ; [10  1],[40.95522388 15.04477612] ; [8.04477612 2.95522388],0
b5,1,0.168248,1.898488,[178 126] ; [37 17],[182.5698324 121.4301676] ; [32.4301676 21.5698324],0
p5,1,0.223084,1.484423,[ 56 247] ; [ 6 46],[ 52.91830986 250.08169014] ; [ 9.08169014 42.91830986],0
u4,1,0.256827,1.285779,[ 12 292] ; [ 4 50],[ 13.58659218 290.41340782] ; [ 2.41340782 51.58659218],0
p6,1,0.261787,1.259285,[141 158] ; [21 33],[137.21813031 161.78186969] ; [24.78186969 29.21813031],0
s5,1,0.288302,1.127535,[153 140] ; [23 29],[149.47246377 143.52753623] ; [26.52753623 25.47246377],0
v1,1,0.294377,1.099495,[181 117] ; [27 24],[177.60458453 120.39541547] ; [30.39541547 20.60458453],0
v3,1,0.301489,1.067594,[134 163] ; [26 23],[137.34104046 159.65895954] ; [22.65895954 26.34104046],0
s2,1,0.366188,0.816558,[241  62] ; [40 14],[238.49579832  64.50420168] ; [42.50420168 11.49579832],0
d3,1,0.36693,0.814035,[223  81] ; [35 17],[220.31460674  83.68539326] ; [37.68539326 14.31460674],0
r1,1,0.371452,0.798801,[261  42] ; [44 10],[258.86554622  44.13445378] ; [46.13445378  7.86554622],0
d2,1,0.375423,0.785636,[167 137] ; [32 20],[169.93258427 134.06741573] ; [29.06741573 22.93258427],0
s4,1,0.399702,0.709224,[ 68 234] ; [15 39],[ 70.41011236 231.58988764] ; [12.58988764 41.41011236],0
n3,1,0.440266,0.595588,[44 20] ; [10  7],[42.66666667 21.33333333] ; [11.33333333  5.66666667],0
a4,1,0.482285,0.493692,[147 156] ; [29 25],[149.37815126 153.62184874] ; [26.62184874 27.37815126],0
s3,1,0.491512,0.473214,[245  56] ; [41 12],[243.18079096  57.81920904] ; [42.81920904 10.18079096],0
b4,1,0.506135,0.442049,[171 133] ; [33 21],[173.22905028 130.77094972] ; [30.77094972 23.22905028],0
n2,1,0.514477,0.424951,[50 14] ; [12  5],[48.98765432 15.01234568] ; [13.01234568  3.98765432],0
a7,1,0.515331,0.423228,[216  88] ; [36 18],[213.98882682  90.01117318] ; [38.01117318 15.98882682],0
d1,1,0.535153,0.384597,[195 109] ; [37 17],[197.00558659 106.99441341] ; [34.99441341 19.00558659],0
r4,1,0.539523,0.376425,[283  21] ; [49  5],[281.92178771  22.07821229] ; [50.07821229  3.92178771],0
d4,1,0.557102,0.344746,[260  43] ; [43  9],[258.61690141  44.38309859] ; [44.38309859  7.61690141],0
a8,1,0.585895,0.296801,[ 45 228] ; [ 7 45],[ 43.68 229.32] ; [ 8.32 43.68],0
p12,1,0.602179,0.271722,[ 32 271] ; [ 7 47],[ 33.10084034 269.89915966] ; [ 5.89915966 48.10084034],0
n1,1,0.656353,0.197984,[30 34] ; [9 8],[30.81481481 33.18518519] ; [8.18518519 8.81481481],0
a1,1,0.675144,0.175644,[ 18 286] ; [ 4 50],[ 18.68156425 285.31843575] ; [ 3.31843575 50.68156425],0
a6,1,0.68232,0.167526,[201 102] ; [36 16],[202.28450704 100.71549296] ; [34.71549296 17.28450704],0
