Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,8.4e-05,15.457848,[11 52] ; [20 16],[19.72727273 43.27272727] ; [11.27272727 24.72727273],1
d5,1,0.000113,14.912846,[28 35] ; [31  6],[37.17 25.83] ; [21.83 15.17],1
r3,1,0.000272,13.253058,[24 38] ; [27  8],[32.59793814 29.40206186] ; [18.40206186 16.59793814],1
d1,1,0.000473,12.219912,[14 49] ; [21 16],[22.05 40.95] ; [12.95 24.05],1
p11,1,0.001111,10.632636,[23 40] ; [26 11],[30.87 32.13] ; [18.13 18.87],0
v3,1,0.019213,5.482021,[ 8 54] ; [12 25],[12.52525253 49.47474747] ; [ 7.47474747 29.52525253],0
d4,1,0.026714,4.909203,[33 30] ; [27  9],[38.18181818 24.81818182] ; [21.81818182 14.18181818],0
v1,1,0.039602,4.234836,[13 48] ; [14 20],[17.33684211 43.66315789] ; [ 9.66315789 24.33684211],0
n3,1,0.053894,3.715988,[13 20] ; [11  5],[16.16326531 16.83673469] ; [7.83673469 8.16326531],0
s2,1,0.06013,3.533803,[12 51] ; [13 23],[15.90909091 47.09090909] ; [ 9.09090909 26.90909091],0
d3,1,0.081039,3.043941,[24 38] ; [21 16],[28.18181818 33.81818182] ; [16.81818182 20.18181818],0
s5,1,0.088291,2.905267,[ 7 55] ; [ 9 28],[10.02020202 51.97979798] ; [ 5.97979798 31.02020202],0
u2,1,0.105023,2.627566,[11 20] ; [7 4],[13.28571429 17.71428571] ; [4.71428571 6.28571429],0
p4,1,0.110594,2.545714,[12 51] ; [12 24],[15.27272727 47.72727273] ; [ 8.72727273 27.27272727],0
n1,1,0.118387,2.438529,[13 20] ; [ 3 14],[10.56 22.44] ; [ 5.44 11.56],0
v4,1,0.120217,2.414489,[33 29] ; [23 10],[36.54736842 25.45263158] ; [19.45263158 13.54736842],0
u3,1,0.128864,2.306134,[ 8 23] ; [6 6],[10.09302326 20.90697674] ; [3.90697674 8.09302326],0
a3,1,0.141603,2.160452,[32 29] ; [25 12],[35.47959184 25.52040816] ; [21.52040816 15.47959184],0
p2,1,0.159729,1.976793,[29 32] ; [23 14],[32.36734694 28.63265306] ; [19.63265306 17.36734694],0
r1,1,0.159967,1.974534,[16 47] ; [14 22],[19.09090909 43.90909091] ; [10.90909091 25.09090909],0
p1,1,0.190271,1.71552,[ 6 56] ; [ 1 36],[ 4.38383838 57.61616162] ; [ 2.61616162 34.38383838],0
p7,1,0.211016,1.564444,[16 44] ; [14 22],[18.75 41.25] ; [11.25 24.75],0
b3,1,0.234999,1.410348,[16 23] ; [ 6 17],[13.83870968 25.16129032] ; [ 8.16129032 14.83870968],0
b2,1,0.234999,1.410348,[16 23] ; [ 6 17],[13.83870968 25.16129032] ; [ 8.16129032 14.83870968],0
b4,1,0.236489,1.401401,[35 28] ; [25 12],[37.8 25.2] ; [22.2 14.8],0
u1,1,0.252371,1.310132,[ 3 60] ; [ 4 33],[ 4.41 58.59] ; [ 2.59 34.41],0
s1,1,0.28732,1.132135,[ 5 58] ; [ 1 36],[ 3.78 59.22] ; [ 2.22 34.78],0
a7,1,0.304837,1.052915,[30 33] ; [21 15],[32.45454545 30.54545455] ; [18.54545455 17.45454545],0
b5,1,0.321277,0.983739,[31 32] ; [22 15],[33.39 29.61] ; [19.61 17.39],0
d2,1,0.325522,0.966631,[23 39] ; [17 19],[25.30612245 36.69387755] ; [14.69387755 21.30612245],0
n4,1,0.341423,0.905079,[33 30] ; [23 14],[35.28 27.72] ; [20.72 16.28],0
n5,1,0.348713,0.878136,[42 21] ; [20 15],[39.85714286 23.14285714] ; [22.14285714 12.85714286],0
a1,1,0.358711,0.842401,[ 9 54] ; [ 3 34],[ 7.56 55.44] ; [ 4.44 32.56],0
s4,1,0.368602,0.808371,[11 52] ; [ 4 33],[ 9.45 53.55] ; [ 5.55 31.45],0
n2,1,0.373405,0.7923,[17 16] ; [11  6],[18.48 14.52] ; [9.52 7.48],0
b1,1,0.377495,0.778844,[33 30] ; [16 21],[30.87 32.13] ; [18.13 18.87],0
p5,1,0.400517,0.706773,[ 4 57] ; [ 1 36],[ 3.1122449 57.8877551] ; [ 1.8877551 35.1122449],0
a8,1,0.44228,0.590361,[ 3 57] ; [ 3 30],[ 3.87096774 56.12903226] ; [ 2.12903226 30.87096774],0
s3,1,0.450553,0.56926,[19 43] ; [13 21],[20.66666667 41.33333333] ; [11.33333333 22.66666667],0
s8,1,0.470036,0.521892,[10 53] ; [ 8 29],[11.34 51.66] ; [ 6.66 30.34],0
s7,1,0.482634,0.492905,[17 43] ; [12 22],[18.5106383 41.4893617] ; [10.4893617 23.5106383],0
n6,1,0.576833,0.311383,[30 32] ; [19 16],[31.31958763 30.68041237] ; [17.68041237 17.31958763],0
a5,1,0.607198,0.264275,[29 34] ; [19 18],[30.24 32.76] ; [17.76 19.24],0
p9,1,0.630067,0.23197,[30 31] ; [19 16],[31.13541667 29.86458333] ; [17.86458333 17.13541667],0
p10,1,0.675158,0.175627,[30 32] ; [19 17],[31. 31.] ; [18. 18.],0
p8,1,0.690798,0.158223,[16 46] ; [ 8 28],[15.18367347 46.81632653] ; [ 8.81632653 27.18367347],0
p12,1,0.709244,0.139034,[ 1 61] ; [ 1 36],[ 1.25252525 60.74747475] ; [ 0.74747475 36.25252525],0
p6,1,0.765415,0.089029,[ 7 54] ; [ 5 32],[ 7.46938776 53.53061224] ; [ 4.53061224 32.46938776],0
a2,1,0.779135,0.07865,[ 8 55] ; [ 4 33],[ 7.56 55.44] ; [ 4.44 32.56],0
r2,1,0.816426,0.053891,[35 26] ; [17 14],[34.47826087 26.52173913] ; [17.52173913 13.47826087],0
a4,1,0.883215,0.021578,[21 41] ; [12 25],[20.66666667 41.33333333] ; [12.33333333 24.66666667],0
a6,1,0.993368,6.9e-05,[29 34] ; [17 20],[28.98 34.02] ; [17.02 19.98],0
