Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,5.8e-05,16.169303,[37 44] ; [42 10],[48.11278195 32.88721805] ; [30.88721805 21.11278195],1
s7,1,0.0007,11.490404,[24 54] ; [29 18],[33.072 44.928] ; [19.928 27.072],1
n4,1,0.001351,10.271285,[56 25] ; [49  4],[63.47014925 17.52985075] ; [41.52985075 11.47014925],0
p5,1,0.011451,6.393945,[ 6 75] ; [12 41],[10.88059701 70.11940299] ; [ 7.11940299 45.88059701],0
p3,1,0.019252,5.478493,[45 36] ; [40 13],[51.38059701 29.61940299] ; [33.61940299 19.38059701],0
p12,1,0.031828,4.607762,[ 2 79] ; [ 6 46],[ 4.87218045 76.12781955] ; [ 3.12781955 48.87218045],0
v1,1,0.043552,4.073844,[44 37] ; [38 15],[49.56716418 31.43283582] ; [32.43283582 20.56716418],0
p10,1,0.056534,3.636268,[62 18] ; [47  5],[66.06060606 13.93939394] ; [42.93939394  9.06060606],0
u1,1,0.062205,3.477608,[11 70] ; [14 39],[15.1119403 65.8880597] ; [ 9.8880597 43.1119403],0
r1,1,0.070944,3.26105,[56 25] ; [44  9],[60.44776119 20.55223881] ; [39.55223881 13.44776119],0
b4,1,0.072951,3.215336,[44 37] ; [37 16],[48.96268657 32.03731343] ; [32.03731343 20.96268657],0
p9,1,0.075347,3.16252,[68 13] ; [49  3],[71.2556391  9.7443609] ; [45.7443609  6.2556391],0
n5,1,0.075744,3.153929,[53 26] ; [43 10],[57.45454545 21.54545455] ; [38.54545455 14.45454545],0
a3,1,0.112434,2.519673,[50 31] ; [39 13],[54.20300752 26.79699248] ; [34.79699248 17.20300752],0
d2,1,0.127242,2.325834,[29 52] ; [26 27],[33.24626866 47.75373134] ; [21.75373134 31.24626866],0
s8,1,0.136195,2.220426,[26 54] ; [24 29],[30.07518797 49.92481203] ; [19.92481203 33.07518797],0
r4,1,0.142775,2.147793,[70 11] ; [50  3],[72.53731343  8.46268657] ; [47.46268657  5.53731343],0
d1,1,0.143167,2.143589,[40 41] ; [33 20],[44.12686567 36.87313433] ; [28.87313433 24.12686567],0
n6,1,0.148197,2.090715,[68 13] ; [49  4],[70.7238806 10.2761194] ; [46.2761194  6.7238806],0
a5,1,0.182773,1.774929,[54 27] ; [41 12],[57.42537313 23.57462687] ; [37.57462687 15.42537313],0
d4,1,0.224527,1.475203,[60 21] ; [44  9],[62.86567164 18.13432836] ; [41.13432836 11.86567164],0
r2,1,0.274751,1.192871,[73  7] ; [50  2],[74.54545455  5.45454545] ; [48.45454545  3.54545455],0
a2,1,0.277758,1.178029,[15 66] ; [14 39],[17.52985075 63.47014925] ; [11.47014925 41.52985075],0
s2,1,0.324212,0.97188,[21 59] ; [10 43],[18.64661654 61.35338346] ; [12.35338346 40.64661654],0
s4,1,0.335713,0.926734,[14 65] ; [ 6 46],[12.0610687 66.9389313] ; [ 7.9389313 44.0610687],0
p4,1,0.367301,0.812774,[62 19] ; [44  9],[64.07462687 16.92537313] ; [41.92537313 11.07462687],0
p1,1,0.398201,0.713751,[ 7 74] ; [ 7 46],[ 8.46268657 72.53731343] ; [ 5.53731343 47.46268657],0
u3,1,0.402114,0.701994,[19 11] ; [7 7],[17.72727273 12.27272727] ; [8.27272727 5.72727273],0
n2,1,0.445009,0.583333,[16  9] ; [5 5],[15. 10.] ; [6. 4.],0
r3,1,0.541649,0.372492,[76  5] ; [51  2],[76.76865672  4.23134328] ; [50.23134328  2.76865672],0
a6,1,0.5562,0.346327,[51 30] ; [36 17],[52.58955224 28.41044776] ; [34.41044776 18.58955224],0
b5,1,0.601541,0.272678,[54 27] ; [33 20],[52.58955224 28.41044776] ; [34.41044776 18.58955224],0
a8,1,0.617726,0.249077,[ 9 64] ; [ 4 39],[ 8.18103448 64.81896552] ; [ 4.81896552 38.18103448],0
d3,1,0.631713,0.229745,[52 27] ; [37 16],[53.26515152 25.73484848] ; [35.73484848 17.26515152],0
a7,1,0.672023,0.179245,[60 20] ; [38 15],[58.94736842 21.05263158] ; [39.05263158 13.94736842],0
s6,1,0.67922,0.171005,[42 37] ; [29 22],[43.14615385 35.85384615] ; [27.85384615 23.14615385],0
p11,1,0.687592,0.161705,[65 16] ; [41 12],[64.07462687 16.92537313] ; [41.92537313 11.07462687],0
p8,1,0.704541,0.143791,[53 28] ; [35 16],[54. 27.] ; [34. 17.],0
b1,1,0.77678,0.080382,[31 50] ; [19 34],[30.2238806 50.7761194] ; [19.7761194 33.2238806],0
u2,1,0.792616,0.069124,[19 12] ; [8 6],[18.6 12.4] ; [8.4 5.6],0
b2,1,0.826289,0.048164,[21 25] ; [16 21],[20.5060241 25.4939759] ; [16.4939759 20.5060241],0
b3,1,0.826289,0.048164,[21 25] ; [16 21],[20.5060241 25.4939759] ; [16.4939759 20.5060241],0
p7,1,0.833722,0.044071,[65 15] ; [43  9],[65.45454545 14.54545455] ; [42.54545455  9.45454545],0
a1,1,0.854258,0.033742,[ 4 77] ; [ 3 50],[ 4.23134328 76.76865672] ; [ 2.76865672 50.23134328],0
n1,1,0.908333,0.013258,[ 8 17] ; [3 7],[ 7.85714286 17.14285714] ; [3.14285714 6.85714286],0
d5,1,0.938254,0.006001,[66 14] ; [44  9],[66.16541353 13.83458647] ; [43.83458647  9.16541353],0
p2,1,0.950672,0.003827,[70 11] ; [46  7],[70.11940299 10.88059701] ; [45.88059701  7.11940299],0
n3,1,0.956333,0.002998,[19  5] ; [8 2],[19.05882353  4.94117647] ; [7.94117647 2.05882353],0
a4,1,0.964101,0.002026,[37 44] ; [24 29],[36.87313433 44.12686567] ; [24.12686567 28.87313433],0
s5,1,0.973906,0.00107,[25 54] ; [16 35],[24.91538462 54.08461538] ; [16.08461538 34.91538462],0
