Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d3,1,0.0,50.976666,[44 62] ; [77  7],[67.50526316 38.49473684] ; [53.49473684 30.50526316],1
d5,1,0.0,47.127319,[52 54] ; [80  4],[73.64210526 32.35789474] ; [58.35789474 25.64210526],1
d2,1,0.0,36.979707,[17 89] ; [49 35],[36.82105263 69.17894737] ; [29.17894737 54.82105263],1
a7,1,6.1e-05,16.080981,[61 45] ; [71 13],[73.64210526 32.35789474] ; [58.35789474 25.64210526],1
a2,1,0.000225,13.608986,[  5 101] ; [19 65],[13.38947368 92.61052632] ; [10.61052632 73.38947368],1
a4,1,0.000577,11.849484,[19 87] ; [34 50],[29.56842105 76.43157895] ; [23.43157895 60.56842105],1
u1,1,0.007151,7.234694,[  3 103] ; [11 73],[ 7.81052632 98.18947368] ; [ 6.18947368 77.81052632],0
a5,1,0.0072,7.22242,[50 56] ; [56 28],[59.13684211 46.86315789] ; [46.86315789 37.13684211],0
n5,1,0.009,6.8229,[44 61] ; [20 64],[35.55555556 69.44444444] ; [28.44444444 55.55555556],0
a6,1,0.009029,6.817096,[56 50] ; [60 24],[64.71578947 41.28421053] ; [51.28421053 32.71578947],0
n2,1,0.012308,6.265921,[30  9] ; [16 17],[24.91666667 14.08333333] ; [21.08333333 11.91666667],0
b5,1,0.013289,6.130276,[53 53] ; [57 27],[61.36842105 44.63157895] ; [48.63157895 35.36842105],0
r1,1,0.014622,5.961474,[64 42] ; [64 19],[71.78835979 34.21164021] ; [56.21164021 26.78835979],0
a3,1,0.016071,5.795058,[53 52] ; [57 27],[61.11111111 43.88888889] ; [48.88888889 35.11111111],0
r3,1,0.020636,5.357314,[88 18] ; [79  5],[93.16842105 12.83157895] ; [73.83157895 10.16842105],0
v2,1,0.030584,4.676138,[38 63] ; [41 35],[45.07909605 55.92090395] ; [33.92090395 42.07909605],0
u3,1,0.048534,3.891411,[26 25] ; [20  7],[30.07692308 20.92307692] ; [15.92307692 11.07692308],0
r2,1,0.05286,3.748336,[86 19] ; [77  7],[90.55555556 14.44444444] ; [72.44444444 11.55555556],0
s6,1,0.055552,3.665442,[49 57] ; [50 33],[55.52380952 50.47619048] ; [43.47619048 39.52380952],0
s2,1,0.057463,3.609128,[33 73] ; [37 46],[39.25925926 66.74074074] ; [30.74074074 52.25925926],0
b3,1,0.069425,3.296573,[ 8 38] ; [15 29],[11.75555556 34.24444444] ; [11.24444444 32.75555556],0
b2,1,0.069425,3.296573,[ 8 38] ; [15 29],[11.75555556 34.24444444] ; [11.24444444 32.75555556],0
u2,1,0.095711,2.775599,[22 29] ; [17 10],[25.5 25.5] ; [13.5 13.5],0
