Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,66.246369,[209  98] ; [ 42 109],[168.24672489 138.75327511] ; [82.75327511 68.24672489],1
p3,1,0.0,40.419628,[205 105] ; [53 99],[173.11688312 136.88311688] ; [84.88311688 67.11688312],1
p6,1,0.0,39.811965,[152 156] ; [ 28 122],[121.04803493 186.95196507] ; [58.95196507 91.04803493],1
p4,1,1.8e-05,18.390534,[214  95] ; [74 78],[193.04121475 115.95878525] ; [94.95878525 57.04121475],1
p2,1,1.8e-05,18.388529,[276  35] ; [111  41],[259.95032397  51.04967603] ; [127.04967603  24.95032397],1
p10,1,8.4e-05,15.460271,[273  37] ; [111  40],[258.22125813  51.77874187] ; [125.77874187  25.22125813],1
p11,1,0.000182,14.005782,[264  48] ; [106  46],[248.79310345  63.20689655] ; [121.20689655  30.79310345],1
n5,1,0.000194,13.884424,[248  61] ; [97 54],[231.75  77.25] ; [113.25  37.75],1
p5,1,0.00054,11.971792,[ 46 266] ; [  6 146],[ 34.96551724 277.03448276] ; [ 17.03448276 134.96551724],1
s7,1,0.001762,9.78195,[174 125] ; [61 83],[158.61173815 140.38826185] ; [76.38826185 67.61173815],0
s5,1,0.003604,8.473286,[125 178] ; [ 38 103],[111.23648649 191.76351351] ; [51.76351351 89.23648649],0
s8,1,0.006864,7.308105,[161 148] ; [58 92],[147.43137255 161.56862745] ; [71.56862745 78.43137255],0
r4,1,0.007905,7.054971,[299  13] ; [136  16],[292.5  19.5] ; [142.5   9.5],0
v4,1,0.009364,6.752075,[303   7] ; [141  11],[297.92207792  12.07792208] ; [146.07792208   5.92207792],0
a8,1,0.00956,6.715063,[ 50 230] ; [ 11 123],[ 41.25603865 238.74396135] ; [ 19.74396135 114.25603865],0
p9,1,0.010118,6.613937,[278  33] ; [121  29],[269.17353579  41.82646421] ; [129.82646421  20.17353579],0
n6,1,0.014003,6.037784,[274  33] ; [123  29],[265.53159041  41.46840959] ; [131.46840959  20.53159041],0
n4,1,0.014443,5.983121,[254  57] ; [109  43],[243.82937365  67.17062635] ; [119.17062635  32.82937365],0
v1,1,0.030657,4.67205,[208 100] ; [84 63],[197.66153846 110.33846154] ; [94.33846154 52.66153846],0
a3,1,0.048866,3.879964,[243  68] ; [106  46],[234.42548596  76.57451404] ; [114.57451404  37.42548596],0
