Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,1.7e-05,18.453178,[31 27] ; [17 71],[19.06849315 38.93150685] ; [28.93150685 59.06849315],1
p3,1,5.7e-05,16.198345,[30 28] ; [18 72],[18.81081081 39.18918919] ; [29.18918919 60.81081081],1
s6,1,0.000423,12.429233,[41 16] ; [37 51],[30.66206897 26.33793103] ; [47.33793103 40.66206897],1
p6,1,0.003557,8.497201,[21 36] ; [14 75],[13.66438356 43.33561644] ; [21.33561644 67.66438356],0
s3,1,0.005934,7.570358,[36 21] ; [35 53],[27.91034483 29.08965517] ; [43.08965517 44.91034483],0
s7,1,0.006186,7.495285,[27 29] ; [21 61],[19.47826087 36.52173913] ; [28.52173913 53.47826087],0
p2,1,0.006354,7.447104,[45 13] ; [50 40],[37.22972973 20.77027027] ; [57.77027027 32.22972973],0
s8,1,0.009362,6.752341,[23 34] ; [18 70],[16.11724138 40.88275862] ; [24.88275862 63.11724138],0
d3,1,0.009485,6.729094,[43 15] ; [47 42],[35.51020408 22.48979592] ; [54.48979592 34.51020408],0
p7,1,0.02929,4.750476,[31 27] ; [31 57],[24.63013699 33.36986301] ; [37.36986301 50.63013699],0
d5,1,0.029483,4.739195,[49  9] ; [61 28],[43.40136054 14.59863946] ; [66.59863946 22.40136054],0
p5,1,0.0329,4.55098,[ 6 52] ; [ 2 88],[ 3.13513514 54.86486486] ; [ 4.86486486 85.13513514],0
u1,1,0.033281,4.53125,[15 43] ; [11 79],[10.18918919 47.81081081] ; [15.81081081 74.18918919],0
v3,1,0.040531,4.195537,[23 34] ; [20 63],[17.50714286 39.49285714] ; [25.49285714 57.50714286],0
v2,1,0.05198,3.776407,[31 26] ; [33 54],[25.33333333 31.66666667] ; [38.66666667 48.33333333],0
d1,1,0.058921,3.567494,[35 23] ; [40 50],[29.39189189 28.60810811] ; [45.60810811 44.39189189],0
r3,1,0.062903,3.45913,[56  2] ; [78 11],[52.8707483  5.1292517] ; [81.1292517  7.8707483],0
n6,1,0.069365,3.297979,[43 15] ; [53 36],[37.87755102 20.12244898] ; [58.12244898 30.87755102],0
p1,1,0.091922,2.840391,[ 7 51] ; [ 4 84],[ 4.36986301 53.63013699] ; [ 6.63013699 81.36986301],0
