Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,81.148342,[572  88] ; [99 77],[529.73684211 130.26315789] ; [141.26315789  34.73684211],1
p9,1,0.0,51.988896,[584  76] ; [116  60],[552.63157895 107.36842105] ; [147.36842105  28.63157895],1
p8,1,0.0,25.98896,[365 288] ; [ 62 118],[334.73109244 318.26890756] ; [92.26890756 87.73109244],1
n4,1,0.0,25.422172,[533 134] ; [112  69],[507.32900943 159.67099057] ; [137.67099057  43.32900943],1
n5,1,1e-06,24.315022,[513 150] ; [107  74],[487.03791469 175.96208531] ; [132.96208531  48.03791469],1
n6,1,1e-06,23.899434,[580  84] ; [131  50],[558.70295858 105.29704142] ; [152.29704142  28.70295858],1
p2,1,6e-06,20.436068,[566  94] ; [130  52],[545.55819477 114.44180523] ; [150.44180523  31.55819477],1
b1,1,0.000324,12.924715,[228 440] ; [89 94],[248.8319624 419.1680376] ; [ 68.1680376 114.8319624],1
p7,1,0.000411,12.483046,[430 216] ; [94 86],[409.81113801 236.18886199] ; [114.18886199  65.81113801],1
p12,1,0.002359,9.246545,[ 59 599] ; [  4 176],[ 49.46778043 608.53221957] ; [ 13.53221957 166.46778043],0
p4,1,0.003977,8.294425,[405 255] ; [89 91],[388.14285714 271.85714286] ; [105.85714286  74.14285714],0
p3,1,0.00412,8.230079,[345 317] ; [ 73 109],[327.86255924 334.13744076] ; [90.13744076 91.86255924],0
v4,1,0.005115,7.838296,[649  16] ; [170  12],[643.01652893  21.98347107] ; [175.98347107   6.01652893],0
s1,1,0.009256,6.772778,[ 15 641] ; [ 11 170],[ 20.37753883 635.62246117] ; [  5.62246117 175.37753883],0
r4,1,0.010097,6.617662,[641  27] ; [167  16],[634.24676851  33.75323149] ; [173.75323149   9.24676851],0
b5,1,0.011312,6.415633,[391 277] ; [126  57],[405.82373678 262.17626322] ; [111.17626322  71.82373678],0
v1,1,0.018724,5.527088,[364 283] ; [84 97],[350.06763285 296.93236715] ; [97.93236715 83.06763285],0
b2,1,0.028666,4.78758,[168 251] ; [24 63],[158.98814229 260.01185771] ; [33.01185771 53.98814229],0
b3,1,0.028666,4.78758,[168 251] ; [24 63],[158.98814229 260.01185771] ; [33.01185771 53.98814229],0
s4,1,0.067093,3.352757,[103 554] ; [ 39 143],[111.19666269 545.80333731] ; [ 30.80333731 151.19666269],0
r1,1,0.075943,3.149655,[559 106] ; [142  39],[551.02245863 113.97754137] ; [149.97754137  31.02245863],0
a3,1,0.081613,3.032474,[482 184] ; [119  62],[472.5690673 193.4309327] ; [128.4309327  52.5690673],0
p5,1,0.092119,2.836957,[ 76 583] ; [ 13 168],[ 69.82261905 589.17738095] ; [ 19.17738095 161.82261905],0
v2,1,0.108326,2.578481,[375 263] ; [91 84],[365.69249692 272.30750308] ; [100.30750308  74.69249692],0
v3,1,0.111166,2.537564,[267 375] ; [ 60 112],[257.9041769 384.0958231] ; [ 69.0958231 102.9041769],0
s8,1,0.142476,2.151013,[301 363] ; [ 71 110],[292.31715976 371.68284024] ; [ 79.68284024 101.31715976],0
d1,1,0.144264,2.131882,[405 263] ; [100  83],[396.40423032 271.59576968] ; [108.59576968  74.40423032],0
a6,1,0.145994,2.11362,[465 200] ; [117  65],[456.94214876 208.05785124] ; [125.05785124  56.94214876],0
a5,1,0.147649,2.096374,[495 172] ; [126  57],[487.30235294 179.69764706] ; [133.69764706  49.30235294],0
d2,1,0.178386,1.811023,[317 348] ; [97 85],[325.04132231 339.95867769] ; [88.95867769 93.04132231],0
d4,1,0.219473,1.507811,[555 110] ; [144  37],[549.45035461 115.54964539] ; [149.54964539  31.45035461],0
p6,1,0.246505,1.343002,[246 407] ; [ 59 120],[239.38100962 413.61899038] ; [ 65.61899038 113.38100962],0
b4,1,0.30235,1.063801,[397 271] ; [101  82],[390.90951821 277.09048179] ; [107.09048179  75.90951821],0
n2,1,0.36211,0.830563,[93 28] ; [46 19],[90.42473118 30.57526882] ; [48.57526882 16.42473118],0
u2,1,0.377127,0.780048,[106  79] ; [31 30],[103.02845528  81.97154472] ; [33.97154472 27.02845528],0
a8,1,0.400114,0.707983,[ 86 523] ; [ 19 145],[ 82.72315653 526.27684347] ; [ 22.27684347 141.72315653],0
a1,1,0.423431,0.640773,[ 31 637] ; [  6 177],[ 29.04347826 638.95652174] ; [  7.95652174 175.04347826],0
s2,1,0.446643,0.579157,[338 322] ; [99 83],[342.5415677 317.4584323] ; [94.4584323 87.5415677],0
a2,1,0.497761,0.459707,[159 509] ; [ 48 135],[162.48648649 505.51351351] ; [ 44.51351351 138.48648649],0
u3,1,0.500472,0.453935,[114  72] ; [35 27],[111.75  74.25] ; [37.25 24.75],0
s6,1,0.517466,0.418941,[437 216] ; [123  54],[440.57831325 212.42168675] ; [119.42168675  57.57831325],0
n3,1,0.57972,0.306688,[91 30] ; [45 18],[89.43478261 31.56521739] ; [46.56521739 16.43478261],0
s3,1,0.582235,0.302636,[379 277] ; [101  81],[375.75178998 280.24821002] ; [104.24821002  77.75178998],0
