Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,46.113174,[36 34] ; [288  44],[56.41791045 13.58208955] ; [267.58208955  64.41791045],1
n5,1,0.0,29.208938,[37 32] ; [277  56],[53.89552239 15.10447761] ; [260.10447761  72.89552239],1
r4,1,1e-06,24.925391,[52 18] ; [312  21],[63.22580645  6.77419355] ; [300.77419355  32.22580645],1
p10,1,1e-06,24.044991,[43 27] ; [283  45],[57.33668342 12.66331658] ; [268.66331658  59.33668342],1
s7,1,2e-06,22.822575,[23 42] ; [215 106],[40.07772021 24.92227979] ; [197.92227979 123.07772021],1
p9,1,6e-06,20.471339,[47 23] ; [293  38],[59.35162095 10.64837905] ; [280.64837905  50.35162095],1
s8,1,7e-06,20.09463,[23 47] ; [206 126],[39.87562189 30.12437811] ; [189.12437811 142.87562189],1
p2,1,1e-05,19.600367,[46 24] ; [289  42],[58.47880299 11.52119701] ; [276.52119701  54.47880299],1
p6,1,1.4e-05,18.889415,[ 9 58] ; [137 193],[24.63979849 42.36020151] ; [121.36020151 208.63979849],1
d5,1,6.2e-05,16.045923,[42 27] ; [274  58],[54.37406484 14.62593516] ; [261.62593516  70.37406484],1
s6,1,0.000164,14.204802,[44 26] ; [272  56],[55.57788945 14.42211055] ; [260.42211055  67.57788945],1
p11,1,0.000502,12.108481,[44 26] ; [272  61],[54.88833747 15.11166253] ; [261.11166253  71.88833747],1
p4,1,0.000522,12.035996,[29 40] ; [214 118],[41.81296758 27.18703242] ; [201.18703242 130.81296758],1
r2,1,0.000791,11.262174,[60  8] ; [321   9],[65.09547739  2.90452261] ; [315.90452261  14.09547739],1
r3,1,0.000962,10.900049,[62  8] ; [324   9],[67.0471464  2.9528536] ; [318.9528536  14.0471464],1
p8,1,0.001251,10.414156,[23 46] ; [181 150],[35.19 33.81] ; [168.81 162.19],0
p3,1,0.001361,10.258442,[23 46] ; [181 151],[35.10224439 33.89775561] ; [168.89775561 163.10224439],0
v3,1,0.001595,9.965645,[16 48] ; [148 171],[27.40469974 36.59530026] ; [136.59530026 182.40469974],0
u1,1,0.003503,8.524794,[ 4 66] ; [ 68 265],[12.50620347 57.49379653] ; [ 59.49379653 273.50620347],0
d2,1,0.004122,8.229195,[24 45] ; [179 154],[34.84328358 34.15671642] ; [168.15671642 164.84328358],0
s2,1,0.006034,7.54003,[43 27] ; [257  76],[52.10918114 17.89081886] ; [247.89081886  85.10918114],0
s5,1,0.010283,6.585249,[15 52] ; [125 196],[24.17525773 42.82474227] ; [115.82474227 205.17525773],0
a2,1,0.015779,5.827308,[ 9 61] ; [ 88 245],[16.84863524 53.15136476] ; [ 80.15136476 252.84863524],0
p5,1,0.016957,5.700806,[ 3 65] ; [ 50 278],[ 9.1010101 58.8989899] ; [ 43.8989899 284.1010101],0
d1,1,0.019943,5.416867,[33 37] ; [207 126],[41.68734491 28.31265509] ; [198.31265509 134.68734491],0
a3,1,0.021711,5.268779,[44 26] ; [252  79],[51.67082294 18.32917706] ; [244.32917706  86.67082294],0
u2,1,0.022192,5.230656,[19  6] ; [40 40],[14.04761905 10.95238095] ; [44.95238095 35.04761905],0
b3,1,0.02269,5.192084,[10 30] ; [ 97 122],[16.52509653 23.47490347] ; [ 90.47490347 128.52509653],0
b2,1,0.02269,5.192084,[10 30] ; [ 97 122],[16.52509653 23.47490347] ; [ 90.47490347 128.52509653],0
v2,1,0.023646,5.120401,[28 35] ; [191 128],[36.11780105 26.88219895] ; [182.88219895 136.11780105],0
v4,1,0.028012,4.827319,[60  8] ; [316  16],[63.92  4.08] ; [312.08  19.92],0
v1,1,0.032382,4.578144,[29 37] ; [186 133],[36.85714286 29.14285714] ; [178.14285714 140.85714286],0
a4,1,0.047449,3.929397,[23 47] ; [152 180],[30.47263682 39.52736318] ; [144.52736318 187.47263682],0
a7,1,0.048364,3.897292,[43 27] ; [243  89],[49.80099502 20.19900498] ; [236.19900498  95.80099502],0
p7,1,0.058721,3.573143,[36 29] ; [219 105],[42.6092545 22.3907455] ; [212.3907455 111.6092545],0
r1,1,0.08607,2.946377,[51 18] ; [274  57],[56.0625 12.9375] ; [268.9375  62.0625],0
s1,1,0.086648,2.935576,[ 6 62] ; [ 13 316],[ 3.25440806 64.74559194] ; [ 15.74559194 313.25440806],0
a1,1,0.115708,2.474478,[ 7 63] ; [ 17 316],[ 4.16873449 65.83126551] ; [ 19.83126551 313.16873449],0
p12,1,0.144254,2.131981,[ 4 65] ; [ 39 292],[ 7.4175 61.5825] ; [ 35.5825 295.4175],0
a5,1,0.164797,1.929647,[46 24] ; [246  87],[50.71960298 19.28039702] ; [241.28039702  91.71960298],0
a8,1,0.204952,1.606728,[ 8 58] ; [ 58 253],[11.55437666 54.44562334] ; [ 54.44562334 256.55437666],0
u3,1,0.208851,1.579375,[17  8] ; [43 37],[14.28571429 10.71428571] ; [45.71428571 34.28571429],0
n1,1,0.2103,1.569358,[10 15] ; [34 28],[12.64367816 12.35632184] ; [31.35632184 30.64367816],0
b1,1,0.347,0.884398,[32 38] ; [132 201],[28.48635236 41.51364764] ; [135.51364764 197.48635236],0
n3,1,0.403154,0.698898,[17  9] ; [46 16],[18.61363636  7.38636364] ; [44.38636364 17.61363636],0
d3,1,0.41802,0.655874,[44 25] ; [229 104],[46.85820896 22.14179104] ; [226.14179104 106.85820896],0
p1,1,0.459,0.548332,[ 5 65] ; [ 33 297],[ 6.65 63.35] ; [ 31.35 298.65],0
b5,1,0.500811,0.453217,[43 27] ; [190 143],[40.47146402 29.52853598] ; [192.52853598 140.47146402],0
a6,1,0.595987,0.281091,[43 26] ; [218 114],[44.91022444 24.08977556] ; [216.08977556 115.91022444],0
n2,1,0.667245,0.184842,[22  5] ; [48 14],[21.23595506  5.76404494] ; [48.76404494 13.23595506],0
d4,1,0.8427,0.039379,[57 11] ; [275  57],[56.44 11.56] ; [275.56  56.44],0
b4,1,0.890654,0.0189,[41 29] ; [198 135],[41.51364764 28.48635236] ; [197.48635236 135.51364764],0
