Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,34.294401,[10 27] ; [61 12],[23.88181818 13.11818182] ; [47.11818182 25.88181818],1
r3,1,5.4e-05,16.29705,[18 19] ; [62 11],[26.90909091 10.09090909] ; [53.09090909 19.90909091],1
v4,1,0.000241,13.478154,[20 17] ; [62 10],[27.83486239  9.16513761] ; [54.16513761 17.83486239],1
r2,1,0.002118,9.444396,[24 12] ; [66  7],[29.72477064  6.27522936] ; [60.27522936 12.72477064],0
a5,1,0.01223,6.277181,[14 23] ; [46 27],[20.18181818 16.81818182] ; [39.81818182 33.18181818],0
u3,1,0.018916,5.509259,[ 7 14] ; [20 10],[11.11764706  9.88235294] ; [15.88235294 14.11764706],0
s3,1,0.023136,5.158276,[10 26] ; [37 36],[15.52293578 20.47706422] ; [31.47706422 41.52293578],0
a7,1,0.025054,5.020183,[15 22] ; [46 27],[20.51818182 16.48181818] ; [40.48181818 32.51818182],0
d5,1,0.02679,4.904286,[19 18] ; [53 20],[24.21818182 12.78181818] ; [47.78181818 25.21818182],0
a2,1,0.052896,3.747194,[ 2 35] ; [14 59],[ 5.38181818 31.61818182] ; [10.61818182 62.38181818],0
n4,1,0.056535,3.636219,[19 18] ; [51 22],[23.54545455 13.45454545] ; [46.45454545 26.54545455],0
u1,1,0.069331,3.298778,[ 1 36] ; [10 63],[ 3.7 33.3] ; [ 7.3 65.7],0
b1,1,0.090104,2.872516,[16 21] ; [44 29],[20.18181818 16.81818182] ; [39.81818182 33.18181818],0
b4,1,0.090104,2.872516,[16 21] ; [44 29],[20.18181818 16.81818182] ; [39.81818182 33.18181818],0
p2,1,0.091935,2.84016,[15 22] ; [42 31],[19.17272727 17.82727273] ; [37.82727273 35.17272727],0
a3,1,0.102063,2.673002,[16 21] ; [43 29],[20.02752294 16.97247706] ; [38.97247706 33.02752294],0
s2,1,0.114197,2.49516,[ 7 30] ; [24 48],[10.52293578 26.47706422] ; [20.47706422 51.52293578],0
s8,1,0.122427,2.385994,[ 3 34] ; [14 58],[ 5.7706422 31.2293578] ; [11.2293578 60.7706422],0
s6,1,0.13664,2.215399,[11 26] ; [32 40],[14.59633028 22.40366972] ; [28.40366972 43.59633028],0
p11,1,0.157438,1.998664,[13 24] ; [36 37],[16.48181818 20.51818182] ; [32.51818182 40.48181818],0
a4,1,0.158834,1.985294,[10 26] ; [30 42],[13.33333333 22.66666667] ; [26.66666667 45.33333333],0
a8,1,0.166762,1.911816,[ 1 36] ; [ 7 62],[ 2.79245283 34.20754717] ; [ 5.20754717 63.79245283],0
d4,1,0.180459,1.793844,[20 17] ; [49 24],[23.20909091 13.79090909] ; [45.79090909 27.20909091],0
v1,1,0.192196,1.700706,[ 6 31] ; [20 53],[ 8.74545455 28.25454545] ; [17.25454545 55.74545455],0
s4,1,0.214995,1.537467,[10 27] ; [12 59],[ 7.53703704 29.46296296] ; [14.46296296 56.53703704],0
n6,1,0.243619,1.359529,[19 17] ; [47 26],[21.79816514 14.20183486] ; [44.20183486 28.79816514],0
d2,1,0.248201,1.333404,[21 15] ; [34 39],[18.16513761 17.83486239] ; [36.83486239 36.16513761],0
n3,1,0.251466,1.31514,[ 8 11] ; [16 11],[9.91304348 9.08695652] ; [14.08695652 12.91304348],0
v3,1,0.260909,1.263927,[ 5 32] ; [16 55],[ 7.19444444 29.80555556] ; [13.80555556 57.19444444],0
p7,1,0.262946,1.253178,[18 19] ; [27 45],[15.27522936 21.72477064] ; [29.72477064 42.27522936],0
p8,1,0.264316,1.246009,[12 24] ; [17 56],[ 9.57798165 26.42201835] ; [19.42201835 53.57798165],0
a1,1,0.309008,1.034911,[ 4 33] ; [ 4 69],[ 2.69090909 34.30909091] ; [ 5.30909091 67.69090909],0
b5,1,0.31296,1.018141,[16 21] ; [39 34],[18.5 18.5] ; [36.5 36.5],0
p10,1,0.351904,0.866581,[ 6 31] ; [17 54],[ 7.87962963 29.12037037] ; [15.12037037 55.87962963],0
s7,1,0.35779,0.845634,[ 7 28] ; [19 48],[ 8.92156863 26.07843137] ; [17.07843137 49.92156863],0
n2,1,0.3864,0.750239,[ 9 10] ; [18 12],[10.46938776  8.53061224] ; [16.53061224 13.46938776],0
u2,1,0.400416,0.707076,[ 8 13] ; [15 15],[ 9.47058824 11.52941176] ; [13.52941176 16.47058824],0
p6,1,0.463115,0.538354,[ 8 28] ; [12 61],[ 6.60550459 29.39449541] ; [13.39449541 59.60550459],0
n1,1,0.492795,0.470417,[ 6 13] ; [12 17],[ 7.125 11.875] ; [10.875 18.125],0
p5,1,0.526016,0.402082,[ 1 35] ; [ 4 69],[ 1.65137615 34.34862385] ; [ 3.34862385 69.65137615],0
n5,1,0.532071,0.390435,[20 17] ; [44 29],[21.52727273 15.47272727] ; [42.47272727 30.52727273],0
d3,1,0.544901,0.366531,[17 20] ; [38 35],[18.5 18.5] ; [36.5 36.5],0
s1,1,0.622109,0.242915,[ 3 34] ; [ 8 64],[ 3.73394495 33.26605505] ; [ 7.26605505 64.73394495],0
p12,1,0.628416,0.234215,[ 1 36] ; [ 1 71],[ 0.67889908 36.32110092] ; [ 1.32110092 70.67889908],0
d1,1,0.639607,0.219257,[13 24] ; [29 44],[14.12727273 22.87272727] ; [27.87272727 45.12727273],0
p3,1,0.711535,0.136749,[11 26] ; [19 53],[10.18348624 26.81651376] ; [19.81651376 52.18348624],0
a6,1,0.732244,0.117061,[19 18] ; [40 33],[19.84545455 17.15454545] ; [39.15454545 33.84545455],0
p1,1,0.782212,0.076418,[ 3 34] ; [ 7 65],[ 3.39449541 33.60550459] ; [ 6.60550459 65.39449541],0
b3,1,0.82903,0.046633,[ 7 20] ; [13 33],[ 7.39726027 19.60273973] ; [12.60273973 33.39726027],0
b2,1,0.82903,0.046633,[ 7 20] ; [13 33],[ 7.39726027 19.60273973] ; [12.60273973 33.39726027],0
s5,1,0.898252,0.016351,[ 6 31] ; [11 61],[ 5.7706422 31.2293578] ; [11.2293578 60.7706422],0
p4,1,0.965832,0.001835,[13 24] ; [25 47],[12.89908257 24.10091743] ; [25.10091743 46.89908257],0
