Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,84.561479,[ 70 194] ; [99 33],[112.66666667 151.33333333] ; [56.33333333 75.66666667],1
s6,1,0.0,51.09593,[125 145] ; [114  23],[158.55036855 111.44963145] ; [80.44963145 56.55036855],1
s2,1,0.0,36.01259,[ 93 180] ; [90 48],[121.55474453 151.44525547] ; [61.44525547 76.55474453],1
s3,1,0.0,31.52762,[116 153] ; [100  38],[142.76167076 126.23832924] ; [73.23832924 64.76167076],1
d1,1,0.000329,12.899877,[132 143] ; [92 46],[149.15254237 125.84745763] ; [74.84745763 63.15254237],1
u1,1,0.000403,12.518798,[ 28 247] ; [ 32 106],[ 39.95157385 235.04842615] ; [ 20.04842615 117.95157385],1
r4,1,0.000819,11.197981,[232  43] ; [132   6],[242.37288136  32.62711864] ; [121.62711864  16.37288136],1
p10,1,0.001051,10.735992,[181  88] ; [114  24],[194.97542998  74.02457002] ; [100.02457002  37.97542998],0
p4,1,0.00131,10.328268,[117 153] ; [83 55],[132.35294118 137.64705882] ; [67.64705882 70.35294118],0
p3,1,0.001446,10.146425,[ 94 179] ; [70 68],[108.93430657 164.06569343] ; [55.06569343 82.93430657],0
p9,1,0.002627,9.050243,[188  79] ; [116  22],[200.41481481  66.58518519] ; [103.58518519  34.41481481],0
n6,1,0.004381,8.118772,[205  69] ; [120  18],[216.1407767  57.8592233] ; [108.8592233  29.1407767],0
d2,1,0.004493,8.072936,[113 158] ; [78 60],[126.55501222 144.44498778] ; [64.44498778 73.55501222],0
p6,1,0.008524,6.919912,[ 67 204] ; [51 86],[ 78.37745098 192.62254902] ; [39.62254902 97.37745098],0
a2,1,0.01005,6.626045,[ 46 229] ; [ 38 100],[ 55.93220339 219.06779661] ; [ 28.06779661 109.93220339],0
n5,1,0.011758,6.34693,[167 106] ; [101  36],[178.44878049  94.55121951] ; [89.55121951 47.44878049],0
p12,1,0.018412,5.556517,[  9 263] ; [ 12 125],[ 13.96577017 258.03422983] ; [  7.03422983 129.96577017],0
a3,1,0.023055,5.16438,[174 100] ; [103  35],[184.2184466  89.7815534] ; [92.7815534 45.2184466],0
p8,1,0.02314,5.157981,[108 162] ; [71 66],[118.74692875 151.25307125] ; [60.25307125 76.74692875],0
v4,1,0.025149,5.013595,[249  24] ; [134   4],[254.40145985  18.59854015] ; [128.59854015   9.40145985],0
r1,1,0.025226,5.008317,[199  75] ; [114  24],[208.16019417  65.83980583] ; [104.83980583  33.16019417],0
p7,1,0.026021,4.954641,[138 128] ; [87 50],[148.51116625 117.48883375] ; [76.48883375 60.51116625],0
d5,1,0.027486,4.860034,[201  72] ; [115  23],[209.89781022  63.10218978] ; [106.10218978  31.89781022],0
a5,1,0.028457,4.800167,[173 101] ; [102  36],[182.88834951  91.11165049] ; [92.11165049 45.88834951],0
s5,1,0.03119,4.642495,[ 66 198] ; [47 86],[ 75.14357683 188.85642317] ; [37.85642317 95.14357683],0
p2,1,0.043985,4.057147,[196  76] ; [112  26],[204.33170732  67.66829268] ; [103.66829268  34.33170732],0
n4,1,0.044035,4.055204,[182  92] ; [105  33],[190.86893204  83.13106796] ; [96.13106796 41.86893204],0
u3,1,0.051422,3.794476,[49 50] ; [24 11],[53.93283582 45.06716418] ; [19.06716418 15.93283582],0
v3,1,0.085313,2.960659,[ 66 199] ; [44 89],[ 73.24120603 191.75879397] ; [36.75879397 96.24120603],0
p11,1,0.086267,2.942693,[189  86] ; [106  32],[196.42857143  78.57142857] ; [98.57142857 39.42857143],0
v2,1,0.089101,2.890539,[102 161] ; [63 69],[109.86075949 153.13924051] ; [55.13924051 76.86075949],0
u2,1,0.117556,2.449591,[47 52] ; [22 13],[50.97761194 48.02238806] ; [18.02238806 16.97761194],0
p5,1,0.138483,2.194737,[ 15 257] ; [ 13 125],[ 18.57560976 253.42439024] ; [  9.42439024 128.57560976],0
s4,1,0.146506,2.108263,[ 47 224] ; [ 32 105],[ 52.47303922 218.52696078] ; [ 26.52696078 110.47303922],0
n2,1,0.152434,2.047721,[62 24] ; [25 17],[58.453125 27.546875] ; [28.546875 13.453125],0
b2,1,0.171176,1.872612,[ 39 105] ; [30 54],[ 43.57894737 100.42105263] ; [25.42105263 58.57894737],0
b3,1,0.171176,1.872612,[ 39 105] ; [30 54],[ 43.57894737 100.42105263] ; [25.42105263 58.57894737],0
u4,1,0.220386,1.501854,[  1 274] ; [  2 136],[  1.99757869 273.00242131] ; [  1.00242131 136.99757869],0
b5,1,0.220793,1.499211,[155 120] ; [69 69],[149.15254237 125.84745763] ; [74.84745763 63.15254237],0
b1,1,0.265712,1.238753,[102 173] ; [59 79],[107.20338983 167.79661017] ; [53.79661017 84.20338983],0
d4,1,0.270328,1.215079,[207  64] ; [112  26],[211.36674817  59.63325183] ; [107.63325183  30.36674817],0
r3,1,0.340735,0.907664,[250  23] ; [130   8],[252.40875912  20.59124088] ; [127.59124088  10.40875912],0
a1,1,0.413476,0.668783,[ 15 260] ; [  5 133],[ 13.31719128 261.68280872] ; [  6.68280872 131.31719128],0
a4,1,0.445459,0.58218,[108 165] ; [60 78],[111.59124088 161.40875912] ; [56.40875912 81.59124088],0
a8,1,0.548959,0.359186,[ 23 232] ; [ 14 114],[ 24.63446475 230.36553525] ; [ 12.36553525 115.63446475],0
b4,1,0.595081,0.282479,[159 116] ; [76 62],[156.47699758 118.52300242] ; [78.52300242 59.47699758],0
a7,1,0.692331,0.156574,[190  82] ; [99 39],[191.72682927  80.27317073] ; [97.27317073 40.72682927],0
a6,1,0.825192,0.048784,[185  88] ; [95 43],[185.98540146  87.01459854] ; [94.01459854 43.98540146],0
p1,1,0.830935,0.045583,[ 20 251] ; [ 11 127],[ 20.5403423 250.4596577] ; [ 10.4596577 127.5403423],0
n1,1,0.922829,0.009384,[29 56] ; [14 26],[29.24 55.76] ; [13.76 26.24],0
n3,1,0.960912,0.002402,[57 27] ; [28 13],[57.12 26.88] ; [27.88 13.12],0
