Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,129.122566,[ 46 176] ; [320 159],[115.90870185 106.09129815] ; [250.09129815 228.90870185],1
s3,1,0.0,124.338361,[ 62 159] ; [347 130],[129.49713467  91.50286533] ; [279.50286533 197.49713467],1
s7,1,0.0,79.105719,[ 53 158] ; [289 177],[106.59084195 104.40915805] ; [235.40915805 230.59084195],1
s8,1,0.0,68.434218,[ 50 174] ; [267 213],[100.86363636 123.13636364] ; [216.13636364 263.86363636],1
s5,1,0.0,58.169596,[ 32 188] ; [207 261],[ 76.4244186 143.5755814] ; [162.5755814 305.4244186],1
n5,1,7e-06,20.136613,[145  78] ; [387  93],[168.75675676  54.24324324] ; [363.24324324 116.75675676],1
p4,1,8e-06,20.000776,[114 109] ; [330 151],[140.64204545  82.35795455] ; [303.35795455 177.64204545],1
s4,1,1.9e-05,18.273199,[ 17 207] ; [ 97 379],[ 36.48 187.52] ; [ 77.52 398.48],1
p9,1,2.9e-05,17.450969,[177  46] ; [431  44],[194.24641834  28.75358166] ; [413.75358166  61.24641834],1
p10,1,0.000121,14.781036,[170  54] ; [416  60],[187.52  36.48] ; [398.48  77.52],1
p5,1,0.002869,8.889271,[ 13 211] ; [ 64 416],[ 24.5 199.5] ; [ 52.5 427.5],0
a2,1,0.003352,8.605011,[ 39 185] ; [133 349],[ 54.57223796 169.42776204] ; [117.42776204 364.57223796],0
p12,1,0.003422,8.567483,[  7 215] ; [ 45 435],[ 16.44444444 205.55555556] ; [ 35.55555556 444.44444444],0
u1,1,0.00356,8.495805,[ 27 197] ; [102 380],[ 40.92917847 183.07082153] ; [ 88.07082153 393.92917847],0
r1,1,0.005245,7.793063,[173  50] ; [412  67],[185.83333333  37.16666667] ; [399.16666667  79.83333333],0
p3,1,0.006707,7.349844,[100 123] ; [269 213],[116.71914894 106.28085106] ; [252.28085106 229.71914894],0
n6,1,0.006843,7.313741,[179  45] ; [420  59],[190.86201991  33.13798009] ; [408.13798009  70.86201991],0
r4,1,0.008703,6.882881,[203  21] ; [461  21],[210.67422096  13.32577904] ; [453.32577904  28.67422096],0
d4,1,0.009039,6.815012,[172  50] ; [411  70],[184.10526316  37.89473684] ; [398.89473684  82.10526316],0
d1,1,0.014054,6.031354,[119 105] ; [303 179],[133.89235127  90.10764873] ; [288.10764873 193.89235127],0
d5,1,0.015081,5.907017,[173  50] ; [409  72],[184.35511364  38.64488636] ; [397.64488636  83.35511364],0
p6,1,0.021178,5.312077,[ 72 148] ; [199 276],[ 85.78417266 134.21582734] ; [185.21582734 289.78417266],0
a5,1,0.032306,4.582185,[154  70] ; [368 114],[165.6203966  58.3796034] ; [356.3796034 125.6203966],0
p7,1,0.032643,4.564412,[139  83] ; [331 137],[151.2173913  70.7826087] ; [318.7826087 149.2173913],0
n4,1,0.043469,4.077067,[164  60] ; [384  96],[174.36363636  49.63636364] ; [373.63636364 106.36363636],0
u4,1,0.045892,3.985548,[  1 223] ; [ 13 469],[  4.44192635 219.55807365] ; [  9.55807365 472.44192635],0
v1,1,0.050291,3.83174,[111 108] ; [275 194],[122.86918605  96.13081395] ; [263.13081395 205.86918605],0
p8,1,0.054636,3.693174,[113 108] ; [278 194],[124.69119769  96.30880231] ; [266.30880231 205.69119769],0
a4,1,0.084601,2.974227,[ 89 135] ; [224 256],[ 99.59090909 124.40909091] ; [213.40909091 266.59090909],0
a1,1,0.086948,2.929984,[  5 219] ; [ 24 458],[  9.20113314 214.79886686] ; [ 19.79886686 462.20113314],0
r3,1,0.09152,2.847439,[212  11] ; [468  12],[215.70412518   7.29587482] ; [464.29587482  15.70412518],0
a3,1,0.099791,2.708882,[152  70] ; [358 123],[161.05263158  60.94736842] ; [348.94736842 132.05263158],0
d2,1,0.115856,2.472461,[ 98 125] ; [242 239],[107.69886364 115.30113636] ; [232.30113636 248.69886364],0
u2,1,0.161531,1.959831,[36 36] ; [73 48],[40.66321244 31.33678756] ; [68.33678756 52.66321244],0
n2,1,0.171723,1.867833,[29 14] ; [79 22],[32.25 10.75] ; [75.75 25.25],0
d3,1,0.19045,1.71413,[151  71] ; [351 131],[158.30113636  63.69886364] ; [343.69886364 138.30113636],0
s1,1,0.204605,1.609193,[  3 218] ; [ 14 460],[  5.4057554 215.5942446] ; [ 11.5942446 462.4057554],0
u3,1,0.265604,1.239313,[39 33] ; [76 46],[42.68041237 29.31958763] ; [72.31958763 49.68041237],0
n1,1,0.278714,1.173352,[13 29] ; [41 60],[15.86013986 26.13986014] ; [38.13986014 62.86013986],0
v4,1,0.28743,1.131621,[215   7] ; [473   9],[216.95454545   5.04545455] ; [471.04545455  10.95454545],0
p11,1,0.320343,0.987547,[186  38] ; [385  97],[181.16713881  42.83286119] ; [389.83286119  92.16713881],0
a8,1,0.351895,0.866611,[ 24 177] ; [ 64 372],[ 27.76766091 173.23233909] ; [ 60.23233909 375.76766091],0
b5,1,0.462808,0.539095,[132  92] ; [298 184],[136.4305949  87.5694051] ; [293.5694051 188.4305949],0
a7,1,0.521691,0.410548,[163  59] ; [364 117],[166.42105263  55.57894737] ; [360.57894737 120.42105263],0
n3,1,0.541514,0.372741,[35 10] ; [73 27],[33.51724138 11.48275862] ; [74.48275862 25.51724138],0
b4,1,0.546415,0.36378,[128  96] ; [287 195],[131.6713881  92.3286119] ; [283.3286119 198.6713881],0
v3,1,0.570399,0.322015,[ 81 134] ; [187 281],[ 84.36310395 130.63689605] ; [183.63689605 284.36310395],0
p1,1,0.633762,0.226994,[ 18 205] ; [ 44 436],[ 19.66714083 203.33285917] ; [ 42.33285917 437.66714083],0
b1,1,0.689802,0.1593,[ 82 142] ; [169 313],[ 79.63739377 144.36260623] ; [171.36260623 310.63739377],0
b2,1,0.72597,0.122845,[52 79] ; [108 177],[50.38461538 80.61538462] ; [109.61538462 175.38461538],0
b3,1,0.72597,0.122845,[52 79] ; [108 177],[50.38461538 80.61538462] ; [109.61538462 175.38461538],0
a6,1,0.767723,0.087234,[158  66] ; [334 147],[156.32340426  67.67659574] ; [335.67659574 145.32340426],0
v2,1,0.895129,0.017376,[122  94] ; [264 199],[122.79234168  93.20765832] ; [263.20765832 199.79234168],0
