Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.0,55.936113,[16 39] ; [53  1],[34.81651376 20.18348624] ; [34.18348624 19.81651376],1
d3,1,0.0,32.247777,[15 40] ; [44 10],[29.7706422 25.2293578] ; [29.2293578 24.7706422],1
d2,1,0.0,27.233483,[11 43] ; [38 16],[24.5 29.5] ; [24.5 29.5],1
a4,1,4.7e-05,16.584615,[12 43] ; [33 22],[22.5 32.5] ; [22.5 32.5],1
u1,1,0.000153,14.335106,[ 1 54] ; [15 40],[ 8. 47.] ; [ 8. 47.],1
a2,1,0.000153,14.335106,[ 1 54] ; [15 40],[ 8. 47.] ; [ 8. 47.],1
a5,1,0.000894,11.034363,[25 30] ; [42 13],[33.5 21.5] ; [33.5 21.5],1
a3,1,0.000978,10.868376,[24 31] ; [41 14],[32.5 22.5] ; [32.5 22.5],1
a7,1,0.001983,9.565217,[24 31] ; [40 15],[32. 23.] ; [32. 23.],0
s7,1,0.002047,9.506874,[14 38] ; [31 24],[21.86915888 30.13084112] ; [23.13084112 31.86915888],0
n4,1,0.019739,5.434871,[34 21] ; [45 10],[39.5 15.5] ; [39.5 15.5],0
r2,1,0.028244,4.813123,[46  9] ; [52  2],[49.44954128  5.55045872] ; [48.55045872  5.44954128],0
s8,1,0.043247,4.085718,[18 37] ; [28 26],[23.21100917 31.78899083] ; [22.78899083 31.21100917],0
s1,1,0.050676,3.818953,[ 6 48] ; [ 1 53],[ 3.5 50.5] ; [ 3.5 50.5],0
n3,1,0.107785,2.586402,[12  3] ; [9 8],[9.84375 5.15625] ; [11.15625  5.84375],0
n2,1,0.117432,2.451235,[14  1] ; [13  5],[12.27272727  2.72727273] ; [14.72727273  3.27272727],0
u3,1,0.128466,2.310949,[17 14] ; [11  3],[19.28888889 11.71111111] ; [8.71111111 5.28888889],0
s4,1,0.163078,1.945448,[13 42] ; [ 7 46],[10.18518519 44.81481481] ; [ 9.81481481 43.18518519],0
s3,1,0.175277,1.837219,[22 31] ; [30 25],[25.51851852 27.48148148] ; [26.48148148 28.51851852],0
b3,1,0.182273,1.778992,[ 8 22] ; [18 25],[10.68493151 19.31506849] ; [15.31506849 27.68493151],0
b2,1,0.182273,1.778992,[ 8 22] ; [18 25],[10.68493151 19.31506849] ; [15.31506849 27.68493151],0
b4,1,0.228951,1.447368,[33 22] ; [39 16],[36. 19.] ; [36. 19.],0
p4,1,0.23186,1.429412,[17 37] ; [23 31],[20. 34.] ; [20. 34.],0
s2,1,0.243051,1.362811,[22 31] ; [29 26],[25.02777778 27.97222222] ; [25.97222222 29.02777778],0
n5,1,0.261855,1.258922,[36 18] ; [42 13],[38.64220183 15.35779817] ; [39.35779817 15.64220183],0
a6,1,0.269124,1.221206,[31 24] ; [36 18],[33.80733945 21.19266055] ; [33.19266055 20.80733945],0
v2,1,0.270953,1.211916,[24 27] ; [29 21],[26.76237624 24.23762376] ; [26.23762376 23.76237624],0
r4,1,0.279358,1.170213,[49  6] ; [45 10],[47.  8.] ; [47.  8.],0
p1,1,0.296669,1.089109,[ 6 49] ; [ 3 52],[ 4.5 50.5] ; [ 4.5 50.5],0
p9,1,0.304821,1.052983,[38 17] ; [42 12],[40.36697248 14.63302752] ; [39.63302752 14.36697248],0
a8,1,0.353573,0.860591,[ 6 49] ; [ 3 48],[ 4.66981132 50.33018868] ; [ 4.33018868 46.66981132],0
v4,1,0.375589,0.785091,[50  5] ; [47  8],[48.5  6.5] ; [48.5  6.5],0
s6,1,0.389937,0.73914,[30 24] ; [35 20],[32.20183486 21.79816514] ; [32.79816514 22.20183486],0
r3,1,0.401066,0.705128,[53  2] ; [51  4],[52.  3.] ; [52.  3.],0
r1,1,0.401066,0.705128,[37 18] ; [41 14],[39. 16.] ; [39. 16.],0
a1,1,0.401066,0.705128,[ 2 53] ; [ 4 51],[ 3. 52.] ; [ 3. 52.],0
n1,1,0.476033,0.507937,[6 8] ; [10  8],[7. 7.] ; [9. 9.],0
u2,1,0.487662,0.481682,[18 13] ; [9 4],[19.02272727 11.97727273] ; [7.97727273 5.02272727],0
n6,1,0.525458,0.403167,[43 12] ; [44  9],[44.30555556 10.69444444] ; [42.69444444 10.30555556],0
b5,1,0.560719,0.338462,[34 21] ; [31 24],[32.5 22.5] ; [32.5 22.5],0
s5,1,0.593234,0.285322,[13 38] ; [16 37],[14.22115385 36.77884615] ; [14.77884615 38.22115385],0
p6,1,0.607796,0.263397,[11 44] ; [13 41],[12.11009174 42.88990826] ; [11.88990826 42.11009174],0
p7,1,0.631458,0.230089,[18 35] ; [20 32],[19.18095238 33.81904762] ; [18.81904762 33.18095238],0
p5,1,0.70049,0.147963,[ 5 49] ; [ 6 46],[ 5.60377358 48.39622642] ; [ 5.39622642 46.60377358],0
v1,1,0.707668,0.140617,[24 30] ; [25 27],[24.96226415 29.03773585] ; [24.03773585 27.96226415],0
p10,1,0.832158,0.044916,[40 15] ; [39 16],[39.5 15.5] ; [39.5 15.5],0
v3,1,0.869971,0.026796,[19 35] ; [18 31],[19.39805825 34.60194175] ; [17.60194175 31.39805825],0
p3,1,0.897889,0.016468,[20 35] ; [19 35],[19.67889908 35.32110092] ; [19.32110092 34.67889908],0
b1,1,1.0,0.0,[24 31] ; [24 31],[24. 31.] ; [24. 31.],0
p8,1,1.0,0.0,[15 40] ; [15 40],[15. 40.] ; [15. 40.],0
p12,1,1.0,0.0,[ 6 49] ; [ 6 49],[ 6. 49.] ; [ 6. 49.],0
