Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,30.68203,[12 27] ; [73 17],[25.69767442 13.30232558] ; [59.30232558 30.69767442],1
r3,1,8e-06,19.976837,[20 19] ; [78 11],[29.859375  9.140625] ; [68.140625 20.859375],1
r2,1,0.000128,14.668007,[24 14] ; [82  8],[31.46875  6.53125] ; [74.53125 15.46875],1
u3,1,0.000718,11.442348,[ 3 15] ; [23 12],[8.83018868 9.16981132] ; [17.16981132 17.83018868],1
v4,1,0.002113,9.448829,[23 16] ; [74 14],[29.78740157  9.21259843] ; [67.21259843 20.78740157],0
s4,1,0.022939,5.173123,[10 29] ; [ 9 80],[ 5.7890625 33.2109375] ; [13.2109375 75.7890625],0
p11,1,0.062681,3.464988,[13 26] ; [46 44],[17.8372093 21.1627907] ; [41.1627907 48.8372093],0
s6,1,0.06657,3.365639,[10 29] ; [38 51],[14.625 24.375] ; [33.375 55.625],0
a5,1,0.080076,3.063363,[16 23] ; [52 38],[20.55813953 18.44186047] ; [47.44186047 42.55813953],0
v1,1,0.103801,2.646154,[ 9 30] ; [34 56],[13. 26.] ; [30. 60.],0
u1,1,0.129527,2.298169,[ 2 37] ; [13 77],[ 4.53488372 34.46511628] ; [10.46511628 79.53488372],0
s8,1,0.132464,2.263391,[ 4 35] ; [19 70],[ 7.0078125 31.9921875] ; [15.9921875 73.0078125],0
s2,1,0.134926,2.234897,[ 7 32] ; [27 61],[10.44094488 28.55905512] ; [23.55905512 64.44094488],0
a2,1,0.139066,2.18826,[ 4 35] ; [19 71],[ 6.95348837 32.04651163] ; [16.04651163 73.95348837],0
s3,1,0.144965,2.124444,[11 27] ; [38 51],[14.66141732 23.33858268] ; [34.33858268 54.66141732],0
a1,1,0.156447,2.008242,[ 5 34] ; [ 5 85],[ 3.02325581 35.97674419] ; [ 6.97674419 83.02325581],0
u2,1,0.161678,1.958464,[ 5 12] ; [17 17],[7.33333333 9.66666667] ; [14.66666667 19.33333333],0
a8,1,0.172756,1.858864,[ 1 37] ; [ 8 75],[ 2.82644628 35.17355372] ; [ 6.17355372 76.82644628],0
a7,1,0.208494,1.581853,[19 20] ; [54 35],[22.2421875 16.7578125] ; [50.7578125 38.2421875],0
b5,1,0.211565,1.560683,[17 22] ; [50 40],[20.25581395 18.74418605] ; [46.74418605 43.25581395],0
n4,1,0.222455,1.488462,[23 16] ; [63 27],[26. 13.] ; [60. 30.],0
p2,1,0.227551,1.456104,[15 24] ; [45 45],[18.13953488 20.86046512] ; [41.86046512 48.13953488],0
p10,1,0.244188,1.356254,[ 5 34] ; [19 69],[ 7.37007874 31.62992126] ; [16.62992126 71.37007874],0
d4,1,0.260583,1.265655,[24 15] ; [63 25],[26.71653543 12.28346457] ; [60.28346457 27.71653543],0
v3,1,0.299427,1.076743,[ 9 30] ; [28 59],[11.45238095 27.54761905] ; [25.54761905 61.45238095],0
b2,1,0.315073,1.009288,[11 15] ; [18 40],[ 8.97619048 17.02380952] ; [20.02380952 37.97619048],0
b3,1,0.315073,1.009288,[11 15] ; [18 40],[ 8.97619048 17.02380952] ; [20.02380952 37.97619048],0
n1,1,0.359687,0.838986,[ 4 13] ; [13 23],[ 5.45283019 11.54716981] ; [11.54716981 24.45283019],0
b4,1,0.387879,0.745581,[22 17] ; [58 32],[24.18604651 14.81395349] ; [55.81395349 34.18604651],0
n6,1,0.387879,0.745581,[22 17] ; [58 32],[24.18604651 14.81395349] ; [55.81395349 34.18604651],0
s7,1,0.390938,0.736022,[ 7 29] ; [22 60],[ 8.84745763 27.15254237] ; [20.15254237 61.84745763],0
a4,1,0.39773,0.715179,[14 24] ; [40 49],[16.15748031 21.84251969] ; [37.84251969 51.15748031],0
a3,1,0.399173,0.710815,[21 18] ; [55 34],[23.15625 15.84375] ; [52.84375 36.15625],0
b1,1,0.40525,0.692693,[19 20] ; [51 39],[21.1627907 17.8372093] ; [48.8372093 41.1627907],0
d2,1,0.426818,0.631467,[20 18] ; [40 49],[17.95275591 20.04724409] ; [42.04724409 46.95275591],0
d5,1,0.429289,0.624745,[25 14] ; [64 26],[26.90697674 12.09302326] ; [62.09302326 27.90697674],0
p1,1,0.495227,0.46515,[ 4 35] ; [ 6 83],[ 3.046875 35.953125] ; [ 6.953125 82.046875],0
n2,1,0.544357,0.367523,[10  9] ; [22 14],[11.05454545  7.94545455] ; [20.94545455 15.05454545],0
