Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,29.025092,[2 7] ; [49  3],[7.52459016 1.47540984] ; [43.47540984  8.52459016],1
p11,1,0.019465,5.459247,[4 5] ; [42 10],[6.78688525 2.21311475] ; [39.21311475 12.78688525],0
s6,1,0.028106,4.821565,[5 4] ; [44  7],[7.35 1.65] ; [41.65  9.35],0
r3,1,0.03976,4.228108,[7 2] ; [50  2],[8.40983607 0.59016393] ; [48.59016393  3.40983607],0
s7,1,0.076273,3.142581,[4 5] ; [37 13],[6.25423729 2.74576271] ; [34.74576271 15.25423729],0
b4,1,0.079754,3.069902,[7 2] ; [24 28],[4.57377049 4.42622951] ; [26.42622951 25.57377049],0
p7,1,0.086794,2.932856,[4 5] ; [38 14],[6.19672131 2.80327869] ; [35.80327869 16.19672131],0
n5,1,0.096758,2.758177,[5 4] ; [42 10],[6.93442623 2.06557377] ; [40.06557377 11.93442623],0
p8,1,0.099489,2.713724,[2 7] ; [27 25],[4.27868852 4.72131148] ; [24.72131148 27.27868852],0
v3,1,0.125047,2.352941,[5 4] ; [15 36],[3. 6.] ; [17. 34.],0
a4,1,0.159774,1.976362,[1 8] ; [18 34],[2.80327869 6.19672131] ; [16.19672131 35.80327869],0
p4,1,0.254769,1.29696,[7 2] ; [30 22],[5.45901639 3.54098361] ; [31.54098361 20.45901639],0
d5,1,0.255745,1.291646,[3 6] ; [28 24],[4.57377049 4.42622951] ; [26.42622951 25.57377049],0
p3,1,0.255745,1.291646,[6 3] ; [24 28],[4.42622951 4.57377049] ; [25.57377049 26.42622951],0
p5,1,0.273258,1.200318,[2 7] ; [ 5 47],[1.03278689 7.96721311] ; [ 5.96721311 46.03278689],0
a5,1,0.280916,1.162655,[4 5] ; [33 19],[5.45901639 3.54098361] ; [31.54098361 20.45901639],0
a7,1,0.335676,0.926876,[4 5] ; [32 20],[5.31147541 3.68852459] ; [30.68852459 21.31147541],0
p2,1,0.340145,0.909887,[6 3] ; [42 10],[7.08196721 1.91803279] ; [40.91803279 11.08196721],0
d2,1,0.403944,0.696553,[2 7] ; [19 33],[3.09836066 5.90163934] ; [17.90163934 34.09836066],0
a8,1,0.457658,0.551615,[2 6] ; [ 7 41],[1.28571429 6.71428571] ; [ 7.71428571 40.28571429],0
b5,1,0.474644,0.511145,[6 3] ; [28 24],[5.01639344 3.98360656] ; [28.98360656 23.01639344],0
b1,1,0.529035,0.396245,[5 4] ; [23 29],[4.13114754 4.86885246] ; [23.86885246 28.13114754],0
a3,1,0.541618,0.372549,[6 3] ; [29 23],[5.16393443 3.83606557] ; [29.83606557 22.16393443],0
s1,1,0.550011,0.357297,[1 8] ; [ 3 49],[0.59016393 8.40983607] ; [ 3.40983607 48.59016393],0
n6,1,0.60895,0.261706,[7 2] ; [44  8],[7.52459016 1.47540984] ; [43.47540984  8.52459016],0
u2,1,0.635788,0.224293,[2 1] ; [12 11],[1.61538462 1.38461538] ; [12.38461538 10.61538462],0
s5,1,0.639073,0.219956,[2 6] ; [17 34],[2.57627119 5.42372881] ; [16.42372881 34.57627119],0
s3,1,0.663256,0.189592,[6 2] ; [35 17],[5.46666667 2.53333333] ; [35.53333333 16.46666667],0
n4,1,0.692093,0.156828,[6 3] ; [38 14],[6.49180328 2.50819672] ; [37.50819672 14.49180328],0
v2,1,0.716862,0.131519,[4 5] ; [25 24],[4.5 4.5] ; [24.5 24.5],0
u3,1,0.737989,0.111902,[2 1] ; [13 10],[1.73076923 1.26923077] ; [13.26923077  9.73076923],0
p1,1,0.738552,0.111403,[1 8] ; [ 8 44],[1.32786885 7.67213115] ; [ 7.67213115 44.32786885],0
n1,1,0.761001,0.092517,[2 1] ; [8 6],[1.76470588 1.23529412] ; [8.23529412 5.76470588],0
v1,1,0.802389,0.062628,[5 4] ; [25 24],[4.65517241 4.34482759] ; [25.34482759 23.65517241],0
b2,1,0.805675,0.060521,[2 5] ; [12 24],[2.27906977 4.72093023] ; [11.72093023 24.27906977],0
b3,1,0.805675,0.060521,[2 5] ; [12 24],[2.27906977 4.72093023] ; [11.72093023 24.27906977],0
a6,1,0.81914,0.052282,[5 4] ; [31 21],[5.31147541 3.68852459] ; [30.68852459 21.31147541],0
r1,1,0.83465,0.043573,[7 2] ; [38 13],[6.75 2.25] ; [38.25 12.75],0
s4,1,0.834885,0.043447,[2 7] ; [10 42],[1.7704918 7.2295082] ; [10.2295082 41.7704918],0
p6,1,0.940422,0.005586,[3 6] ; [18 34],[3.09836066 5.90163934] ; [17.90163934 34.09836066],0
d3,1,0.955105,0.003169,[2 7] ; [12 40],[2.06557377 6.93442623] ; [11.93442623 40.06557377],0
s2,1,0.958469,0.002712,[5 3] ; [32 20],[4.93333333 3.06666667] ; [32.06666667 19.93333333],0
