Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,27.08154,[51 42] ; [187  39],[69.38557994 23.61442006] ; [168.61442006  57.38557994],1
p11,1,1e-06,24.069628,[64 29] ; [206  21],[78.46875 14.53125] ; [191.53125  35.46875],1
p3,1,0.000305,13.037923,[47 46] ; [162  64],[60.93103448 32.06896552] ; [148.06896552  77.93103448],1
p2,1,0.001165,10.545253,[77 16] ; [214  13],[84.571875  8.428125] ; [206.428125  20.571875],0
p6,1,0.001488,10.093687,[37 55] ; [134  90],[49.78481013 42.21518987] ; [121.21518987 102.78481013],0
p9,1,0.001657,9.895446,[76 17] ; [211  15],[83.67084639  9.32915361] ; [203.32915361  22.67084639],0
p12,1,0.002737,8.975205,[ 2 91] ; [ 30 197],[ 9.3 83.7] ; [ 22.7 204.3],0
d1,1,0.003637,8.456633,[47 46] ; [154  73],[58.415625 34.584375] ; [142.584375  84.415625],0
p5,1,0.004718,7.984579,[ 7 85] ; [ 47 180],[15.57366771 76.42633229] ; [ 38.42633229 188.57366771],0
v3,1,0.006733,7.342886,[37 55] ; [126  95],[47.91054313 44.08945687] ; [115.08945687 105.91054313],0
a5,1,0.017276,5.668159,[64 29] ; [184  43],[72.075 20.925] ; [175.925  51.075],0
s5,1,0.029487,4.738957,[31 60] ; [105 116],[39.66666667 51.33333333] ; [ 96.33333333 124.66666667],0
n4,1,0.030501,4.680838,[69 22] ; [195  32],[75.54716981 15.45283019] ; [188.45283019  38.54716981],0
p10,1,0.035528,4.419604,[76 15] ; [207  19],[81.23974763  9.76025237] ; [201.76025237  24.23974763],0
s8,1,0.044239,4.047402,[43 49] ; [133  92],[51.07886435 40.92113565] ; [124.92113565 100.07886435],0
v4,1,0.057649,3.603751,[86  6] ; [220   5],[88.80757098  3.19242902] ; [217.19242902   7.80757098],0
r4,1,0.079308,3.079029,[83 10] ; [215  12],[86.60625  6.39375] ; [211.39375  15.60625],0
b2,1,0.083978,2.986188,[23 44] ; [69 78],[28.80373832 38.19626168] ; [63.19626168 83.80373832],0
b3,1,0.083978,2.986188,[23 44] ; [69 78],[28.80373832 38.19626168] ; [63.19626168 83.80373832],0
n5,1,0.090992,2.856732,[73 18] ; [198  28],[77.79495268 13.20504732] ; [193.20504732  32.79495268],0
n6,1,0.101223,2.686168,[78 14] ; [204  20],[82.10126582  9.89873418] ; [199.89873418  24.10126582],0
s1,1,0.125472,2.347646,[ 5 85] ; [  5 221],[ 2.84810127 87.15189873] ; [  7.15189873 218.84810127],0
d4,1,0.140137,2.176452,[76 17] ; [198  27],[80.13207547 12.86792453] ; [193.86792453  31.13207547],0
p1,1,0.143009,2.145277,[ 6 87] ; [ 27 199],[ 9.62068966 83.37931034] ; [ 23.37931034 202.62068966],0
d5,1,0.16997,1.883209,[74 19] ; [193  32],[78.08490566 14.91509434] ; [188.91509434  36.08490566],0
d3,1,0.192397,1.69917,[62 31] ; [167  59],[66.76175549 26.23824451] ; [162.23824451  63.76175549],0
n1,1,0.202128,1.626935,[ 7 13] ; [17 15],[ 9.23076923 10.76923077] ; [14.76923077 17.23076923],0
b5,1,0.202999,1.620666,[62 31] ; [134  93],[56.9625 36.0375] ; [139.0375  87.9625],0
u4,1,0.228929,1.447503,[ 1 92] ; [  8 219],[ 2.615625 90.384375] ; [  6.384375 220.615625],0
u2,1,0.235641,1.406484,[14  9] ; [22 26],[11.66197183 11.33802817] ; [24.33802817 23.66197183],0
a2,1,0.265867,1.237949,[29 64] ; [ 57 170],[24.99375 68.00625] ; [ 61.00625 165.99375],0
u1,1,0.276199,1.1857,[24 69] ; [ 46 181],[20.34375 72.65625] ; [ 49.65625 177.34375],0
