Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,37.234515,[65 11] ; [70 91],[43.29113924 32.70886076] ; [91.70886076 69.29113924],1
p4,1,1e-06,23.97513,[52 25] ; [ 56 109],[34.36363636 42.63636364] ; [73.63636364 91.36363636],1
p8,1,2e-06,22.222838,[50 27] ; [ 54 111],[33.09090909 43.90909091] ; [70.90909091 94.09090909],1
p5,1,0.000356,12.752168,[14 63] ; [  7 157],[ 6.70954357 70.29045643] ; [ 14.29045643 149.70954357],1
s7,1,0.000927,10.968347,[37 36] ; [ 45 114],[25.80172414 47.19827586] ; [ 56.19827586 102.80172414],1
n5,1,0.006227,7.483272,[60 17] ; [99 66],[50.59090909 26.40909091] ; [108.40909091  56.59090909],0
p3,1,0.008106,7.009905,[37 40] ; [ 51 116],[27.7704918 49.2295082] ; [ 60.2295082 106.7704918],0
p1,1,0.013263,6.133697,[13 64] ; [ 11 154],[ 7.63636364 69.36363636] ; [ 16.36363636 148.63636364],0
p2,1,0.024949,5.02741,[65 12] ; [118  48],[57.98765432 19.01234568] ; [125.01234568  40.98765432],0
b2,1,0.034696,4.460094,[19 30] ; [18 65],[13.73484848 35.26515152] ; [23.26515152 59.73484848],0
b3,1,0.034696,4.460094,[19 30] ; [18 65],[13.73484848 35.26515152] ; [23.26515152 59.73484848],0
s8,1,0.036883,4.355793,[31 46] ; [ 45 122],[23.98360656 53.01639344] ; [ 52.01639344 114.98360656],0
v4,1,0.037918,4.308713,[75  2] ; [148  17],[70.95454545  6.04545455] ; [152.04545455  12.95454545],0
s6,1,0.039295,4.248081,[50 25] ; [86 78],[42.67782427 32.32217573] ; [93.32217573 70.67782427],0
n1,1,0.039971,4.219124,[13  9] ; [14 29],[ 9.13846154 12.86153846] ; [17.86153846 25.13846154],0
n4,1,0.054709,3.69092,[54 23] ; [95 71],[47.21399177 29.78600823] ; [101.78600823  64.21399177],0
v1,1,0.062776,3.462475,[39 37] ; [62 99],[32.38818565 43.61181435] ; [68.61181435 92.38818565],0
p12,1,0.097635,2.743764,[ 6 71] ; [  5 160],[ 3.5 73.5] ; [  7.5 157.5],0
p11,1,0.101131,2.687619,[60 17] ; [113  54],[54.5942623 22.4057377] ; [118.4057377  48.5942623],0
s5,1,0.112759,2.515119,[22 51] ; [ 33 127],[17.23175966 55.76824034] ; [ 37.76824034 122.23175966],0
r3,1,0.126584,2.33391,[73  3] ; [150  16],[70.03305785  5.96694215] ; [152.96694215  13.03305785],0
a3,1,0.142411,2.151712,[39 37] ; [68 97],[33.74273859 42.25726141] ; [73.25726141 91.74273859],0
s2,1,0.142451,2.151282,[39 38] ; [67 98],[33.72727273 43.27272727] ; [72.27272727 92.72727273],0
n2,1,0.144814,2.126042,[18  4] ; [27 15],[15.46875  6.53125] ; [29.53125 12.46875],0
a8,1,0.156784,2.004972,[11 61] ; [ 14 142],[ 7.89473684 64.10526316] ; [ 17.10526316 138.89473684],0
r4,1,0.157985,1.993405,[69  8] ; [138  29],[65.32377049 11.67622951] ; [141.67622951  25.32377049],0
v2,1,0.162838,1.947671,[37 38] ; [61 93],[32.09606987 42.90393013] ; [65.90393013 88.09606987],0
d4,1,0.223437,1.482157,[56 21] ; [107  58],[51.86363636 25.13636364] ; [111.13636364  53.86363636],0
p9,1,0.321695,0.982042,[61 16] ; [118  43],[57.91176471 19.08823529] ; [121.08823529  39.91176471],0
a1,1,0.325009,0.968684,[ 3 74] ; [  3 164],[ 1.89344262 75.10655738] ; [  4.10655738 162.89344262],0
b5,1,0.342268,0.901918,[51 26] ; [100  67],[47.65163934 29.34836066] ; [103.34836066  63.65163934],0
d1,1,0.388322,0.74419,[22 55] ; [ 57 110],[24.93032787 52.06967213] ; [ 54.06967213 112.93032787],0
a4,1,0.393596,0.727803,[17 60] ; [ 29 137],[14.57613169 62.42386831] ; [ 31.42386831 134.57613169],0
u2,1,0.437395,0.603107,[23 15] ; [51 45],[20.98507463 17.01492537] ; [53.01492537 42.98507463],0
b4,1,0.439074,0.5987,[43 34] ; [102  65],[45.75819672 31.24180328] ; [99.24180328 67.75819672],0
n6,1,0.466613,0.529985,[61 15] ; [127  40],[58.79835391 17.20164609] ; [129.20164609  37.79835391],0
u4,1,0.573079,0.317557,[ 1 76] ; [  1 166],[ 0.63114754 76.36885246] ; [  1.36885246 165.63114754],0
d5,1,0.583034,0.301356,[51 25] ; [106  61],[49.10288066 26.89711934] ; [107.89711934  59.10288066],0
b1,1,0.591613,0.287832,[29 48] ; [ 57 110],[27.13934426 49.86065574] ; [ 58.86065574 108.13934426],0
s1,1,0.596321,0.280581,[ 3 74] ; [  9 155],[ 3.8340249 73.1659751] ; [  8.1659751 155.8340249],0
u3,1,0.634477,0.226039,[20 18] ; [56 42],[21.23529412 16.76470588] ; [54.76470588 43.23529412],0
n3,1,0.6622,0.190862,[16  6] ; [29 14],[15.23076923  6.76923077] ; [29.76923077 13.23076923],0
a7,1,0.674939,0.175879,[49 26] ; [113  53],[50.41493776 24.58506224] ; [111.58506224  54.41493776],0
a6,1,0.700713,0.147731,[39 38] ; [89 78],[40.39344262 36.60655738] ; [87.60655738 79.39344262],0
p10,1,0.718081,0.130339,[55 22] ; [112  50],[53.80334728 23.19665272] ; [113.19665272  48.80334728],0
v3,1,0.718282,0.130145,[26 50] ; [ 50 107],[24.78969957 51.21030043] ; [ 51.21030043 105.78969957],0
d3,1,0.729521,0.119552,[44 31] ; [94 73],[42.76859504 32.23140496] ; [95.23140496 71.76859504],0
d2,1,0.807328,0.059475,[17 60] ; [ 39 127],[17.74485597 59.25514403] ; [ 38.25514403 127.74485597],0
r1,1,0.905832,0.013994,[53 24] ; [113  53],[52.60082305 24.39917695] ; [113.39917695  52.60082305],0
u1,1,0.907006,0.013646,[ 3 74] ; [  6 161],[ 2.84016393 74.15983607] ; [  6.15983607 160.84016393],0
s4,1,0.911945,0.012229,[14 61] ; [ 30 136],[13.69294606 61.30705394] ; [ 30.30705394 135.69294606],0
s3,1,0.954527,0.003252,[42 35] ; [89 73],[42.20502092 34.79497908] ; [88.79497908 73.20502092],0
