Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,9.3e-05,15.271859,[58 90] ; [73 42],[73.71863118 74.28136882] ; [57.28136882 57.71863118],1
s6,1,0.000652,11.619912,[69 85] ; [78 41],[82.92307692 71.07692308] ; [64.07692308 54.92307692],1
s2,1,0.004272,8.164355,[ 52 104] ; [60 59],[63.53454545 92.46545455] ; [48.46545455 70.53454545],0
r2,1,0.004822,7.944996,[136  18] ; [116   3],[142.15384615  11.84615385] ; [109.84615385   9.15384615],0
b3,1,0.00563,7.66509,[27 66] ; [37 37],[35.64071856 57.35928144] ; [28.35928144 45.64071856],0
b2,1,0.00563,7.66509,[27 66] ; [37 37],[35.64071856 57.35928144] ; [28.35928144 45.64071856],0
b5,1,0.008289,6.969925,[84 73] ; [83 37],[94.6534296 62.3465704] ; [72.3465704 47.6534296],0
s8,1,0.012452,6.245365,[ 45 111] ; [52 68],[ 54.82608696 101.17391304] ; [42.17391304 77.82608696],0
v3,1,0.012571,6.228509,[ 46 105] ; [53 64],[55.77985075 95.22014925] ; [43.22014925 73.77985075],0
s5,1,0.013493,6.103257,[ 29 120] ; [38 78],[ 37.67169811 111.32830189] ; [29.32830189 86.67169811],0
s3,1,0.017611,5.634421,[69 85] ; [70 48],[78.69852941 75.30147059] ; [60.30147059 57.69852941],0
v4,1,0.018667,5.532437,[131  25] ; [111   8],[137.28  18.72] ; [104.72  14.28],0
p3,1,0.030265,4.694204,[ 31 126] ; [37 82],[ 38.68115942 118.31884058] ; [29.31884058 89.68115942],0
p2,1,0.033235,4.533652,[97 60] ; [88 31],[105.23550725  51.76449275] ; [79.76449275 39.23550725],0
r1,1,0.038979,4.261799,[111  46] ; [97 22],[118.31884058  38.68115942] ; [89.68115942 29.31884058],0
a3,1,0.051951,3.777331,[105  51] ; [92 26],[112.16058394  43.83941606] ; [84.83941606 33.16058394],0
n6,1,0.059598,3.548548,[118  38] ; [101  18],[124.23272727  31.76727273] ; [94.76727273 24.23272727],0
p6,1,0.062523,3.469157,[ 22 132] ; [27 90],[ 27.84501845 126.15498155] ; [21.15498155 95.84501845],0
n1,1,0.077777,3.110745,[21 31] ; [16 10],[24.66666667 27.33333333] ; [12.33333333 13.66666667],0
r3,1,0.07805,3.105046,[131  24] ; [109  10],[135.76642336  19.23357664] ; [104.23357664  14.76642336],0
s7,1,0.094605,2.794214,[56 93] ; [55 60],[62.64772727 86.35227273] ; [48.35227273 66.64772727],0
u2,1,0.128121,2.315121,[21 30] ; [16 11],[24.19230769 26.80769231] ; [12.80769231 14.19230769],0
p9,1,0.132949,2.257723,[104  47] ; [91 27],[109.46096654  41.53903346] ; [85.53903346 32.46096654],0
p7,1,0.159159,1.982201,[67 87] ; [59 54],[72.6741573 81.3258427] ; [53.3258427 59.6741573],0
r4,1,0.159802,1.976096,[123  34] ; [102  18],[127.52707581  29.47292419] ; [97.47292419 22.52707581],0
p11,1,0.189524,1.721314,[105  52] ; [89 31],[109.9566787  47.0433213] ; [84.0433213 35.9566787],0
s1,1,0.190604,1.712941,[  5 148] ; [  8 112],[  7.28571429 145.71428571] ; [  5.71428571 114.28571429],0
u4,1,0.197767,1.658786,[  1 156] ; [  3 117],[  2.26714801 154.73285199] ; [  1.73285199 118.26714801],0
u3,1,0.24338,1.360909,[19 33] ; [14 14],[21.45 30.55] ; [11.55 16.45],0
p10,1,0.25417,1.300237,[103  52] ; [86 32],[107.30769231  47.69230769] ; [81.69230769 36.30769231],0
p5,1,0.281588,1.15941,[  5 151] ; [  7 112],[  6.80727273 149.19272727] ; [  5.19272727 113.80727273],0
n5,1,0.299461,1.076592,[120  35] ; [99 21],[123.43636364  31.56363636] ; [95.56363636 24.43636364],0
d5,1,0.337772,0.918871,[113  43] ; [93 27],[116.43478261  39.56521739] ; [89.56521739 30.43478261],0
a8,1,0.358607,0.842766,[ 23 123] ; [22 87],[ 25.76470588 120.23529412] ; [19.23529412 89.76470588],0
p1,1,0.400479,0.706886,[ 10 145] ; [ 11 109],[ 11.83636364 143.16363636] ; [  9.16363636 110.83636364],0
p8,1,0.402388,0.701178,[ 45 108] ; [40 77],[ 48.16666667 104.83333333] ; [36.83333333 80.16666667],0
b1,1,0.404075,0.696165,[68 89] ; [46 74],[64.61371841 92.38628159] ; [49.38628159 70.61371841],0
d4,1,0.425347,0.635493,[115  40] ; [94 26],[117.8  37.2] ; [91.2 28.8],0
s4,1,0.489871,0.47681,[ 23 133] ; [ 14 104],[ 21.06569343 134.93430657] ; [ 15.93430657 102.06569343],0
n3,1,0.500096,0.454733,[34 17] ; [20  7],[35.30769231 15.69230769] ; [18.69230769  8.30769231],0
a5,1,0.502683,0.449267,[108  49] ; [87 33],[110.5234657  46.4765343] ; [84.4765343 35.5234657],0
d3,1,0.526999,0.400175,[89 67] ; [73 47],[91.56521739 64.43478261] ; [70.43478261 49.56521739],0
p12,1,0.572789,0.318038,[  8 147] ; [  8 110],[  9.08424908 145.91575092] ; [  6.91575092 111.08424908],0
a6,1,0.583898,0.299976,[102  54] ; [74 45],[99.84 56.16] ; [76.16 42.84],0
b4,1,0.667603,0.184419,[93 64] ; [68 52],[91.25270758 65.74729242] ; [69.74729242 50.25270758],0
d2,1,0.68997,0.159118,[70 83] ; [52 68],[68.37362637 84.62637363] ; [53.62637363 66.37362637],0
a7,1,0.700675,0.147771,[101  55] ; [75 45],[99.47826087 56.52173913] ; [76.52173913 43.47826087],0
a4,1,0.74275,0.107725,[69 87] ; [55 64],[70.34181818 85.65818182] ; [53.65818182 65.34181818],0
n2,1,0.78283,0.075973,[41 13] ; [19  7],[40.5 13.5] ; [19.5  6.5],0
u1,1,0.849637,0.035941,[ 21 136] ; [ 17 103],[ 21.53790614 135.46209386] ; [ 16.46209386 103.53790614],0
a2,1,0.89622,0.017014,[ 33 124] ; [26 94],[ 33.44043321 123.55956679] ; [25.55956679 94.44043321],0
d1,1,0.906581,0.013772,[77 80] ; [58 62],[76.51624549 80.48375451] ; [58.48375451 61.51624549],0
a1,1,0.971561,0.001271,[  9 148] ; [  7 113],[  9.06859206 147.93140794] ; [  6.93140794 113.06859206],0
