Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,46.583226,[195  48] ; [50 63],[167.23314607  75.76685393] ; [77.76685393 35.23314607],1
a4,1,0.0,38.929402,[124 117] ; [19 95],[ 97.07887324 143.92112676] ; [45.92112676 68.07887324],1
d2,1,0.0,31.624161,[132 110] ; [26 88],[107.40449438 134.59550562] ; [50.59550562 63.40449438],1
d1,1,0.0,30.64159,[155  88] ; [37 77],[130.68907563 112.31092437] ; [61.31092437 52.68907563],1
d5,1,0.0,29.032583,[209  33] ; [69 44],[189.50985915  52.49014085] ; [88.49014085 24.50985915],1
a6,1,0.0,27.682163,[188  54] ; [57 57],[166.54494382  75.45505618] ; [78.45505618 35.54494382],1
u1,1,5e-06,20.871481,[ 48 195] ; [  2 112],[ 34.03361345 208.96638655] ; [15.96638655 98.03361345],1
r1,1,7e-06,20.332373,[204  38] ; [71 42],[187.46478873  54.53521127] ; [87.53521127 25.46478873],1
d4,1,0.000554,11.923133,[202  40] ; [76 37],[189.50985915  52.49014085] ; [88.49014085 24.50985915],1
p2,1,0.00086,11.107323,[221  19] ; [91 23],[211.52542373  28.47457627] ; [100.47457627  13.52542373],1
p4,1,0.001299,10.343511,[169  72] ; [60 54],[155.46197183  85.53802817] ; [73.53802817 40.46197183],0
d3,1,0.003518,8.517293,[176  66] ; [64 48],[164.06779661  77.93220339] ; [75.93220339 36.06779661],0
p9,1,0.004169,8.208669,[206  35] ; [83 31],[196.1943662  44.8056338] ; [92.8056338 21.1943662],0
n4,1,0.011942,6.319526,[192  51] ; [76 38],[182.42016807  60.57983193] ; [85.57983193 28.42016807],0
r4,1,0.013915,6.048843,[222  21] ; [94 20],[215.09243697  27.90756303] ; [100.90756303  13.09243697],0
p10,1,0.015718,5.834107,[201  39] ; [83 31],[192.54237288  47.45762712] ; [91.45762712 22.54237288],0
p3,1,0.017142,5.681828,[143  99] ; [52 62],[132.55617978 109.44382022] ; [62.44382022 51.55617978],0
p8,1,0.02126,5.305363,[157  80] ; [61 53],[147.1965812  89.8034188] ; [70.8034188 43.1965812],0
b2,1,0.031363,4.632957,[58 97] ; [16 54],[ 50.97777778 104.02222222] ; [23.02222222 46.97777778],0
b3,1,0.031363,4.632957,[58 97] ; [16 54],[ 50.97777778 104.02222222] ; [23.02222222 46.97777778],0
s7,1,0.041516,4.154826,[108 125] ; [37 70],[ 99.36764706 133.63235294] ; [45.63235294 61.36764706],0
v2,1,0.061173,3.505283,[139  95] ; [53 56],[130.98542274 103.01457726] ; [61.01457726 47.98542274],0
s8,1,0.077517,3.11621,[100 142] ; [36 78],[ 92.4494382 149.5505618] ; [43.5505618 70.4494382],0
a1,1,0.088019,2.910239,[ 14 229] ; [  2 112],[ 10.8907563 232.1092437] ; [  5.1092437 108.8907563],0
a7,1,0.10058,2.696326,[185  58] ; [76 36],[178.65633803  64.34366197] ; [82.34366197 29.65633803],0
v3,1,0.115025,2.483783,[ 95 137] ; [36 76],[ 88.34883721 143.65116279] ; [42.65116279 69.34883721],0
p12,1,0.117262,2.453512,[ 16 225] ; [  3 111],[ 12.89859155 228.10140845] ; [  6.10140845 107.89859155],0
