Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,3e-05,17.434181,[26 26] ; [77 16],[36.93793103 15.06206897] ; [66.06206897 26.93793103],1
v4,1,4.4e-05,16.701974,[36 17] ; [87  6],[44.65068493  8.34931507] ; [78.34931507 14.65068493],1
p7,1,0.000292,13.123557,[11 40] ; [49 44],[21.25 29.75] ; [38.75 54.25],1
p8,1,0.001421,10.178244,[10 43] ; [42 51],[18.87671233 34.12328767] ; [33.12328767 59.87671233],0
s7,1,0.002067,9.489029,[ 7 45] ; [34 56],[15.01408451 36.98591549] ; [25.98591549 64.01408451],0
n1,1,0.002568,9.091473,[13  9] ; [ 5 23],[ 7.92 14.08] ; [10.08 17.92],0
s6,1,0.00376,8.39613,[17 36] ; [53 40],[25.4109589 27.5890411] ; [44.5890411 48.4109589],0
p4,1,0.0094,6.745144,[11 41] ; [40 54],[18.16438356 33.83561644] ; [32.83561644 61.16438356],0
s8,1,0.010371,6.570003,[ 7 47] ; [30 64],[13.5 40.5] ; [23.5 70.5],0
p10,1,0.010463,6.554348,[26 26] ; [67 27],[33.12328767 18.87671233] ; [59.87671233 34.12328767],0
s3,1,0.013836,6.058943,[18 34] ; [52 41],[25.10344828 26.89655172] ; [44.89655172 48.10344828],0
a6,1,0.043987,4.057056,[22 32] ; [55 40],[27.90604027 26.09395973] ; [49.09395973 45.90604027],0
r3,1,0.049818,3.84757,[38 15] ; [80 14],[42.54421769 10.45578231] ; [75.45578231 18.54421769],0
b4,1,0.050115,3.837598,[24 30] ; [58 37],[29.71812081 24.28187919] ; [52.28187919 42.71812081],0
n6,1,0.054048,3.711228,[32 21] ; [71 23],[37.13605442 15.86394558] ; [65.86394558 28.13605442],0
a7,1,0.059305,3.556703,[21 32] ; [53 42],[26.5 26.5] ; [47.5 47.5],0
b5,1,0.066879,3.358,[24 30] ; [57 38],[29.3557047 24.6442953] ; [51.6442953 43.3557047],0
p11,1,0.093132,2.819386,[32 22] ; [69 26],[36.60402685 17.39597315] ; [64.39597315 30.60402685],0
s1,1,0.099053,2.720721,[ 6 46] ; [ 4 89],[ 3.5862069 48.4137931] ; [ 6.4137931 86.5862069],0
d3,1,0.099177,2.718732,[17 37] ; [43 52],[21.74496644 32.25503356] ; [38.25503356 56.74496644],0
a1,1,0.112225,2.522601,[ 5 49] ; [ 3 92],[ 2.89932886 51.10067114] ; [ 5.10067114 89.89932886],0
a3,1,0.138179,2.198117,[21 31] ; [50 44],[25.28767123 26.71232877] ; [45.71232877 48.28767123],0
s2,1,0.143084,2.144479,[14 38] ; [37 58],[18.04081633 33.95918367] ; [32.95918367 62.04081633],0
b2,1,0.148254,2.090121,[15 19] ; [16 39],[11.84269663 22.15730337] ; [19.15730337 35.84269663],0
b3,1,0.148254,2.090121,[15 19] ; [16 39],[11.84269663 22.15730337] ; [19.15730337 35.84269663],0
p1,1,0.166933,1.910273,[ 7 47] ; [ 6 89],[ 4.7114094 49.2885906] ; [ 8.2885906 86.7114094],0
a2,1,0.195402,1.676411,[ 2 52] ; [ 9 86],[ 3.98657718 50.01342282] ; [ 7.01342282 87.98657718],0
d4,1,0.214407,1.541418,[23 31] ; [50 44],[26.63513514 27.36486486] ; [46.36486486 47.63513514],0
r4,1,0.219425,1.508125,[34 20] ; [69 26],[37.32885906 16.67114094] ; [65.67114094 29.32885906],0
v2,1,0.224723,1.473954,[14 36] ; [34 55],[17.26618705 32.73381295] ; [30.73381295 58.26618705],0
n5,1,0.251335,1.315866,[37 15] ; [58 36],[33.83561644 18.16438356] ; [61.16438356 32.83561644],0
r2,1,0.272109,1.206082,[40 13] ; [78 16],[42.54421769 10.45578231] ; [75.45578231 18.54421769],0
a4,1,0.305692,1.049197,[ 9 44] ; [23 72],[11.45945946 41.54054054] ; [20.54054054 74.45945946],0
s5,1,0.313079,1.017643,[ 8 44] ; [21 73],[10.32876712 41.67123288] ; [18.67123288 75.32876712],0
d1,1,0.366725,0.814731,[ 2 52] ; [ 7 88],[ 3.26174497 50.73825503] ; [ 5.73825503 89.26174497],0
u2,1,0.411847,0.673461,[13 20] ; [21 22],[14.76315789 18.23684211] ; [19.23684211 23.76315789],0
n4,1,0.501697,0.451345,[34 19] ; [55 39],[32.08843537 20.91156463] ; [56.91156463 37.08843537],0
p5,1,0.527971,0.398295,[ 2 50] ; [ 6 89],[ 2.82993197 49.17006803] ; [ 5.17006803 89.82993197],0
v1,1,0.550152,0.357045,[21 33] ; [40 51],[22.71724138 31.28275862] ; [38.28275862 52.71724138],0
p3,1,0.564908,0.331278,[13 41] ; [27 68],[14.4966443 39.5033557] ; [25.5033557 69.4966443],0
p12,1,0.57686,0.311339,[ 2 52] ; [ 2 91],[ 1.46938776 52.53061224] ; [ 2.53061224 90.46938776],0
n2,1,0.577461,0.310358,[18  5] ; [20  8],[17.1372549  5.8627451] ; [20.8627451  7.1372549],0
u1,1,0.665418,0.187009,[ 2 52] ; [ 5 90],[ 2.53691275 51.46308725] ; [ 4.46308725 90.53691275],0
r1,1,0.665826,0.186524,[31 22] ; [59 36],[32.22972973 20.77027027] ; [57.77027027 37.22972973],0
d2,1,0.676796,0.173755,[12 42] ; [24 71],[13.04697987 40.95302013] ; [22.95302013 72.04697987],0
b1,1,0.687044,0.162304,[24 30] ; [39 56],[22.83221477 31.16778523] ; [40.16778523 54.83221477],0
a5,1,0.730788,0.118389,[24 30] ; [45 50],[25.00671141 28.99328859] ; [43.99328859 51.00671141],0
v3,1,0.7458,0.105094,[15 36] ; [25 68],[14.16666667 36.83333333] ; [25.83333333 67.16666667],0
a8,1,0.872713,0.025668,[ 5 47] ; [ 9 77],[ 5.27536232 46.72463768] ; [ 8.72463768 77.27536232],0
s4,1,0.910282,0.012697,[ 9 45] ; [15 79],[ 8.75675676 45.24324324] ; [15.24324324 78.75675676],0
n3,1,0.929924,0.007734,[14  7] ; [19  9],[14.14285714  6.85714286] ; [18.85714286  9.14285714],0
u3,1,0.946998,0.004419,[14 19] ; [19 25],[14.14285714 18.85714286] ; [18.85714286 25.14285714],0
