Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,141.607587,[ 72 222] ; [129  26],[131.61247216 162.38752784] ; [69.38752784 85.61247216],1
s6,1,0.0,66.543194,[107 191] ; [117  36],[148.00886918 149.99113082] ; [75.99113082 77.00886918],1
s7,1,0.0,64.534584,[ 57 227] ; [86 61],[ 94.22737819 189.77262181] ; [48.77262181 98.22737819],1
s8,1,0.0,56.595775,[ 50 248] ; [78 77],[ 84.20309051 213.79690949] ; [ 43.79690949 111.20309051],1
r3,1,0.000238,13.501119,[251  46] ; [149   6],[262.83185841  34.16814159] ; [137.16814159  17.83185841],1
p10,1,0.001179,10.522296,[195 101] ; [124  30],[209.83111111  86.16888889] ; [109.16888889  44.83111111],0
u1,1,0.001642,9.911776,[ 27 272] ; [ 30 125],[ 37.53964758 261.46035242] ; [ 19.46035242 135.53964758],0
d1,1,0.003966,8.299471,[131 168] ; [90 65],[145.54845815 153.45154185] ; [75.45154185 79.54845815],0
p4,1,0.005941,7.568249,[111 185] ; [79 76],[124.70066519 171.29933481] ; [65.29933481 89.70066519],0
r4,1,0.008375,6.95153,[227  72] ; [134  21],[237.75110132  61.24889868] ; [123.24889868  31.75110132],0
a8,1,0.018033,5.59296,[ 26 248] ; [ 25 118],[ 33.51079137 240.48920863] ; [ 17.48920863 125.51079137],0
n4,1,0.026345,4.933226,[196 101] ; [118  37],[206.32300885  90.67699115] ; [107.67699115  47.32300885],0
v3,1,0.030339,4.689953,[ 85 202] ; [58 87],[ 95.00231481 191.99768519] ; [47.99768519 97.00231481],0
s4,1,0.030468,4.682686,[ 29 268] ; [ 26 129],[ 36.13938053 260.86061947] ; [ 18.86061947 136.13938053],0
d4,1,0.036428,4.376933,[213  85] ; [124  30],[222.18141593  75.81858407] ; [114.81858407  39.18141593],0
d2,1,0.044209,4.048562,[112 186] ; [73 81],[121.96902655 176.03097345] ; [63.03097345 90.96902655],0
v4,1,0.053354,3.732806,[257  39] ; [143  11],[263.11111111  32.88888889] ; [136.88888889  17.11111111],0
r1,1,0.055703,3.660912,[206  90] ; [121  34],[214.61640798  81.38359202] ; [112.38359202  42.61640798],0
p9,1,0.058193,3.588145,[205  87] ; [121  33],[213.43497758  78.56502242] ; [112.56502242  41.43497758],0
n6,1,0.059599,3.548518,[213  84] ; [123  31],[221.26829268  75.73170732] ; [114.73170732  39.26829268],0
a3,1,0.066152,3.376003,[183 114] ; [109  46],[191.86725664 105.13274336] ; [100.13274336  54.86725664],0
r2,1,0.081173,3.041253,[254  39] ; [142  12],[259.5704698  33.4295302] ; [136.4295302  17.5704698],0
u3,1,0.094271,2.799889,[54 62] ; [27 17],[58.725 57.275] ; [22.275 21.725],0
p2,1,0.095986,2.770995,[206  91] ; [119  36],[213.55088496  83.44911504] ; [111.44911504  43.55088496],0
p7,1,0.103503,2.650722,[129 163] ; [80 73],[137.14157303 154.85842697] ; [71.85842697 81.14157303],0
p3,1,0.117551,2.449647,[ 96 202] ; [61 93],[103.50884956 194.49115044] ; [ 53.49115044 100.50884956],0
p12,1,0.133487,2.251479,[  6 290] ; [  7 148],[  8.53215078 287.46784922] ; [  4.46784922 150.53215078],0
p11,1,0.162235,1.953266,[207  92] ; [117  38],[213.38325991  85.61674009] ; [110.61674009  44.38325991],0
a2,1,0.174977,1.83978,[ 50 249] ; [ 34 121],[ 55.3215859 243.6784141] ; [ 28.6784141 126.3215859],0
d5,1,0.190648,1.712603,[216  83] ; [120  34],[221.77483444  77.22516556] ; [114.22516556  39.77483444],0
u4,1,0.195864,1.672947,[  3 296] ; [  4 151],[  4.61013216 294.38986784] ; [  2.38986784 152.61013216],0
n5,1,0.206991,1.59235,[194 101] ; [111  44],[199.94444444  95.05555556] ; [105.05555556  49.94444444],0
s1,1,0.255448,1.293261,[  9 287] ; [  8 146],[ 11.18222222 284.81777778] ; [  5.81777778 148.18222222],0
a1,1,0.294881,1.097203,[ 11 288] ; [  9 146],[ 13.17180617 285.82819383] ; [  6.82819383 148.17180617],0
v2,1,0.315588,1.007146,[128 155] ; [73 72],[132.90420561 150.09579439] ; [68.09579439 76.90420561],0
d3,1,0.326483,0.962798,[184 115] ; [102  52],[188.77262693 110.22737307] ; [97.22737307 56.77262693],0
n3,1,0.36102,0.834342,[55 33] ; [29 12],[57.30232558 30.69767442] ; [26.69767442 14.30232558],0
a7,1,0.403275,0.698541,[204  94] ; [112  43],[207.87637969  90.12362031] ; [108.12362031  46.87637969],0
p1,1,0.434129,0.611752,[ 14 283] ; [ 10 145],[ 15.7699115 281.2300885] ; [  8.2300885 146.7699115],0
