Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d5,1,0.002026,9.525737,[12 38] ; [28 24],[19.60784314 30.39215686] ; [20.39215686 31.60784314],0
p9,1,0.003728,8.411895,[26 22] ; [40  9],[32.65979381 15.34020619] ; [33.34020619 15.65979381],0
p10,1,0.00401,8.27931,[22 27] ; [36 13],[29. 20.] ; [29. 20.],0
r4,1,0.012443,6.246693,[29 21] ; [42 10],[34.80392157 15.19607843] ; [36.19607843 15.80392157],0
v2,1,0.016727,5.724823,[ 9 37] ; [20 27],[14.34408602 31.65591398] ; [14.65591398 32.34408602],0
v1,1,0.016988,5.697623,[12 38] ; [23 26],[17.67676768 32.32323232] ; [17.32323232 31.67676768],0
r3,1,0.032989,4.546334,[33 17] ; [43  8],[37.62376238 12.37623762] ; [38.37623762 12.62376238],0
r1,1,0.036234,4.386063,[23 27] ; [34 17],[28.21782178 21.78217822] ; [28.78217822 22.21782178],0
d3,1,0.037385,4.332776,[ 7 43] ; [16 35],[11.38613861 38.61386139] ; [11.61386139 39.38613861],0
r2,1,0.051328,3.797538,[38 12] ; [47  5],[41.66666667  8.33333333] ; [43.33333333  8.66666667],0
p7,1,0.069929,3.28469,[16 34] ; [24 24],[20.40816327 29.59183673] ; [19.59183673 28.40816327],0
b1,1,0.074777,3.174908,[24 26] ; [16 36],[19.60784314 30.39215686] ; [20.39215686 31.60784314],0
s6,1,0.088636,2.898973,[19 31] ; [28 23],[23.26732673 26.73267327] ; [23.73267327 27.26732673],0
a5,1,0.105429,2.621441,[18 32] ; [27 25],[22.05882353 27.94117647] ; [22.94117647 29.05882353],0
b5,1,0.115732,2.474152,[25 25] ; [34 18],[28.92156863 21.07843137] ; [30.07843137 21.92156863],0
u3,1,0.165957,1.919086,[10 21] ; [14 14],[12.61016949 18.38983051] ; [11.38983051 16.61016949],0
a6,1,0.168448,1.896699,[23 27] ; [31 21],[26.47058824 23.52941176] ; [27.52941176 24.47058824],0
s4,1,0.171744,1.867653,[12 38] ; [ 7 45],[ 9.31372549 40.68627451] ; [ 9.68627451 42.31372549],0
