Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.000191,13.914206,[33  8] ; [15 23],[24.91139241 16.08860759] ; [23.08860759 14.91139241],1
p2,1,0.000201,13.818182,[30  8] ; [14 24],[22. 16.] ; [22. 16.],1
p4,1,0.001062,10.7162,[20 20] ; [ 6 33],[13.16455696 26.83544304] ; [12.83544304 26.16455696],0
p10,1,0.00127,10.38587,[30  9] ; [16 23],[23. 16.] ; [23. 16.],0
n6,1,0.002888,8.876768,[29 10] ; [16 23],[22.5 16.5] ; [22.5 16.5],0
p8,1,0.003241,8.666667,[18 21] ; [ 6 33],[12. 27.] ; [12. 27.],0
s7,1,0.003264,8.653846,[19 20] ; [ 6 30],[13. 26.] ; [12. 24.],0
b4,1,0.007222,7.216922,[30 11] ; [17 22],[24.0875 16.9125] ; [22.9125 16.0875],0
r3,1,0.012272,6.271096,[27 12] ; [16 23],[21.5 17.5] ; [21.5 17.5],0
s8,1,0.021161,5.313468,[11 29] ; [ 3 36],[ 7.08860759 32.91139241] ; [ 6.91139241 32.08860759],0
b1,1,0.025623,4.981256,[15 26] ; [24 15],[19.9875 21.0125] ; [19.0125 19.9875],0
p5,1,0.030509,4.680367,[ 7 33] ; [ 1 37],[ 4.1025641 35.8974359] ; [ 3.8974359 34.1025641],0
u3,1,0.038382,4.287993,[9 7] ; [ 3 12],[6.19354839 9.80645161] ; [5.80645161 9.19354839],0
u2,1,0.052107,3.772321,[9 7] ; [ 3 11],[6.4 9.6] ; [5.6 8.4],0
a1,1,0.064409,3.420056,[ 2 39] ; [ 7 32],[ 4.6125 36.3875] ; [ 4.3875 34.6125],0
p6,1,0.064824,3.409456,[13 26] ; [ 6 33],[ 9.5 29.5] ; [ 9.5 29.5],0
p7,1,0.098343,2.732208,[18 20] ; [11 27],[14.5 23.5] ; [14.5 23.5],0
s2,1,0.114218,2.494864,[17 23] ; [10 29],[13.67088608 26.32911392] ; [13.32911392 25.67088608],0
s1,1,0.148788,2.084636,[ 1 40] ; [ 4 35],[ 2.5625 38.4375] ; [ 2.4375 36.5625],0
v4,1,0.149409,2.078273,[30  8] ; [25 14],[27.14285714 10.85714286] ; [27.85714286 11.14285714],0
r1,1,0.190024,1.717431,[ 9 31] ; [14 25],[11.64556962 28.35443038] ; [11.35443038 27.64556962],0
s3,1,0.211222,1.563034,[19 19] ; [14 25],[16.28571429 21.71428571] ; [16.71428571 22.28571429],0
d5,1,0.261592,1.260312,[31 10] ; [25 14],[28.7 12.3] ; [27.3 11.7],0
b5,1,0.270663,1.213385,[25 16] ; [19 20],[22.55 18.45] ; [21.45 17.55],0
p3,1,0.273302,1.2001,[14 26] ; [ 9 29],[11.79487179 28.20512821] ; [11.20512821 26.79487179],0
v2,1,0.276824,1.182615,[17 22] ; [12 26],[14.68831169 24.31168831] ; [14.31168831 23.68831169],0
b2,1,0.279932,1.167421,[ 8 18] ; [8 9],[ 9.6744186 16.3255814] ; [ 6.3255814 10.6744186],0
b3,1,0.279932,1.167421,[ 8 18] ; [8 9],[ 9.6744186 16.3255814] ; [ 6.3255814 10.6744186],0
d3,1,0.284272,1.146553,[21 20] ; [24 14],[23.35443038 17.64556962] ; [21.64556962 16.35443038],0
s6,1,0.34509,0.891429,[16 23] ; [12 27],[14. 25.] ; [14. 25.],0
s4,1,0.417393,0.657644,[ 8 33] ; [ 5 34],[ 6.6625 34.3375] ; [ 6.3375 32.6625],0
a7,1,0.428087,0.628007,[19 21] ; [22 17],[20.75949367 19.24050633] ; [20.24050633 18.75949367],0
d2,1,0.492951,0.47008,[19 21] ; [21 17],[20.51282051 19.48717949] ; [19.48717949 18.51282051],0
a4,1,0.506904,0.440453,[17 24] ; [13 25],[15.56962025 25.43037975] ; [14.43037975 23.56962025],0
d4,1,0.577037,0.311049,[28 12] ; [25 14],[26.83544304 13.16455696] ; [26.16455696 12.83544304],0
n5,1,0.579701,0.306719,[27 13] ; [24 15],[25.82278481 14.17721519] ; [25.17721519 13.82278481],0
