Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,101.030995,[189 157] ; [ 39 224],[129.53694581 216.46305419] ; [ 98.46305419 164.53694581],1
a1,1,0.052313,3.765732,[ 17 338] ; [  5 261],[ 12.57648953 342.42351047] ; [  9.42351047 256.57648953],0
s1,1,0.053917,3.715253,[  4 344] ; [  9 254],[  7.40425532 340.59574468] ; [  5.59574468 257.40425532],0
s8,1,0.056872,3.626323,[161 192] ; [101 165],[149.41195477 203.58804523] ; [112.58804523 153.41195477],0
p10,1,0.074689,3.17684,[302  49] ; [213  51],[293.92682927  57.07317073] ; [221.07317073  42.92682927],0
n5,1,0.075789,3.152975,[272  79] ; [188  76],[262.53658537  88.46341463] ; [197.46341463  66.53658537],0
p8,1,0.103311,2.653678,[194 152] ; [131 134],[184.04255319 161.95744681] ; [140.95744681 124.04255319],0
n6,1,0.117279,2.453289,[307  45] ; [220  46],[300.16828479  51.83171521] ; [226.83171521  39.16828479],0
b4,1,0.200081,1.64178,[217 138] ; [149 117],[209.22705314 145.77294686] ; [156.77294686 109.22705314],0
u2,1,0.201656,1.630341,[45 42] ; [61 39],[49.31550802 37.68449198] ; [56.68449198 43.31550802],0
s2,1,0.203669,1.615868,[177 174] ; [119 144],[169.21172638 181.78827362] ; [126.78827362 136.21172638],0
u4,1,0.208113,1.584501,[  7 348] ; [  2 264],[  5.14492754 349.85507246] ; [  3.85507246 262.14492754],0
r2,1,0.222384,1.488918,[330  18] ; [244  20],[326.39215686  21.60784314] ; [247.60784314  16.39215686],0
a4,1,0.230844,1.43565,[160 194] ; [107 158],[152.69466882 201.30533118] ; [114.30533118 150.69466882],0
n3,1,0.27705,1.181506,[50 13] ; [44 18],[47.376 15.624] ; [46.624 15.376],0
p4,1,0.297087,1.087225,[210 142] ; [147 118],[203.66936791 148.33063209] ; [153.33063209 111.66936791],0
a8,1,0.336355,0.924273,[ 51 270] ; [ 32 214],[ 46.98941799 274.01058201] ; [ 36.01058201 209.98941799],0
r4,1,0.33881,0.914928,[322  33] ; [235  31],[318.41384863  36.58615137] ; [238.58615137  27.41384863],0
n1,1,0.407491,0.68611,[18 43] ; [23 40],[20.16935484 40.83064516] ; [20.83064516 42.16935484],0
u3,1,0.44145,0.592511,[49 40] ; [60 39],[51.60106383 37.39893617] ; [57.39893617 41.60106383],0
p1,1,0.543773,0.368591,[ 20 335] ; [ 18 246],[ 21.79321486 333.20678514] ; [ 16.20678514 247.79321486],0
s3,1,0.545388,0.365645,[192 154] ; [140 124],[188.3147541 157.6852459] ; [143.6852459 120.3147541],0
n2,1,0.56868,0.324897,[48 14] ; [46 17],[46.624 15.376] ; [47.376 15.624],0
s5,1,0.653408,0.20163,[101 241] ; [ 73 189],[ 98.52317881 243.47682119] ; [ 75.47682119 186.52317881],0
p2,1,0.695697,0.152987,[306  48] ; [227  39],[304.32580645  49.67419355] ; [228.67419355  37.32580645],0
b1,1,0.725503,0.123281,[118 237] ; [ 92 174],[120.04830918 234.95169082] ; [ 89.95169082 176.04830918],0
p6,1,0.729471,0.119598,[121 228] ; [ 88 176],[118.99021207 230.00978793] ; [ 90.00978793 173.99021207],0
b5,1,0.732956,0.116415,[217 138] ; [159 107],[214.94363929 140.05636071] ; [161.05636071 104.94363929],0
s6,1,0.804115,0.061516,[225 124] ; [167  96],[223.54248366 125.45751634] ; [168.45751634  94.54248366],0
b2,1,0.852159,0.034732,[ 77 144] ; [ 59 106],[ 77.86528497 143.13471503] ; [ 58.13471503 106.86528497],0
b3,1,0.852159,0.034732,[ 77 144] ; [ 59 106],[ 77.86528497 143.13471503] ; [ 58.13471503 106.86528497],0
v4,1,0.900452,0.015648,[333  18] ; [252  13],[333.33603896  17.66396104] ; [251.66396104  13.33603896],0
