Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,45.969811,[94 24] ; [11 36],[75.09090909 42.90909091] ; [29.90909091 17.09090909],1
n6,1,4e-06,21.161836,[106  13] ; [27 20],[95.34337349 23.65662651] ; [37.65662651  9.34337349],1
s7,1,0.001541,10.029481,[54 56] ; [10 36],[45.12820513 64.87179487] ; [18.87179487 27.12820513],0
a5,1,0.001991,9.5581,[98 21] ; [28 19],[90.3253012 28.6746988] ; [35.6746988 11.3253012],0
s8,1,0.002441,9.184327,[52 65] ; [ 9 38],[43.51829268 73.48170732] ; [17.48170732 29.51829268],0
p2,1,0.004868,7.927755,[92 27] ; [26 21],[84.59036145 34.40963855] ; [33.40963855 13.59036145],0
p11,1,0.007109,7.245207,[91 28] ; [26 21],[83.87349398 35.12650602] ; [33.12650602 13.87349398],0
d2,1,0.00819,6.991368,[69 48] ; [17 30],[61.35365854 55.64634146] ; [24.64634146 22.35365854],0
a4,1,0.010247,6.591494,[59 60] ; [13 34],[51.61445783 67.38554217] ; [20.38554217 26.61445783],0
s2,1,0.010946,6.47401,[62 53] ; [15 32],[54.66049383 60.33950617] ; [22.33950617 24.66049383],0
n3,1,0.014362,5.993053,[23  3] ; [12  9],[19.36170213  6.63829787] ; [15.63829787  5.36170213],0
r4,1,0.019617,5.445658,[104  15] ; [34 13],[98.92771084 20.07228916] ; [39.07228916  7.92771084],0
p3,1,0.025075,5.018725,[45 74] ; [ 9 37],[38.94545455 80.05454545] ; [15.05454545 30.94545455],0
u1,1,0.030144,4.701035,[24 95] ; [ 3 44],[19.35542169 99.64457831] ; [ 7.64457831 39.35542169],0
n1,1,0.031347,4.633842,[12 13] ; [ 4 18],[ 8.5106383 16.4893617] ; [ 7.4893617 14.5106383],0
p10,1,0.034418,4.473799,[89 29] ; [27 19],[83.46341463 34.53658537] ; [32.53658537 13.46341463],0
p9,1,0.04524,4.009665,[95 21] ; [31 15],[90.22222222 25.77777778] ; [35.77777778 10.22222222],0
p6,1,0.056917,3.625015,[25 92] ; [ 4 42],[20.81595092 96.18404908] ; [ 8.18404908 37.81595092],0
a2,1,0.060803,3.515347,[28 91] ; [ 5 42],[23.65662651 95.34337349] ; [ 9.34337349 37.65662651],0
p4,1,0.06409,3.428249,[62 57] ; [17 30],[56.63253012 62.36746988] ; [22.36746988 24.63253012],0
b1,1,0.114734,2.487777,[43 76] ; [11 36],[38.71084337 80.28915663] ; [15.28915663 31.71084337],0
p12,1,0.117703,2.447628,[ 15 104] ; [ 2 44],[ 12.26060606 106.73939394] ; [ 4.73939394 41.26060606],0
p1,1,0.143069,2.144634,[ 10 109] ; [ 1 46],[  7.88554217 111.11445783] ; [ 3.11445783 43.88554217],0
b5,1,0.150229,2.069925,[80 39] ; [26 21],[75.98795181 43.01204819] ; [30.01204819 16.98795181],0
n2,1,0.150603,2.066129,[21  5] ; [13  8],[18.80851064  7.19148936] ; [15.19148936  5.80851064],0
d1,1,0.1827,1.775519,[79 40] ; [26 21],[75.27108434 43.72891566] ; [29.72891566 17.27108434],0
s3,1,0.191041,1.70957,[60 56] ; [19 28],[56.2208589 59.7791411] ; [22.7791411 24.2208589],0
s6,1,0.225118,1.471444,[78 39] ; [26 20],[74.65030675 42.34969325] ; [29.34969325 16.65030675],0
s4,1,0.230974,1.434853,[ 14 103] ; [ 9 38],[ 16.40853659 100.59146341] ; [ 6.59146341 40.40853659],0
a3,1,0.285644,1.140038,[86 33] ; [30 17],[83.15662651 35.84337349] ; [32.84337349 14.15662651],0
d4,1,0.289812,1.120496,[103  15] ; [38  9],[100.83636364  17.16363636] ; [40.16363636  6.83636364],0
