Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,7.4e-05,15.704967,[24  7] ; [10 25],[15.96969697 15.03030303] ; [18.03030303 16.96969697],1
s8,1,0.001596,9.964175,[13 18] ; [ 3 32],[ 7.51515152 23.48484848] ; [ 8.48484848 26.51515152],0
v1,1,0.015033,5.912627,[19 12] ; [11 24],[14.09090909 16.90909091] ; [15.90909091 19.09090909],0
s2,1,0.015363,5.874391,[16 15] ; [ 8 27],[11.27272727 19.72727273] ; [12.72727273 22.27272727],0
p11,1,0.02165,5.273685,[22  9] ; [15 20],[17.37878788 13.62121212] ; [19.62121212 15.37878788],0
r3,1,0.024611,5.051039,[27  4] ; [22 13],[23.01515152  7.98484848] ; [25.98484848  9.01515152],0
s3,1,0.029003,4.767447,[22  9] ; [15 19],[17.64615385 13.35384615] ; [19.35384615 14.64615385],0
v4,1,0.050683,3.818717,[25  4] ; [22 12],[21.63492063  7.36507937] ; [25.36507937  8.63492063],0
s6,1,0.052835,3.749124,[18 13] ; [12 23],[14.09090909 16.90909091] ; [15.90909091 19.09090909],0
p8,1,0.052958,3.745245,[13 18] ; [ 7 28],[ 9.39393939 21.60606061] ; [10.60606061 24.39393939],0
a3,1,0.071937,3.238249,[21 10] ; [16 19],[17.37878788 13.62121212] ; [19.62121212 15.37878788],0
p2,1,0.09025,2.869914,[20 10] ; [16 19],[16.61538462 13.38461538] ; [19.38461538 15.61538462],0
d1,1,0.096758,2.758183,[13 18] ; [ 8 27],[ 9.86363636 21.13636364] ; [11.13636364 23.86363636],0
p4,1,0.122102,2.390145,[16 14] ; [12 23],[12.92307692 17.07692308] ; [15.07692308 19.92307692],0
s7,1,0.165247,1.925546,[12 18] ; [ 7 23],[ 9.5 20.5] ; [ 9.5 20.5],0
b3,1,0.203737,1.615385,[ 6 15] ; [10 11],[ 8. 13.] ; [ 8. 13.],0
b2,1,0.203737,1.615385,[ 6 15] ; [10 11],[ 8. 13.] ; [ 8. 13.],0
d5,1,0.205727,1.601245,[19 12] ; [16 19],[16.43939394 14.56060606] ; [18.56060606 16.43939394],0
d4,1,0.223763,1.480076,[21 10] ; [18 16],[18.6 12.4] ; [20.4 13.6],0
a2,1,0.246478,1.343154,[ 3 28] ; [ 1 34],[ 1.87878788 29.12121212] ; [ 2.12121212 32.87878788],0
d3,1,0.255466,1.293165,[13 18] ; [10 25],[10.8030303 20.1969697] ; [12.1969697 22.8030303],0
r1,1,0.282966,1.152787,[20 11] ; [18 17],[17.84848485 13.15151515] ; [20.15151515 14.84848485],0
b4,1,0.282966,1.152787,[20 11] ; [18 17],[17.84848485 13.15151515] ; [20.15151515 14.84848485],0
n5,1,0.296691,1.08901,[15 15] ; [13 22],[12.92307692 17.07692308] ; [15.07692308 19.92307692],0
p1,1,0.310625,1.028018,[ 4 27] ; [ 2 33],[ 2.81818182 28.18181818] ; [ 3.18181818 31.81818182],0
p7,1,0.326414,0.963071,[16 13] ; [15 20],[14.046875 14.953125] ; [16.953125 18.046875],0
a5,1,0.331029,0.94487,[17 14] ; [15 20],[15.03030303 15.96969697] ; [16.96969697 18.03030303],0
u2,1,0.351425,0.868304,[8 2] ; [12  7],[6.89655172 3.10344828] ; [13.10344828  5.89655172],0
p3,1,0.383213,0.760369,[12 19] ; [10 25],[10.33333333 20.66666667] ; [11.66666667 23.33333333],0
n1,1,0.39033,0.737913,[4 7] ; [9 8],[5.10714286 5.89285714] ; [7.89285714 9.10714286],0
p6,1,0.465109,0.533572,[ 8 20] ; [ 7 27],[ 6.77419355 21.22580645] ; [ 8.22580645 25.77419355],0
p5,1,0.465552,0.532514,[ 2 28] ; [ 1 34],[ 1.38461538 28.61538462] ; [ 1.61538462 33.38461538],0
