Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,30.946533,[51  2] ; [2 6],[46.04918033  6.95081967] ; [6.95081967 1.04918033],1
r1,1,0.000249,13.416045,[43 10] ; [2 7],[38.46774194 14.53225806] ; [6.53225806 2.46774194],1
a6,1,0.018432,5.55466,[34 19] ; [2 7],[30.77419355 22.22580645] ; [5.22580645 3.77419355],0
s4,1,0.02333,5.143787,[ 7 46] ; [4 5],[ 9.40322581 43.59677419] ; [1.59677419 7.40322581],0
s6,1,0.04071,4.188043,[41 12] ; [4 5],[38.46774194 14.53225806] ; [6.53225806 2.46774194],0
v1,1,0.049146,3.870367,[30 22] ; [2 7],[27.27868852 24.72131148] ; [4.72131148 4.27868852],0
n6,1,0.083047,3.004232,[47  6] ; [6 3],[45.30645161  7.69354839] ; [7.69354839 1.30645161],0
b3,1,0.08923,2.888216,[20 17] ; [1 5],[18.06976744 18.93023256] ; [2.93023256 3.06976744],0
b2,1,0.08923,2.888216,[20 17] ; [1 5],[18.06976744 18.93023256] ; [2.93023256 3.06976744],0
r3,1,0.091584,2.846313,[50  3] ; [7 2],[48.72580645  4.27419355] ; [8.27419355 0.72580645],0
v3,1,0.103157,2.656037,[20 31] ; [1 8],[17.85 33.15] ; [3.15 5.85],0
a5,1,0.103904,2.644573,[33 20] ; [3 6],[30.77419355 22.22580645] ; [5.22580645 3.77419355],0
a7,1,0.103904,2.644573,[33 20] ; [3 6],[30.77419355 22.22580645] ; [5.22580645 3.77419355],0
n4,1,0.105854,2.615054,[38 15] ; [4 5],[35.90322581 17.09677419] ; [6.09677419 2.90322581],0
d3,1,0.162828,1.94776,[25 28] ; [2 7],[23.08064516 29.91935484] ; [3.91935484 5.08064516],0
n1,1,0.164264,1.934524,[3 6] ; [3 1],[4.15384615 4.84615385] ; [1.84615385 2.15384615],0
d2,1,0.235555,1.407002,[16 37] ; [1 8],[14.53225806 38.46774194] ; [2.46774194 6.53225806],0
p9,1,0.262364,1.256239,[48  5] ; [7 2],[47.01612903  5.98387097] ; [7.98387097 1.01612903],0
s3,1,0.270582,1.213794,[39 14] ; [5 4],[37.61290323 15.38709677] ; [6.38709677 2.61290323],0
v2,1,0.276609,1.183673,[26 23] ; [3 6],[24.5 24.5] ; [4.5 4.5],0
s1,1,0.342896,0.899572,[ 2 51] ; [1 8],[ 2.56451613 50.43548387] ; [0.43548387 8.56451613],0
s7,1,0.356796,0.849138,[41 10] ; [6 3],[39.95 11.05] ; [7.05 1.95],0
p8,1,0.424502,0.637818,[34 19] ; [7 2],[35.0483871 17.9516129] ; [5.9516129 3.0483871],0
b1,1,0.497953,0.459296,[23 30] ; [5 4],[23.93548387 29.06451613] ; [4.06451613 4.93548387],0
p1,1,0.498376,0.458393,[11 42] ; [1 8],[10.25806452 42.74193548] ; [1.74193548 7.25806452],0
u2,1,0.524471,0.405093,[14  7] ; [2 2],[13.44  7.56] ; [2.56 1.44],0
a4,1,0.573304,0.317186,[10 43] ; [1 8],[ 9.40322581 43.59677419] ; [1.59677419 7.40322581],0
p7,1,0.594926,0.282717,[38 15] ; [5 3],[37.36065574 15.63934426] ; [5.63934426 2.36065574],0
a8,1,0.612093,0.257138,[ 9 41] ; [1 8],[ 8.47457627 41.52542373] ; [1.52542373 7.47457627],0
b4,1,0.641618,0.216632,[28 25] ; [4 5],[27.35483871 25.64516129] ; [4.64516129 4.35483871],0
p6,1,0.643861,0.213728,[22 31] ; [3 6],[21.37096774 31.62903226] ; [3.62903226 5.37096774],0
p11,1,0.657995,0.195968,[44  9] ; [8 1],[44.4516129  8.5483871] ; [7.5483871 1.4516129],0
s2,1,0.702444,0.145941,[33 20] ; [5 4],[32.48387097 20.51612903] ; [5.51612903 3.48387097],0
p2,1,0.703548,0.144807,[44  9] ; [7 2],[43.59677419  9.40322581] ; [7.40322581 1.59677419],0
p10,1,0.753795,0.09837,[45  8] ; [8 1],[45.30645161  7.69354839] ; [7.69354839 1.30645161],0
a3,1,0.785128,0.074334,[32 21] ; [5 4],[31.62903226 21.37096774] ; [5.37096774 3.62903226],0
n5,1,0.790406,0.070641,[39 14] ; [7 2],[39.32258065 13.67741935] ; [6.67741935 2.32258065],0
u3,1,0.791959,0.069573,[12  9] ; [2 2],[11.76  9.24] ; [2.24 1.76],0
p3,1,0.797958,0.065531,[26 27] ; [4 5],[25.64516129 27.35483871] ; [4.35483871 4.64516129],0
d4,1,0.797958,0.065531,[27 26] ; [5 4],[27.35483871 25.64516129] ; [4.64516129 4.35483871],0
p4,1,0.884048,0.021269,[34 19] ; [6 3],[34.19354839 18.80645161] ; [5.80645161 3.19354839],0
b5,1,0.953239,0.003439,[30 23] ; [5 4],[29.91935484 23.08064516] ; [5.08064516 3.91935484],0
n3,1,1.0,0.0,[6 2] ; [3 1],[6. 2.] ; [3. 1.],0
