Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.02494,5.028056,[6 2] ; [ 9 20],[3.24324324 4.75675676] ; [11.75675676 17.24324324],0
n5,1,0.030479,4.682049,[8 1] ; [15 16],[5.175 3.825] ; [17.825 13.175],0
p5,1,0.031818,4.608295,[3 6] ; [ 2 29],[1.125 7.875] ; [ 3.875 27.125],0
r2,1,0.087569,2.918495,[3 6] ; [19 10],[5.21052632 3.78947368] ; [16.78947368 12.21052632],0
p8,1,0.112786,2.51474,[4 5] ; [ 6 26],[2.19512195 6.80487805] ; [ 7.80487805 24.19512195],0
p9,1,0.113846,2.5,[6 2] ; [14 18],[4. 4.] ; [16. 16.],0
p11,1,0.119312,2.426329,[6 3] ; [12 20],[3.95121951 5.04878049] ; [14.04878049 17.95121951],0
v1,1,0.181092,1.78864,[5 4] ; [10 22],[3.29268293 5.70731707] ; [11.70731707 20.29268293],0
n6,1,0.191014,1.709783,[7 2] ; [16 14],[5.30769231 3.69230769] ; [17.69230769 12.30769231],0
p2,1,0.216222,1.529271,[7 2] ; [17 14],[5.4 3.6] ; [18.6 12.4],0
r3,1,0.21934,1.508684,[6 3] ; [13 17],[4.38461538 4.61538462] ; [14.61538462 15.38461538],0
s3,1,0.226346,1.463677,[5 3] ; [12 19],[3.48717949 4.51282051] ; [13.51282051 17.48717949],0
n4,1,0.24214,1.36809,[7 2] ; [18 14],[5.48780488 3.51219512] ; [19.51219512 12.48780488],0
s6,1,0.249819,1.324314,[5 4] ; [11 21],[3.51219512 5.48780488] ; [12.48780488 19.51219512],0
d2,1,0.279227,1.170848,[5 4] ; [11 20],[3.6 5.4] ; [12.4 18.6],0
p4,1,0.282759,1.153781,[4 5] ; [ 8 23],[2.7 6.3] ; [ 9.3 21.7],0
p12,1,0.325805,0.9655,[1 8] ; [ 1 31],[0.43902439 8.56097561] ; [ 1.56097561 30.43902439],0
b1,1,0.375711,0.784689,[3 6] ; [16 16],[4.17073171 4.82926829] ; [14.82926829 17.17073171],0
a6,1,0.375711,0.784689,[3 6] ; [16 16],[4.17073171 4.82926829] ; [14.82926829 17.17073171],0
v2,1,0.409145,0.681283,[5 4] ; [12 18],[3.92307692 5.07692308] ; [13.07692308 16.92307692],0
a7,1,0.424202,0.638645,[6 3] ; [16 15],[4.95 4.05] ; [17.05 13.95],0
p3,1,0.448881,0.573477,[1 8] ; [ 7 24],[1.8 7.2] ; [ 6.2 24.8],0
n1,1,0.455924,0.555882,[3 3] ; [ 7 14],[2.22222222 3.77777778] ; [ 7.77777778 13.22222222],0
a2,1,0.465985,0.531481,[2 7] ; [ 4 28],[1.31707317 7.68292683] ; [ 4.68292683 27.31707317],0
b3,1,0.478188,0.502994,[1 5] ; [ 6 13],[1.68 4.32] ; [ 5.32 13.68],0
b2,1,0.478188,0.502994,[1 5] ; [ 6 13],[1.68 4.32] ; [ 5.32 13.68],0
s2,1,0.478812,0.501567,[3 5] ; [ 8 24],[2.2 5.8] ; [ 8.8 23.2],0
u2,1,0.514828,0.424242,[1 2] ; [6 5],[1.5 1.5] ; [5.5 5.5],0
d1,1,0.530357,0.393707,[5 4] ; [14 18],[4.17073171 4.82926829] ; [14.82926829 17.17073171],0
d3,1,0.575217,0.314032,[6 3] ; [18 14],[5.26829268 3.73170732] ; [18.73170732 13.26829268],0
v4,1,0.592704,0.286141,[6 3] ; [17 13],[5.30769231 3.69230769] ; [17.69230769 12.30769231],0
u1,1,0.620788,0.244761,[1 8] ; [ 2 30],[0.65853659 8.34146341] ; [ 2.34146341 29.65853659],0
p6,1,0.642155,0.215934,[2 7] ; [ 5 27],[1.53658537 7.46341463] ; [ 5.46341463 26.53658537],0
n3,1,0.663674,0.189091,[3 3] ; [ 8 12],[2.53846154 3.46153846] ; [ 8.46153846 11.53846154],0
d5,1,0.72402,0.124674,[7 2] ; [23  9],[6.58536585 2.41463415] ; [23.41463415  8.58536585],0
v3,1,0.761595,0.092044,[3 6] ; [ 9 23],[2.63414634 6.36585366] ; [ 9.36585366 22.63414634],0
p7,1,0.825309,0.048718,[3 5] ; [10 20],[2.73684211 5.26315789] ; [10.26315789 19.73684211],0
a5,1,0.837201,0.04222,[5 4] ; [19 13],[5.26829268 3.73170732] ; [18.73170732 13.26829268],0
d4,1,0.849842,0.035842,[7 2] ; [25  6],[7.2 1.8] ; [24.8  6.2],0
s5,1,0.86388,0.029391,[2 7] ; [ 8 24],[2.19512195 6.80487805] ; [ 7.80487805 24.19512195],0
a4,1,0.897213,0.016688,[4 5] ; [15 17],[4.17073171 4.82926829] ; [14.82926829 17.17073171],0
b5,1,0.897213,0.016688,[5 4] ; [17 15],[4.82926829 4.17073171] ; [17.17073171 14.82926829],0
a3,1,0.905214,0.014179,[6 3] ; [20 11],[5.85 3.15] ; [20.15 10.85],0
u3,1,1.0,0.0,[1 2] ; [4 8],[1. 2.] ; [4. 8.],0
