Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,47.617731,[ 2 37] ; [69 29],[20.21167883 18.78832117] ; [50.78832117 47.21167883],1
d3,1,0.0,30.087896,[16 23] ; [85 13],[28.75182482 10.24817518] ; [72.24817518 25.75182482],1
d4,1,4e-06,21.477566,[22 17] ; [89  9],[31.59854015  7.40145985] ; [79.40145985 18.59854015],1
a5,1,4e-05,16.873314,[16 23] ; [76 22],[26.18978102 12.81021898] ; [65.81021898 32.18978102],1
p10,1,7.3e-05,15.724663,[18 21] ; [78 19],[27.52941176 11.47058824] ; [68.47058824 28.52941176],1
d2,1,0.00018,14.027759,[ 7 32] ; [52 46],[16.79562044 22.20437956] ; [42.20437956 55.79562044],1
v2,1,0.00065,11.626887,[10 28] ; [55 38],[18.85496183 19.14503817] ; [46.14503817 46.85496183],1
s6,1,0.001564,10.001601,[14 25] ; [63 33],[22.24444444 16.75555556] ; [54.75555556 41.24444444],0
a4,1,0.001691,9.85841,[ 6 33] ; [43 55],[13.94890511 25.05109489] ; [35.05109489 62.94890511],0
r3,1,0.00265,9.034217,[33  6] ; [96  2],[36.72262774  2.27737226] ; [92.27737226  5.72262774],0
s7,1,0.003069,8.765745,[ 7 30] ; [45 51],[14.46616541 22.53383459] ; [37.53383459 58.46616541],0
r4,1,0.004436,8.09623,[28 11] ; [89  9],[33.30656934  5.69343066] ; [83.69343066 14.30656934],0
n4,1,0.005509,7.70434,[ 9 30] ; [48 50],[16.22627737 22.77372263] ; [40.77372263 57.22627737],0
v4,1,0.009112,6.800835,[33  6] ; [94  3],[36.41911765  2.58088235] ; [90.58088235  6.41911765],0
p9,1,0.013355,6.121508,[23 16] ; [78 20],[28.75182482 10.24817518] ; [72.24817518 25.75182482],0
a3,1,0.013898,6.050993,[20 18] ; [73 25],[25.98529412 12.01470588] ; [67.01470588 30.98529412],0
p8,1,0.014638,5.959581,[16 23] ; [62 35],[22.36764706 16.63235294] ; [55.63235294 41.36764706],0
r2,1,0.014665,5.956331,[31  8] ; [89  6],[34.92537313  4.07462687] ; [85.07462687  9.92537313],0
