Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,44.288039,[53  2] ; [14 28],[37.98969072 17.01030928] ; [29.01030928 12.98969072],1
d2,1,0.335153,0.928884,[29 26] ; [18 24],[26.64948454 28.35051546] ; [20.35051546 21.64948454],0
d4,1,0.338397,0.916493,[40 14] ; [28 15],[37.8556701 16.1443299] ; [30.1443299 12.8556701],0
u2,1,0.349898,0.873828,[11 12] ; [ 6 12],[ 9.53658537 13.46341463] ; [ 7.46341463 10.53658537],0
b5,1,0.356955,0.848577,[32 23] ; [21 22],[29.74489796 25.25510204] ; [23.25510204 19.74489796],0
n5,1,0.431331,0.619238,[27 28] ; [24 18],[28.91752577 26.08247423] ; [22.08247423 19.91752577],0
d1,1,0.556778,0.345314,[25 30] ; [17 26],[23.57142857 31.42857143] ; [18.42857143 24.57142857],0
n4,1,0.582788,0.301748,[31 24] ; [26 16],[32.31958763 22.68041237] ; [24.68041237 17.31958763],0
s4,1,0.606618,0.265129,[11 43] ; [ 7 36],[10.02061856 43.97938144] ; [ 7.97938144 35.02061856],0
n1,1,0.608757,0.261988,[ 8 11] ; [ 9 17],[ 7.17777778 11.82222222] ; [ 9.82222222 16.17777778],0
p1,1,0.715751,0.1326,[ 4 51] ; [ 4 39],[ 4.48979592 50.51020408] ; [ 3.51020408 39.48979592],0
d3,1,0.776428,0.080643,[31 24] ; [23 20],[30.30612245 24.69387755] ; [23.69387755 19.30612245],0
a4,1,0.861147,0.030595,[20 35] ; [16 26],[20.41237113 34.58762887] ; [15.58762887 26.41237113],0
a3,1,0.918251,0.010534,[32 23] ; [24 18],[31.75257732 23.24742268] ; [24.24742268 17.75257732],0
