Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v1,1,1.3e-05,19.023353,[27 18] ; [19 68],[15.68181818 29.31818182] ; [30.31818182 56.68181818],1
r3,1,0.00753,7.142014,[41  5] ; [60 28],[34.67164179 11.32835821] ; [66.32835821 21.67164179],0
d4,1,0.009367,6.751553,[39  7] ; [55 32],[32.5112782 13.4887218] ; [61.4887218 25.5112782],0
n5,1,0.009901,6.652638,[18 28] ; [55 33],[25.05970149 20.94029851] ; [47.94029851 40.05970149],0
d1,1,0.022228,5.227877,[25 22] ; [29 59],[18.8 28.2] ; [35.2 52.8],0
n3,1,0.022743,5.188055,[14  3] ; [20 20],[10.14035088  6.85964912] ; [23.85964912 16.14035088],0
v3,1,0.02876,4.781939,[16 28] ; [16 69],[10.91472868 33.08527132] ; [21.08527132 63.91472868],0
v4,1,0.039527,4.238057,[41  6] ; [63 25],[36.20740741 10.79259259] ; [67.79259259 20.20740741],0
p2,1,0.040337,4.203655,[29 18] ; [38 50],[23.32592593 23.67407407] ; [43.67407407 44.32592593],0
p11,1,0.052159,3.770664,[28 19] ; [37 51],[22.62962963 24.37037037] ; [42.37037037 45.62962963],0
s6,1,0.057079,3.620302,[22 25] ; [26 60],[16.96240602 30.03759398] ; [31.03759398 54.96240602],0
s2,1,0.062966,3.457497,[16 31] ; [17 70],[11.57462687 35.42537313] ; [21.42537313 65.57462687],0
p3,1,0.074313,3.185088,[12 34] ; [12 76],[ 8.23880597 37.76119403] ; [15.76119403 72.23880597],0
a7,1,0.092813,2.82489,[31 15] ; [46 42],[26.43283582 19.56716418] ; [50.56716418 37.43283582],0
s7,1,0.116054,2.46978,[14 31] ; [15 65],[10.44 34.56] ; [18.56 61.44],0
s8,1,0.136719,2.214502,[10 37] ; [10 76],[ 7.06766917 39.93233083] ; [12.93233083 73.06766917],0
d5,1,0.147553,2.097366,[34 13] ; [52 35],[30.1641791 16.8358209] ; [55.8358209 31.1641791],0
s5,1,0.162345,1.952244,[10 35] ; [11 75],[ 7.21374046 37.78625954] ; [13.78625954 72.21374046],0
u4,1,0.241532,1.371632,[ 2 45] ; [ 1 87],[ 1.04444444 45.95555556] ; [ 1.95555556 86.04444444],0
u2,1,0.255155,1.294856,[8 6] ; [15 23],[6.19230769 7.80769231] ; [16.80769231 21.19230769],0
s4,1,0.28573,1.139631,[ 4 43] ; [13 74],[ 5.96268657 41.03731343] ; [11.03731343 75.96268657],0
