Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,79.347221,[ 39 143] ; [159  86],[84.39344262 97.60655738] ; [113.60655738 131.39344262],1
p6,1,0.0,45.064216,[ 21 160] ; [101 143],[ 51.95764706 129.04235294] ; [ 70.04235294 173.95764706],1
p7,1,0.0,35.541989,[ 72 106] ; [169  74],[101.89548694  76.10451306] ; [139.10451306 103.89548694],1
p8,1,0.0,33.801576,[ 59 122] ; [148  94],[88.57446809 92.42553191] ; [118.42553191 123.57446809],1
p2,1,0.0,31.777846,[124  59] ; [218  25],[146.91549296  36.08450704] ; [195.08450704  47.91549296],1
s6,1,7.1e-05,15.77956,[ 82 101] ; [157  88],[102.18925234  80.81074766] ; [136.81074766 108.18925234],1
p11,1,0.000125,14.716989,[128  56] ; [209  37],[144.20465116  39.79534884] ; [192.79534884  53.20465116],1
p10,1,0.000135,14.570426,[124  59] ; [203  40],[140.47183099  42.52816901] ; [186.52816901  56.47183099],1
s8,1,0.000514,12.063465,[ 51 133] ; [108 137],[ 68.1958042 115.8041958] ; [ 90.8041958 154.1958042],1
a7,1,0.002462,9.168571,[123  60] ; [197  49],[136.5034965  46.4965035] ; [183.4965035  62.5034965],0
s2,1,0.002716,8.989068,[ 55 127] ; [109 136],[ 69.90163934 112.09836066] ; [ 94.09836066 150.90163934],0
p9,1,0.003039,8.784185,[132  47] ; [209  36],[143.95990566  35.04009434] ; [197.04009434  47.95990566],0
p12,1,0.003313,8.626283,[  3 178] ; [ 20 225],[  9.77230047 171.22769953] ; [ 13.22769953 231.77230047],0
v1,1,0.003948,8.307727,[ 78 102] ; [137 101],[92.58373206 87.41626794] ; [122.41626794 115.58373206],0
s3,1,0.00417,8.208057,[ 69 115] ; [125 118],[ 83.5971897 100.4028103] ; [110.4028103 132.5971897],0
n5,1,0.009785,6.673613,[123  59] ; [192  52],[134.57746479  47.42253521] ; [180.42253521  63.57746479],0
s7,1,0.012123,6.29274,[ 62 111] ; [113 121],[74.38574939 98.61425061] ; [100.61425061 133.38574939],0
r4,1,0.012935,6.178019,[149  35] ; [220  26],[157.89767442  26.10232558] ; [211.10232558  34.89767442],0
v2,1,0.024102,5.087263,[86 91] ; [141  95],[97.28571429 79.71428571] ; [129.71428571 106.28571429],0
n6,1,0.041747,4.145426,[137  45] ; [204  41],[145.3442623  36.6557377] ; [195.6557377  49.3442623],0
