Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,205.200492,[ 66 290] ; [261 103],[161.68333333 194.31666667] ; [165.31666667 198.68333333],1
s2,1,0.0,147.131751,[101 251] ; [270  95],[182.13668061 169.86331939] ; [188.86331939 176.13668061],1
s3,1,0.0,113.547677,[124 225] ; [273  90],[194.59691011 154.40308989] ; [202.40308989 160.59691011],1
s6,1,0.0,92.809705,[179 169] ; [307  54],[238.54442877 109.45557123] ; [247.45557123 113.54442877],1
a3,1,0.0,45.404508,[213 142] ; [301  63],[253.78303199 101.21696801] ; [260.21696801 103.78303199],1
s5,1,0.0,35.328285,[ 84 261] ; [161 190],[121.44396552 223.55603448] ; [123.55603448 227.44396552],1
p6,1,0.0,34.048138,[ 97 257] ; [175 185],[134.85714286 219.14285714] ; [137.14285714 222.85714286],1
p4,1,0.0,30.017145,[178 175] ; [257 108],[213.86490251 139.13509749] ; [221.13509749 143.86490251],1
u1,1,0.0,29.216481,[ 40 317] ; [ 99 267],[ 68.63485477 288.36514523] ; [ 70.36514523 295.63485477],1
n4,1,0.0,25.360459,[259  97] ; [320  45],[285.88626907  70.11373093] ; [293.11373093  71.88626907],1
p3,1,1e-06,23.792177,[146 210] ; [216 149],[178.740638 177.259362] ; [183.259362 181.740638],1
n5,1,4e-06,21.481757,[255  99] ; [315  51],[280.25  73.75] ; [289.75  76.25],1
p5,1,1.2e-05,19.159789,[ 24 332] ; [ 63 299],[ 43.13649025 312.86350975] ; [ 43.86350975 318.13649025],1
v3,1,2.1e-05,18.111087,[113 233] ; [172 183],[140.67047076 205.32952924] ; [144.32952924 210.67047076],1
d2,1,3e-05,17.448354,[148 206] ; [210 156],[176.01666667 177.98333333] ; [181.98333333 184.01666667],1
a5,1,4.4e-05,16.702819,[239 118] ; [294  72],[263.18257261  93.81742739] ; [269.81742739  96.18257261],1
a2,1,0.0002,13.826501,[ 65 292] ; [110 256],[ 86.41078838 270.58921162] ; [ 88.58921162 277.41078838],1
p9,1,0.000311,13.004607,[284  67] ; [328  35],[300.85714286  50.14285714] ; [311.14285714  51.85714286],1
p7,1,0.000359,12.735175,[203 148] ; [251 104],[225.71388102 125.28611898] ; [228.28611898 126.71388102],1
a4,1,0.000513,12.068447,[139 216] ; [190 175],[162.21527778 192.78472222] ; [166.78472222 198.21527778],1
r1,1,0.00132,10.314318,[270  85] ; [312  53],[286.95833333  68.04166667] ; [295.04166667  69.95833333],0
d1,1,0.002064,9.492053,[193 164] ; [239 127],[213.31120332 143.68879668] ; [218.68879668 147.31120332],0
p10,1,0.002202,9.373089,[276  76] ; [316  47],[291.44615385  60.55384615] ; [300.55384615  62.44615385],0
u4,1,0.003001,8.806796,[  3 354] ; [ 16 350],[  9.38174274 347.61825726] ; [  9.61825726 356.38174274],0
s1,1,0.003088,8.754494,[  4 347] ; [ 18 344],[ 10.83029453 340.16970547] ; [ 11.16970547 350.83029453],0
n1,1,0.007198,7.222976,[24 60] ; [37 38],[32.22641509 51.77358491] ; [28.77358491 46.22641509],0
p8,1,0.009099,6.803223,[172 180] ; [211 149],[189.34831461 162.65168539] ; [193.65168539 166.34831461],0
p12,1,0.012285,6.26927,[ 20 336] ; [ 39 324],[ 29.21279555 326.78720445] ; [ 29.78720445 333.21279555],0
a8,1,0.016967,5.699769,[ 35 294] ; [ 56 272],[ 45.56925419 283.43074581] ; [ 45.43074581 282.56925419],0
p2,1,0.021506,5.285343,[287  68] ; [318  47],[298.29861111  56.70138889] ; [306.70138889  58.29861111],0
r2,1,0.0256,4.982847,[334  19] ; [355   8],[339.68854749  13.31145251] ; [349.31145251  13.68854749],0
v1,1,0.032943,4.548759,[174 175] ; [206 150],[188.11347518 160.88652482] ; [191.88652482 164.11347518],0
v2,1,0.033843,4.502637,[176 162] ; [215 143],[189.88218391 148.11781609] ; [201.11781609 156.88218391],0
d4,1,0.03528,4.431559,[282  74] ; [311  54],[292.79889043  63.20110957] ; [300.20110957  64.79889043],0
d5,1,0.050269,3.832455,[277  79] ; [305  60],[287.36754508  68.63245492] ; [294.63245492  70.36754508],0
d3,1,0.051997,3.775859,[235 121] ; [266 100],[247.03047091 108.96952909] ; [253.96952909 112.03047091],0
b3,1,0.054004,3.712569,[ 64 122] ; [113 147],[ 73.8161435 112.1838565] ; [103.1838565 156.8161435],0
b2,1,0.054004,3.712569,[ 64 122] ; [113 147],[ 73.8161435 112.1838565] ; [103.1838565 156.8161435],0
s4,1,0.057406,3.610775,[ 52 297] ; [ 74 290],[ 61.67461431 287.32538569] ; [ 64.32538569 299.67461431],0
r4,1,0.072996,3.214324,[324  33] ; [345  21],[330.33609959  26.66390041] ; [338.66390041  27.33609959],0
u3,1,0.075934,3.149854,[73 69] ; [42 23],[78.88888889 63.11111111] ; [36.11111111 28.88888889],0
p1,1,0.085954,2.94857,[ 25 330] ; [ 39 326],[ 31.55555556 323.44444444] ; [ 32.44444444 332.55555556],0
a1,1,0.092459,2.831033,[ 12 345] ; [ 22 344],[ 16.78838174 340.21161826] ; [ 17.21161826 348.78838174],0
u2,1,0.144235,2.13219,[67 74] ; [38 27],[71.86893204 69.13106796] ; [33.13106796 31.86893204],0
r3,1,0.243924,1.357771,[337  19] ; [353  13],[340.22160665  15.77839335] ; [349.77839335  16.22160665],0
b5,1,0.308849,1.035593,[221 136] ; [213 153],[214.29875519 142.70124481] ; [219.70124481 146.29875519],0
b4,1,0.320043,0.988771,[213 144] ; [205 161],[206.39834025 150.60165975] ; [211.60165975 154.39834025],0
a6,1,0.326715,0.961873,[246 111] ; [239 126],[239.81301939 117.18698061] ; [245.18698061 119.81301939],0
b1,1,0.361001,0.834408,[122 235] ; [137 229],[127.8879668 229.1120332] ; [131.1120332 234.8879668],0
a7,1,0.371757,0.797783,[262  92] ; [260 106],[256.65  97.35] ; [265.35 100.65],0
n3,1,0.501785,0.451158,[63 22] ; [52 23],[61.09375 23.90625] ; [53.90625 21.09375],0
n2,1,0.522003,0.409935,[62 23] ; [58 17],[63.75 21.25] ; [56.25 18.75],0
p11,1,0.797365,0.065925,[288  69] ; [298  68],[289.3526971  67.6473029] ; [296.6473029  69.3526971],0
