Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s1,1,0.015613,5.845953,[2 7] ; [ 19 397],[0.44470588 8.55529412] ; [ 20.55529412 395.44470588],0
p1,1,0.016957,5.700797,[3 6] ; [ 39 378],[0.88732394 8.11267606] ; [ 41.11267606 375.88732394],0
b4,1,0.065963,3.380719,[8 1] ; [246 175],[5.31627907 3.68372093] ; [248.68372093 172.31627907],0
r1,1,0.074071,3.190415,[6 3] ; [365  54],[7.80140187 1.19859813] ; [363.19859813  55.80140187],0
b5,1,0.084566,2.974891,[8 1] ; [255 166],[5.50465116 3.49534884] ; [257.49534884 163.50465116],0
s5,1,0.084974,2.967097,[7 2] ; [195 205],[4.44498778 4.55501222] ; [197.55501222 202.44498778],0
a4,1,0.108007,2.583139,[2 7] ; [207 213],[4.38461538 4.61538462] ; [204.61538462 215.38461538],0
p8,1,0.138801,2.191202,[7 2] ; [219 195],[4.80851064 4.19148936] ; [221.19148936 192.80851064],0
p7,1,0.149296,2.079425,[4 5] ; [272 132],[6.01452785 2.98547215] ; [269.98547215 134.01452785],0
d5,1,0.16667,1.912639,[6 3] ; [350  67],[7.52112676 1.47887324] ; [348.47887324  68.52112676],0
n1,1,0.231235,1.43325,[3 1] ; [36 45],[1.83529412 2.16470588] ; [37.16470588 43.83529412],0
a2,1,0.245684,1.347678,[1 8] ; [121 300],[2.55348837 6.44651163] ; [119.44651163 301.55348837],0
d3,1,0.289072,1.123939,[5 4] ; [299 118],[6.42253521 2.57746479] ; [297.57746479 119.42253521],0
b1,1,0.335694,0.926806,[5 4] ; [167 254],[3.6 5.4] ; [168.4 252.6],0
a3,1,0.33747,0.920019,[8 1] ; [314 105],[6.77102804 2.22897196] ; [315.22897196 103.77102804],0
u1,1,0.383431,0.759671,[1 8] ; [ 99 322],[2.09302326 6.90697674] ; [ 97.90697674 323.09302326],0
a5,1,0.389187,0.741481,[8 1] ; [322  98],[6.92307692 2.07692308] ; [323.07692308  96.92307692],0
s4,1,0.395646,0.72152,[1 8] ; [ 96 319],[2.05896226 6.94103774] ; [ 94.94103774 320.05896226],0
d4,1,0.415349,0.663437,[7 2] ; [363  54],[7.81690141 1.18309859] ; [362.18309859  54.81690141],0
a6,1,0.417397,0.657632,[7 2] ; [270 147],[5.85211268 3.14788732] ; [271.14788732 145.85211268],0
p5,1,0.439391,0.597872,[2 7] ; [ 55 358],[1.21563981 7.78436019] ; [ 55.78436019 357.21563981],0
p6,1,0.455691,0.556459,[5 4] ; [178 235],[3.9028436 5.0971564] ; [179.0971564 233.9028436],0
a1,1,0.49251,0.471039,[1 8] ; [ 24 397],[0.52325581 8.47674419] ; [ 24.47674419 396.52325581],0
v3,1,0.499625,0.455734,[3 6] ; [179 222],[3.99512195 5.00487805] ; [178.00487805 222.99512195],0
d1,1,0.553516,0.351057,[5 4] ; [274 147],[5.83953488 3.16046512] ; [273.16046512 147.83953488],0
d2,1,0.586381,0.296032,[4 5] ; [224 194],[4.80562061 4.19437939] ; [223.19437939 194.80562061],0
p2,1,0.619985,0.245888,[7 2] ; [350  67],[7.54225352 1.45774648] ; [349.45774648  67.54225352],0
v1,1,0.646359,0.210521,[6 3] ; [241 167],[5.33093525 3.66906475] ; [241.66906475 166.33093525],0
s7,1,0.808531,0.05872,[6 3] ; [283 119],[6.32846715 2.67153285] ; [282.67153285 119.32846715],0
a7,1,0.818234,0.052816,[7 2] ; [311 107],[6.70257611 2.29742389] ; [311.29742389 106.70257611],0
s8,1,0.821907,0.050667,[6 3] ; [264 155],[5.67757009 3.32242991] ; [264.32242991 154.67757009],0
v2,1,0.830573,0.045782,[5 4] ; [237 164],[5.31219512 3.68780488] ; [236.68780488 164.31219512],0
p10,1,0.835754,0.042985,[8 1] ; [359  56],[7.79009434 1.20990566] ; [359.20990566  55.79009434],0
b2,1,0.883474,0.021482,[3 5] ; [103 154],[3.2 4.8] ; [102.8 154.2],0
b3,1,0.883474,0.021482,[3 5] ; [103 154],[3.2 4.8] ; [102.8 154.2],0
p3,1,0.896317,0.016982,[5 4] ; [222 194],[4.80705882 4.19294118] ; [222.19294118 193.80705882],0
s6,1,0.925736,0.008688,[8 1] ; [362  50],[7.90973872 1.09026128] ; [362.09026128  49.90973872],0
p4,1,0.948091,0.004239,[6 3] ; [273 143],[5.90823529 3.09176471] ; [273.09176471 142.90823529],0
n3,1,0.967096,0.001702,[3 1] ; [63 20],[3.03448276 0.96551724] ; [62.96551724 20.03448276],0
p12,1,0.96832,0.001577,[1 8] ; [ 48 368],[1.03764706 7.96235294] ; [ 47.96235294 368.03764706],0
p11,1,0.978828,0.000704,[7 2] ; [329  92],[7.03255814 1.96744186] ; [328.96744186  92.03255814],0
s3,1,0.979581,0.000655,[7 1] ; [367  51],[7.02347418 0.97652582] ; [366.97652582  51.02347418],0
p9,1,0.985672,0.000323,[8 1] ; [367  45],[8.01662708 0.98337292] ; [366.98337292  45.01662708],0
