Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,2e-06,22.91437,[54 21] ; [26 52],[39.21568627 35.78431373] ; [40.78431373 37.21568627],1
s8,1,2e-06,22.890724,[35 41] ; [ 9 70],[21.57419355 54.42580645] ; [22.42580645 56.57419355],1
s2,1,2e-06,22.405575,[45 31] ; [17 61],[30.5974026 45.4025974] ; [31.4025974 46.5974026],1
r3,1,0.000111,14.938764,[73  2] ; [60 19],[64.77272727 10.22727273] ; [68.22727273 10.77272727],1
s7,1,0.000119,14.803306,[35 40] ; [12 59],[24.14383562 50.85616438] ; [22.85616438 48.14383562],1
s5,1,0.000492,12.146549,[23 48] ; [ 7 69],[14.48979592 56.51020408] ; [15.51020408 60.48979592],1
p4,1,0.000545,11.955056,[42 34] ; [21 55],[31.5 44.5] ; [31.5 44.5],1
p9,1,0.002411,9.207267,[58 16] ; [43 35],[49.17105263 24.82894737] ; [51.82894737 26.17105263],0
p7,1,0.005291,7.777117,[41 29] ; [27 49],[32.60273973 37.39726027] ; [35.39726027 40.60273973],0
d1,1,0.008176,6.994556,[45 31] ; [30 49],[36.77419355 39.22580645] ; [38.22580645 40.77419355],0
p2,1,0.014568,5.967949,[59 17] ; [45 31],[52. 24.] ; [52. 24.],0
r4,1,0.01527,5.885024,[66 10] ; [56 23],[59.81935484 16.18064516] ; [62.18064516 16.81935484],0
p3,1,0.015905,5.8133,[35 41] ; [21 56],[27.81699346 48.18300654] ; [28.18300654 48.81699346],0
v4,1,0.017933,5.602726,[71  5] ; [62 15],[66.06535948  9.93464052] ; [66.93464052 10.06535948],0
s4,1,0.032798,4.556291,[16 60] ; [ 7 72],[11.27741935 64.72258065] ; [11.72258065 67.27741935],0
p10,1,0.036035,4.395437,[49 25] ; [38 39],[42.63576159 31.36423841] ; [44.36423841 32.63576159],0
r1,1,0.039478,4.240162,[62 13] ; [54 25],[56.49350649 18.50649351] ; [59.50649351 19.49350649],0
n2,1,0.042808,4.102983,[24  4] ; [16 10],[20.74074074  7.25925926] ; [19.25925926  6.74074074],0
v2,1,0.052268,3.767183,[36 32] ; [28 48],[30.22222222 37.77777778] ; [33.77777778 42.22222222],0
v1,1,0.07899,3.085556,[37 37] ; [28 50],[31.64473684 42.35526316] ; [33.35526316 44.64473684],0
p6,1,0.083667,2.992196,[20 52] ; [12 63],[15.67346939 56.32653061] ; [16.32653061 58.67346939],0
p8,1,0.108198,2.580353,[31 42] ; [23 54],[26.28 46.72] ; [27.72 49.28],0
d4,1,0.118152,2.441649,[61 14] ; [55 23],[56.8627451 18.1372549] ; [59.1372549 18.8627451],0
s1,1,0.162785,1.948159,[ 2 72] ; [ 6 71],[ 3.9205298 70.0794702] ; [ 4.0794702 72.9205298],0
a8,1,0.17447,1.844111,[ 8 61] ; [ 4 71],[ 5.75 63.25] ; [ 6.25 68.75],0
a5,1,0.188285,1.730983,[52 24] ; [46 33],[48.0516129 27.9483871] ; [49.9483871 29.0516129],0
d5,1,0.18977,1.719405,[60 15] ; [56 23],[56.49350649 18.50649351] ; [59.50649351 19.49350649],0
u3,1,0.229421,1.444444,[20  6] ; [16 10],[18.  8.] ; [18.  8.],0
a2,1,0.242091,1.368374,[16 60] ; [11 68],[13.23870968 62.76129032] ; [13.76129032 65.23870968],0
