Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,95.140603,[49 38] ; [332  17],[76.02522936 10.97477064] ; [304.97477064  44.02522936],1
r2,1,0.0,32.433335,[67 17] ; [336  11],[78.54292343  5.45707657] ; [324.45707657  22.54292343],1
v4,1,1e-06,24.348487,[70 16] ; [334  13],[80.24018476  5.75981524] ; [323.75981524  23.24018476],1
v2,1,3e-06,22.053107,[27 59] ; [196 132],[46.3236715 39.6763285] ; [176.6763285 151.3236715],1
r3,1,1.6e-05,18.596979,[72 14] ; [335  13],[80.64976959  5.35023041] ; [326.35023041  21.64976959],1
d1,1,0.000112,14.919787,[35 52] ; [220 129],[50.88302752 36.11697248] ; [204.11697248 144.88302752],1
a5,1,0.00034,12.838803,[49 38] ; [264  85],[62.45642202 24.54357798] ; [250.54357798  98.45642202],1
s8,1,0.000434,12.380623,[16 71] ; [133 213],[29.93764434 57.06235566] ; [119.06235566 226.93764434],1
d3,1,0.000581,11.836986,[53 34] ; [274  74],[65.4 21.6] ; [261.6  86.4],1
u1,1,0.000812,11.213666,[ 5 82] ; [ 74 275],[15.76376147 71.23623853] ; [ 63.23623853 285.76376147],1
a4,1,0.002325,9.273684,[23 64] ; [154 193],[35.48156682 51.51843318] ; [141.51843318 205.48156682],0
a2,1,0.003918,8.321233,[12 75] ; [101 248],[22.54816514 64.45183486] ; [ 90.45183486 258.54816514],0
p2,1,0.004703,7.990264,[57 29] ; [280  68],[66.77880184 19.22119816] ; [270.22119816  77.77880184],0
s6,1,0.009755,6.679074,[43 43] ; [224 120],[53.4 32.6] ; [213.6 130.4],0
d2,1,0.010728,6.509797,[29 58] ; [169 179],[39.6 47.4] ; [158.4 189.6],0
d4,1,0.01113,6.444444,[64 23] ; [296  52],[72. 15.] ; [288.  60.],0
s7,1,0.012367,6.257454,[22 60] ; [139 193],[31.88888889 50.11111111] ; [129.11111111 202.88888889],0
a6,1,0.016683,5.729392,[57 30] ; [271  77],[65.6 21.4] ; [262.4  85.6],0
v3,1,0.01713,5.682976,[22 63] ; [132 199],[31.46634615 53.53365385] ; [122.53365385 208.46634615],0
p4,1,0.018657,5.533381,[31 56] ; [172 174],[40.78752887 46.21247113] ; [162.21247113 183.78752887],0
p8,1,0.022122,5.236202,[27 58] ; [156 187],[36.34345794 48.65654206] ; [146.65654206 196.34345794],0
a1,1,0.025522,4.988113,[ 7 80] ; [ 10 339],[ 3.39220183 83.60779817] ; [ 13.60779817 335.39220183],0
n4,1,0.041549,4.153494,[53 34] ; [251  97],[60.8 26.2] ; [243.2 104.8],0
u3,1,0.04485,4.024289,[15 19] ; [68 39],[20.0141844 13.9858156] ; [62.9858156 44.0141844],0
p7,1,0.046719,3.955491,[34 51] ; [177 163],[42.2 42.8] ; [168.8 171.2],0
s3,1,0.047744,3.918984,[37 50] ; [185 155],[45.23185012 41.76814988] ; [176.76814988 163.23185012],0
d5,1,0.047939,3.912134,[66 21] ; [295  53],[72.2 14.8] ; [288.8  59.2],0
p11,1,0.059493,3.551452,[58 29] ; [267  82],[64.85091743 22.14908257] ; [260.14908257  88.85091743],0
s4,1,0.084335,2.97931,[18 69] ; [ 46 299],[12.88888889 74.11111111] ; [ 51.11111111 293.88888889],0
s5,1,0.115655,2.475198,[16 69] ; [ 92 247],[21.6509434 63.3490566] ; [ 86.3490566 252.6509434],0
n5,1,0.118818,2.432829,[53 34] ; [241 105],[59.07159353 27.92840647] ; [234.92840647 111.07159353],0
a3,1,0.142034,2.155778,[53 34] ; [240 107],[58.73502304 28.26497696] ; [234.26497696 112.73502304],0
s2,1,0.19574,1.673879,[33 54] ; [157 187],[38.35266821 48.64733179] ; [151.64733179 192.35266821],0
n6,1,0.2405,1.377662,[64 22] ; [279  69],[67.96774194 18.03225806] ; [275.03225806  72.96774194],0
b5,1,0.255387,1.293594,[61 26] ; [222 127],[56.47018349 30.52981651] ; [226.52981651 122.47018349],0
a8,1,0.270335,1.215049,[ 9 75] ; [ 48 262],[12.15228426 71.84771574] ; [ 44.84771574 265.15228426],0
v1,1,0.359058,0.841186,[33 49] ; [155 183],[36.7047619 45.2952381] ; [151.2952381 186.7047619],0
b3,1,0.361771,0.831735,[16 31] ; [ 55 146],[13.45564516 33.54435484] ; [ 57.54435484 143.45564516],0
b2,1,0.361771,0.831735,[16 31] ; [ 55 146],[13.45564516 33.54435484] ; [ 57.54435484 143.45564516],0
p5,1,0.383179,0.760479,[ 7 77] ; [ 20 327],[ 5.26218097 78.73781903] ; [ 21.73781903 325.26218097],0
n3,1,0.409647,0.679825,[14  8] ; [61 23],[15.56603774  6.43396226] ; [59.43396226 24.56603774],0
p10,1,0.413002,0.670142,[63 22] ; [270  75],[65.8255814 19.1744186] ; [267.1744186  77.8255814],0
p12,1,0.511459,0.431081,[ 3 83] ; [ 18 329],[ 4.17090069 81.82909931] ; [ 16.82909931 330.17090069],0
u2,1,0.53093,0.392611,[16 17] ; [58 48],[17.56834532 15.43165468] ; [56.43165468 49.56834532],0
p3,1,0.656179,0.198199,[31 56] ; [133 215],[32.8 54.2] ; [131.2 216.8],0
s1,1,0.679987,0.17014,[ 3 84] ; [  9 333],[ 2.43356643 84.56643357] ; [  9.56643357 332.43356643],0
u4,1,0.705206,0.143113,[ 1 86] ; [  6 343],[ 1.39678899 85.60321101] ; [  5.60321101 343.39678899],0
b1,1,0.710287,0.13799,[31 56] ; [117 232],[29.53211009 57.46788991] ; [118.46788991 230.53211009],0
n1,1,0.783894,0.075212,[ 7 15] ; [29 54],[ 7.54285714 14.45714286] ; [28.45714286 54.54285714],0
b4,1,0.78457,0.07473,[53 34] ; [207 142],[51.88073394 35.11926606] ; [208.11926606 140.88073394],0
p9,1,0.789039,0.071588,[66 18] ; [274  69],[66.8852459 17.1147541] ; [273.1147541  69.8852459],0
n2,1,0.904184,0.014491,[16  6] ; [60 24],[15.77358491  6.22641509] ; [60.22641509 23.77358491],0
p1,1,0.906944,0.013664,[ 5 81] ; [ 19 327],[ 4.77777778 81.22222222] ; [ 19.22222222 326.77777778],0
