Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p3,1,0.0,82.11076,[199  70] ; [ 40 104],[155.66828087 113.33171913] ; [83.33171913 60.66828087],1
s4,1,0.343758,0.896368,[ 37 230] ; [ 25 119],[ 40.27737226 226.72262774] ; [ 21.72262774 122.27737226],0
r1,1,0.383187,0.760453,[231  36] ; [120  24],[228.02189781  38.97810219] ; [122.97810219  21.02189781],0
v3,1,0.402321,0.701379,[156 106] ; [79 64],[152.02469136 109.97530864] ; [82.97530864 60.02469136],0
a6,1,0.407325,0.686596,[193  76] ; [97 46],[189.34466019  79.65533981] ; [100.65533981  42.34466019],0
s1,1,0.425867,0.63407,[  7 260] ; [  2 140],[  5.87530562 261.12469438] ; [  3.12469438 138.87530562],0
a8,1,0.513954,0.426008,[ 33 206] ; [ 22 113],[ 35.14705882 203.85294118] ; [ 19.85294118 115.14705882],0
a1,1,0.545983,0.364562,[ 17 252] ; [  7 137],[ 15.63196126 253.36803874] ; [  8.36803874 135.63196126],0
b5,1,0.576852,0.311352,[153 116] ; [86 58],[155.66828087 113.33171913] ; [83.33171913 60.66828087],0
d4,1,0.597371,0.278979,[233  36] ; [122  22],[231.22276029  37.77723971] ; [123.77723971  20.22276029],0
b4,1,0.692319,0.156586,[159 110] ; [88 56],[160.87893462 108.12106538] ; [86.12106538 57.87893462],0
b2,1,0.762535,0.091296,[ 67 107] ; [32 47],[ 68.08695652 105.91304348] ; [30.91304348 48.08695652],0
b3,1,0.762535,0.091296,[ 67 107] ; [32 47],[ 68.08695652 105.91304348] ; [30.91304348 48.08695652],0
v4,1,0.817338,0.053347,[256  10] ; [136   6],[255.56862745  10.43137255] ; [136.43137255   5.56862745],0
n2,1,0.894683,0.017525,[31  9] ; [26  7],[31.23287671  8.76712329] ; [25.76712329  7.23287671],0
b1,1,0.906915,0.013673,[ 90 179] ; [49 95],[ 90.53510896 178.46489104] ; [48.46489104 95.53510896],0
s3,1,0.972888,0.001155,[150 114] ; [81 62],[149.83783784 114.16216216] ; [81.16216216 61.83783784],0
