Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,32.993601,[82 24] ; [13 33],[66.25 39.75] ; [28.75 17.25],1
s7,1,0.007686,7.105263,[52 46] ; [12 30],[44.8 53.2] ; [19.2 22.8],0
s8,1,0.008116,7.007624,[44 61] ; [ 9 37],[36.85430464 68.14569536] ; [16.14569536 29.85430464],0
p2,1,0.020759,5.346936,[69 36] ; [21 25],[62.58278146 42.41721854] ; [27.41721854 18.58278146],0
n6,1,0.030016,4.708398,[78 27] ; [26 20],[72.31788079 32.68211921] ; [31.68211921 14.31788079],0
n1,1,0.030801,4.664028,[22 16] ; [ 6 15],[18.03389831 19.96610169] ; [ 9.96610169 11.03389831],0
s4,1,0.041189,4.16822,[18 87] ; [15 32],[22.79605263 82.20394737] ; [10.20394737 36.79605263],0
p6,1,0.04228,4.123977,[38 65] ; [ 9 36],[32.70945946 70.29054054] ; [14.29054054 30.70945946],0
r1,1,0.044464,4.038865,[85 20] ; [31 16],[80.13157895 24.86842105] ; [35.86842105 11.13157895],0
v3,1,0.04519,4.01152,[41 59] ; [11 35],[35.61643836 64.38356164] ; [16.38356164 29.61643836],0
a3,1,0.06491,3.407262,[91 14] ; [35 12],[87.03947368 17.96052632] ; [38.96052632  8.03947368],0
p9,1,0.068649,3.315042,[71 32] ; [24 21],[66.11486486 36.88513514] ; [28.88513514 16.11486486],0
n2,1,0.073773,3.197009,[30 10] ; [11 10],[26.8852459 13.1147541] ; [14.1147541  6.8852459],0
r2,1,0.106132,2.610899,[99  4] ; [42  5],[96.82  6.18] ; [44.18  2.82],0
p4,1,0.133878,2.246949,[45 59] ; [26 20],[49.22666667 54.77333333] ; [21.77333333 24.22666667],0
u1,1,0.146525,2.10806,[27 79] ; [ 7 40],[23.55555556 82.44444444] ; [10.44444444 36.55555556],0
p10,1,0.172478,1.861277,[60 44] ; [21 25],[56.16 47.84] ; [24.84 21.16],0
b3,1,0.204978,1.606543,[22 34] ; [ 5 16],[19.63636364 36.36363636] ; [ 7.36363636 13.63636364],0
b2,1,0.204978,1.606543,[22 34] ; [ 5 16],[19.63636364 36.36363636] ; [ 7.36363636 13.63636364],0
a7,1,0.22466,1.474355,[82 24] ; [32 15],[78.98039216 27.01960784] ; [35.01960784 11.98039216],0
d3,1,0.236984,1.398445,[79 26] ; [31 16],[75.98684211 29.01315789] ; [34.01315789 12.98684211],0
d2,1,0.292711,1.107109,[69 35] ; [27 20],[66.1192053 37.8807947] ; [29.8807947 17.1192053],0
b1,1,0.311546,1.024112,[59 47] ; [22 25],[56.11764706 49.88235294] ; [24.88235294 22.11764706],0
p1,1,0.370263,0.802781,[ 7 99] ; [ 5 41],[ 8.36842105 97.63157895] ; [ 3.63157895 42.36842105],0
p8,1,0.403112,0.699024,[32 72] ; [17 28],[34.20134228 69.79865772] ; [14.79865772 30.20134228],0
a6,1,0.415226,0.663788,[74 31] ; [30 17],[71.84210526 33.15789474] ; [32.15789474 14.84210526],0
r4,1,0.427386,0.629915,[85 21] ; [35 12],[83.1372549 22.8627451] ; [36.8627451 10.1372549],0
d1,1,0.430391,0.621769,[68 38] ; [27 20],[65.81699346 40.18300654] ; [29.18300654 17.81699346],0
r3,1,0.508357,0.437447,[88 18] ; [41  6],[89.37254902 16.62745098] ; [39.62745098  7.37254902],0
n3,1,0.514149,0.425614,[26 11] ; [13  8],[24.87931034 12.12068966] ; [14.12068966  6.87931034],0
s3,1,0.59854,0.277204,[54 51] ; [22 25],[52.5 52.5] ; [23.5 23.5],0
u3,1,0.599337,0.275996,[7 8] ; [4 7],[6.34615385 8.65384615] ; [4.65384615 6.34615385],0
a4,1,0.618164,0.248457,[67 38] ; [28 19],[65.625 39.375] ; [29.375 17.625],0
u2,1,0.63749,0.222039,[ 5 10] ; [3 9],[ 4.44444444 10.55555556] ; [3.55555556 8.44444444],0
a1,1,0.654633,0.200109,[ 9 97] ; [ 3 44],[ 8.31372549 97.68627451] ; [ 3.68627451 43.31372549],0
d5,1,0.663589,0.189194,[90 15] ; [39  8],[89.11184211 15.88815789] ; [39.88815789  7.11184211],0
v4,1,0.77979,0.078172,[92 14] ; [40  7],[91.45098039 14.54901961] ; [40.54901961  6.45098039],0
