Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s4,1,0.029673,4.728111,[ 4 28] ; [3 3],[ 5.89473684 26.10526316] ; [1.10526316 4.89473684],0
s2,1,0.058052,3.592187,[ 5 27] ; [3 3],[ 6.73684211 25.26315789] ; [1.26315789 4.73684211],0
s3,1,0.072998,3.214286,[ 5 25] ; [3 3],[ 6.66666667 23.33333333] ; [1.33333333 4.66666667],0
a3,1,0.100735,2.693866,[15 17] ; [5 1],[16.84210526 15.15789474] ; [3.15789474 2.84210526],0
s8,1,0.111126,2.538131,[ 3 29] ; [2 4],[ 4.21052632 27.78947368] ; [0.78947368 5.21052632],0
b5,1,0.137547,2.205193,[11 21] ; [4 2],[12.63157895 19.36842105] ; [2.36842105 3.63157895],0
n2,1,0.156582,2.006932,[7 9] ; [4 1],[8.38095238 7.61904762] ; [2.61904762 2.38095238],0
s1,1,0.172831,1.858218,[ 1 31] ; [1 5],[ 1.68421053 30.31578947] ; [0.31578947 5.68421053],0
n6,1,0.212957,1.551208,[18 14] ; [5 1],[19.36842105 12.63157895] ; [3.63157895 2.36842105],0
p4,1,0.23531,1.408471,[ 8 23] ; [3 3],[ 9.21621622 21.78378378] ; [1.78378378 4.21621622],0
s6,1,0.290136,1.11899,[ 9 23] ; [3 3],[10.10526316 21.89473684] ; [1.89473684 4.10526316],0
b4,1,0.302225,1.064352,[18 14] ; [2 4],[16.84210526 15.15789474] ; [3.15789474 2.84210526],0
p2,1,0.334696,0.930642,[14 17] ; [4 2],[15.08108108 15.91891892] ; [2.91891892 3.08108108],0
a4,1,0.446459,0.579626,[ 6 25] ; [2 4],[ 6.7027027 24.2972973] ; [1.2972973 4.7027027],0
p11,1,0.466551,0.530134,[11 21] ; [3 3],[11.78947368 20.21052632] ; [2.21052632 3.78947368],0
d4,1,0.540417,0.374767,[15 17] ; [2 4],[14.31578947 17.68421053] ; [2.68421053 3.31578947],0
a5,1,0.565403,0.330435,[12 20] ; [3 3],[12.63157895 19.36842105] ; [2.36842105 3.63157895],0
p6,1,0.613796,0.254684,[ 3 28] ; [1 5],[ 3.35135135 27.64864865] ; [0.64864865 5.35135135],0
p3,1,0.632912,0.228132,[ 8 23] ; [1 5],[ 7.54054054 23.45945946] ; [1.45945946 4.54054054],0
d5,1,0.635327,0.224905,[14 18] ; [2 4],[13.47368421 18.52631579] ; [2.52631579 3.47368421],0
p9,1,0.650147,0.205714,[12 18] ; [3 3],[12.5 17.5] ; [2.5 3.5],0
p8,1,0.659505,0.194125,[ 8 24] ; [1 5],[ 7.57894737 24.42105263] ; [1.42105263 4.57894737],0
v1,1,0.670556,0.180952,[ 8 24] ; [2 4],[ 8.42105263 23.57894737] ; [1.57894737 4.42105263],0
d2,1,0.694443,0.154317,[13 18] ; [2 4],[12.56756757 18.43243243] ; [2.43243243 3.56756757],0
n1,1,0.71714,0.13125,[ 5 11] ; [2 3],[ 5.33333333 10.66666667] ; [1.66666667 3.33333333],0
v3,1,0.747376,0.10375,[ 7 24] ; [1 5],[ 6.7027027 24.2972973] ; [1.2972973 4.7027027],0
p1,1,0.781727,0.076768,[ 4 28] ; [1 5],[ 4.21052632 27.78947368] ; [0.78947368 5.21052632],0
d3,1,0.796295,0.066639,[ 9 23] ; [2 4],[ 9.26315789 22.73684211] ; [1.73684211 4.26315789],0
p7,1,0.871457,0.026182,[ 9 21] ; [2 4],[ 9.16666667 20.83333333] ; [1.83333333 4.16666667],0
b2,1,0.879193,0.023102,[ 8 14] ; [2 3],[ 8.14814815 13.85185185] ; [1.85185185 3.14814815],0
b3,1,0.879193,0.023102,[ 8 14] ; [2 3],[ 8.14814815 13.85185185] ; [1.85185185 3.14814815],0
b1,1,0.88812,0.019792,[17 15] ; [3 3],[16.84210526 15.15789474] ; [3.15789474 2.84210526],0
v4,1,0.88812,0.019792,[17 15] ; [3 3],[16.84210526 15.15789474] ; [3.15789474 2.84210526],0
s5,1,0.903848,0.014593,[ 6 26] ; [1 5],[ 5.89473684 26.10526316] ; [1.10526316 4.89473684],0
n4,1,0.919753,0.01015,[22 10] ; [4 2],[21.89473684 10.10526316] ; [4.10526316 1.89473684],0
p10,1,0.942322,0.005235,[15 16] ; [3 3],[15.08108108 15.91891892] ; [2.91891892 3.08108108],0
r1,1,0.960637,0.002436,[11 21] ; [2 4],[10.94736842 21.05263158] ; [2.05263158 3.94736842],0
a6,1,0.960637,0.002436,[11 21] ; [2 4],[10.94736842 21.05263158] ; [2.05263158 3.94736842],0
r2,1,1.0,0.0,[20 10] ; [4 2],[20. 10.] ; [4. 2.],0
n3,1,1.0,0.0,[6 9] ; [2 3],[6. 9.] ; [2. 3.],0
