Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,1.3e-05,19.02193,[64 36] ; [132 204],[44.95412844 55.04587156] ; [151.04587156 184.95412844],1
s8,1,0.025757,4.972256,[33 68] ; [ 74 265],[24.56136364 76.43863636] ; [ 82.43863636 256.56136364],0
s5,1,0.043276,4.084602,[11 86] ; [ 68 266],[17.77958237 79.22041763] ; [ 61.22041763 272.77958237],0
d5,1,0.051103,3.804902,[71 30] ; [272  70],[78.20090293 22.79909707] ; [264.79909707  77.20090293],0
r3,1,0.059419,3.553518,[98  3] ; [312  29],[93.68778281  7.31221719] ; [316.31221719  24.68778281],0
s7,1,0.074052,3.190835,[32 65] ; [ 77 245],[25.23389021 71.76610979] ; [ 83.76610979 238.23389021],0
d1,1,0.075698,3.15492,[43 58] ; [180 162],[50.84198646 50.15801354] ; [172.15801354 169.84198646],0
b5,1,0.097068,2.753076,[53 48] ; [211 131],[60.18961625 40.81038375] ; [203.81038375 138.18961625],0
d4,1,0.12525,2.350407,[71 30] ; [265  76],[76.77828054 24.22171946] ; [259.22171946  81.77828054],0
p7,1,0.163273,1.943648,[64 34] ; [193 143],[58.03225806 39.96774194] ; [198.96774194 137.03225806],0
p9,1,0.169743,1.885208,[74 27] ; [267  68],[78.99311927 22.00688073] ; [262.00688073  72.99311927],0
p2,1,0.179212,1.804146,[86 15] ; [269  71],[81.30385488 19.69614512] ; [273.69614512  66.30385488],0
s1,1,0.181681,1.783818,[ 4 95] ; [  6 334],[ 2.25512528 96.74487472] ; [  7.74487472 332.25512528],0
p12,1,0.191397,1.706828,[ 2 98] ; [ 17 321],[ 4.33789954 95.66210046] ; [ 14.66210046 323.33789954],0
v2,1,0.209296,1.576293,[45 52] ; [177 153],[50.43091335 46.56908665] ; [171.56908665 158.43091335],0
a5,1,0.238031,1.392218,[64 37] ; [238 104],[68.85327314 32.14672686] ; [233.14672686 108.85327314],0
p10,1,0.264049,1.247401,[69 30] ; [253  83],[73.28275862 25.71724138] ; [248.71724138  87.28275862],0
b4,1,0.265236,1.241222,[63 38] ; [192 150],[58.13769752 42.86230248] ; [196.86230248 145.13769752],0
r2,1,0.274397,1.194633,[95  5] ; [310  28],[92.46575342  7.53424658] ; [312.53424658  25.46575342],0
a4,1,0.276403,1.18469,[35 65] ; [140 201],[39.68253968 60.31746032] ; [135.31746032 205.68253968],0
n6,1,0.29773,1.084334,[78 23] ; [280  62],[81.62076749 19.37923251] ; [276.37923251  65.62076749],0
a7,1,0.313182,1.017211,[67 34] ; [244  97],[71.06561086 29.93438914] ; [239.93438914 101.06561086],0
p4,1,0.332929,0.93747,[47 53] ; [178 161],[51.25284738 48.74715262] ; [173.74715262 165.25284738],0
u2,1,0.391738,0.733541,[19 20] ; [64 49],[21.29605263 17.70394737] ; [61.70394737 51.29605263],0
a3,1,0.397913,0.714624,[62 38] ; [227 114],[65.53287982 34.46712018] ; [223.46712018 117.53287982],0
n4,1,0.409332,0.680739,[76 25] ; [243  99],[72.72911964 28.27088036] ; [246.27088036  95.72911964],0
s4,1,0.416234,0.660924,[12 89] ; [ 31 308],[ 9.87045455 91.12954545] ; [ 33.12954545 305.87045455],0
n2,1,0.428102,0.627967,[21  7] ; [59 29],[19.31034483  8.68965517] ; [60.68965517 27.31034483],0
a8,1,0.432271,0.616714,[ 8 88] ; [ 34 271],[10.05486284 85.94513716] ; [ 31.94513716 273.05486284],0
u1,1,0.4672,0.52859,[10 91] ; [ 43 299],[12.08352144 88.91647856] ; [ 40.91647856 301.08352144],0
r1,1,0.477293,0.505042,[74 26] ; [264  77],[76.64399093 23.35600907] ; [261.35600907  79.64399093],0
a2,1,0.534277,0.38625,[17 84] ; [ 67 275],[19.15124153 81.84875847] ; [ 64.84875847 277.15124153],0
d2,1,0.550963,0.355594,[40 61] ; [146 194],[42.59863946 58.40136054] ; [143.40136054 196.59863946],0
n3,1,0.588525,0.292653,[18  9] ; [62 24],[19.11504425  7.88495575] ; [60.88495575 25.11504425],0
b2,1,0.593885,0.284318,[19 38] ; [ 74 125],[20.70703125 36.29296875] ; [ 72.29296875 126.70703125],0
b3,1,0.593885,0.284318,[19 38] ; [ 74 125],[20.70703125 36.29296875] ; [ 72.29296875 126.70703125],0
p11,1,0.638794,0.220323,[76 25] ; [265  77],[77.74492099 23.25507901] ; [263.25507901  78.74492099],0
n1,1,0.640269,0.218391,[ 8 19] ; [30 57],[ 9. 18.] ; [29. 58.],0
p8,1,0.643899,0.21368,[53 48] ; [166 167],[50.96543779 50.03456221] ; [168.03456221 164.96543779],0
v1,1,0.655207,0.199399,[44 53] ; [162 176],[45.93563218 51.06436782] ; [160.06436782 177.93563218],0
u4,1,0.662558,0.190431,[  1 100] ; [  2 340],[  0.68397291 100.31602709] ; [  2.31602709 339.68397291],0
b1,1,0.665739,0.186627,[36 65] ; [130 212],[37.84650113 63.15349887] ; [128.15349887 213.84650113],0
u3,1,0.672906,0.178222,[19 20] ; [60 54],[20.1372549 18.8627451] ; [58.8627451 55.1372549],0
p3,1,0.685346,0.16417,[47 53] ; [152 188],[45.22727273 54.77272727] ; [153.77272727 186.22727273],0
d3,1,0.707331,0.140957,[64 37] ; [223 118],[65.58144796 35.41855204] ; [221.41855204 119.58144796],0
p6,1,0.713508,0.134798,[27 71] ; [ 99 237],[28.4516129 69.5483871] ; [ 97.5483871 238.4516129],0
n5,1,0.719187,0.129273,[71 29] ; [235 105],[69.54545455 30.45454545] ; [236.45454545 103.54545455],0
a6,1,0.762234,0.091535,[71 30] ; [235 107],[69.76523702 31.23476298] ; [236.23476298 105.76523702],0
a1,1,0.830753,0.045683,[ 4 97] ; [ 12 330],[ 3.64785553 97.35214447] ; [ 12.35214447 329.64785553],0
p1,1,0.891438,0.018628,[ 7 94] ; [ 25 316],[ 7.31221719 93.68778281] ; [ 24.68778281 316.31221719],0
r4,1,0.940193,0.005629,[88 13] ; [297  45],[87.7765237 13.2234763] ; [297.2234763  44.7765237],0
p5,1,0.953718,0.003368,[10 91] ; [ 33 307],[ 9.84807256 91.15192744] ; [ 33.15192744 306.84807256],0
v3,1,0.977816,0.000773,[35 65] ; [116 214],[35.11627907 64.88372093] ; [115.88372093 214.11627907],0
